delta,lam,ell,a,m_det,class,margin
11,12|10|4|4|4|3|3|2|2,9,13,7820549,silent,7820536
11,12|10|4|4|3|3|3|3|2,9,1,3540555,silent,3540554
11,12|10|4|3|3|3|3|3|3,9,0,-1,a0,
11,12|9|9|9|1|1|1|1|1,9,9,208137,silent,208128
11,12|9|9|8|2|1|1|1|1,9,119,2916405,silent,2916286
11,12|9|9|7|3|1|1|1|1,9,396,11507413,silent,11507017
11,12|9|9|7|2|2|1|1|1,9,379,11125632,silent,11125253
11,12|9|9|6|4|1|1|1|1,9,550,19022393,silent,19021843
11,12|9|9|6|3|2|1|1|1,9,1034,39570484,silent,39569450
11,12|9|9|6|2|2|2|1|1,9,486,18308842,silent,18308356
11,12|9|9|5|5|1|1|1|1,9,308,10222808,silent,10222500
11,12|9|9|5|4|2|1|1|1,9,1120,46802260,silent,46801140
11,12|9|9|5|3|3|1|1|1,9,690,35944759,silent,35944069
11,12|9|9|5|3|2|2|1|1,9,953,50397067,silent,50396114
11,12|9|9|5|2|2|2|2|1,9,258,14315459,silent,14315201
11,12|9|9|4|4|3|1|1|1,9,511,27789550,silent,27789039
11,12|9|9|4|4|2|2|1|1,9,617,32335121,silent,32334504
11,12|9|9|4|3|3|2|1|1,9,477,38871967,silent,38871490
11,12|9|9|4|3|2|2|2|1,9,343,26759225,silent,26758882
11,12|9|9|4|2|2|2|2|2,9,46,4621922,silent,4621876
11,12|9|9|3|3|3|3|1|1,9,45,7164072,silent,7164027
11,12|9|9|3|3|3|2|2|1,9,68,11364144,silent,11364076
11,12|9|9|3|3|2|2|2|2,9,36,4404109,silent,4404073
11,12|9|8|8|3|1|1|1|1,9,252,7554667,silent,7554415
11,12|9|8|8|2|2|1|1|1,9,226,7244579,silent,7244353
11,12|9|8|7|4|1|1|1|1,9,691,24580690,silent,24579999
11,12|9|8|7|3|2|1|1|1,9,1206,49480070,silent,49478864
11,12|9|8|7|2|2|2|1|1,9,531,22503080,silent,22502549
11,12|9|8|6|5|1|1|1|1,9,699,27675356,silent,27674657
11,12|9|8|6|4|2|1|1|1,9,2106,99601666,silent,99599560
11,12|9|8|6|3|3|1|1|1,9,1247,71486994,silent,71485747
11,12|9|8|6|3|2|2|1|1,9,1692,98665394,silent,98663702
11,12|9|8|6|2|2|2|2|1,9,452,26980378,silent,26979926
11,12|9|8|5|5|2|1|1|1,9,1173,57658634,silent,57657461
11,12|9|8|5|4|3|1|1|1,9,1884,113301441,silent,113299557
11,12|9|8|5|4|2|2|1|1,9,2000,127771766,silent,127769766
11,12|9|8|5|3|3|2|1|1,9,1409,124039355,silent,124037946
11,12|9|8|5|3|2|2|2|1,9,917,82292880,silent,82291963
11,12|9|8|5|2|2|2|2|2,9,138,13015452,silent,13015314
11,12|9|8|4|4|4|1|1|1,9,475,29652227,silent,29651752
11,12|9|8|4|4|3|2|1|1,9,1207,101653365,silent,101652158
11,12|9|8|4|4|2|2|2|1,9,621,55104655,silent,55104034
11,12|9|8|4|3|3|3|1|1,9,293,47132269,silent,47131976
11,12|9|8|4|3|3|2|2|1,9,461,72372969,silent,72372508
11,12|9|8|4|3|2|2|2|2,9,172,25689649,silent,25689477
11,12|9|8|3|3|3|3|2|1,9,32,17719652,silent,17719620
11,12|9|8|3|3|3|2|2|2,9,23,11635165,silent,11635142
11,12|9|7|7|5|1|1|1|1,9,415,16821565,silent,16821150
11,12|9|7|7|4|2|1|1|1,9,1167,56580573,silent,56579406
11,12|9|7|7|3|3|1|1|1,9,651,39641760,silent,39641109
11,12|9|7|7|3|2|2|1|1,9,886,54397434,silent,54396548
11,12|9|7|7|2|2|2|2|1,9,217,14643205,silent,14642988
11,12|9|7|6|6|1|1|1|1,9,252,12185695,silent,12185443
11,12|9|7|6|5|2|1|1|1,9,1545,85354387,silent,85352842
11,12|9|7|6|4|3|1|1|1,9,2028,134452944,silent,134450916
11,12|9|7|6|4|2|2|1|1,9,2160,149539698,silent,149537538
11,12|9|7|6|3|3|2|1|1,9,1437,136158739,silent,136157302
11,12|9|7|6|3|2|2|2|1,9,921,88847625,silent,88846704
11,12|9|7|6|2|2|2|2|2,9,122,13540777,silent,13540655
11,12|9|7|5|5|3|1|1|1,9,1325,90876786,silent,90875461
11,12|9|7|5|5|2|2|1|1,9,1248,95562165,silent,95560917
11,12|9|7|5|4|4|1|1|1,9,1133,77995567,silent,77994434
11,12|9|7|5|4|3|2|1|1,9,2608,247341470,silent,247338862
11,12|9|7|5|4|2|2|2|1,9,1207,129456002,silent,129454795
11,12|9|7|5|3|3|3|1|1,9,541,91108102,silent,91107561
11,12|9|7|5|3|3|2|2|1,9,810,137838629,silent,137837819
11,12|9|7|5|3|2|2|2|2,9,259,47092646,silent,47092387
11,12|9|7|4|4|4|2|1|1,9,868,74226982,silent,74226114
11,12|9|7|4|4|3|3|1|1,9,592,83786815,silent,83786223
11,12|9|7|4|4|3|2|2|1,9,837,119812454,silent,119811617
11,12|9|7|4|4|2|2|2|2,9,194,33201144,silent,33200950
11,12|9|7|4|3|3|3|2|1,9,184,72570162,silent,72569978
11,12|9|7|4|3|3|2|2|2,9,127,45951818,silent,45951691
11,12|9|7|3|3|3|3|3|1,9,3,9564762,silent,9564759
11,12|9|7|3|3|3|3|2|2,9,3,12845573,silent,12845570
11,12|9|6|6|6|2|1|1|1,9,283,19140439,silent,19140156
11,12|9|6|6|5|3|1|1|1,9,887,67901290,silent,67900403
11,12|9|6|6|5|2|2|1|1,9,872,70555844,silent,70554972
11,12|9|6|6|4|4|1|1|1,9,611,48337408,silent,48336797
11,12|9|6|6|4|3|2|1|1,9,1485,149168071,silent,149166586
11,12|9|6|6|4|2|2|2|1,9,726,77008586,silent,77007860
11,12|9|6|6|3|3|3|1|1,9,309,51560128,silent,51559819
11,12|9|6|6|3|3|2|2|1,9,457,77484503,silent,77484046
11,12|9|6|6|3|2|2|2|2,9,157,26086384,silent,26086227
11,12|9|6|5|5|4|1|1|1,9,638,51108576,silent,51107938
11,12|9|6|5|5|3|2|1|1,9,1183,128828906,silent,128827723
11,12|9|6|5|5|2|2|2|1,9,471,62400937,silent,62400466
11,12|9|6|5|4|4|2|1|1,9,1232,124081273,silent,124080041
11,12|9|6|5|4|3|3|1|1,9,867,131397649,silent,131396782
11,12|9|6|5|4|3|2|2|1,9,1129,185345227,silent,185344098
11,12|9|6|5|4|2|2|2|2,9,250,49602570,silent,49602320
11,12|9|6|5|3|3|3|2|1,9,235,90018908,silent,90018673
11,12|9|6|5|3|3|2|2|2,9,139,56067303,silent,56067164
11,12|9|6|4|4|4|3|1|1,9,489,55348122,silent,55347633
11,12|9|6|4|4|4|2|2|1,9,519,63803357,silent,63802838
11,12|9|6|4|4|3|3|2|1,9,357,91430159,silent,91429802
11,12|9|6|4|4|3|2|2|2,9,205,53442541,silent,53442336
11,12|9|6|4|3|3|3|3|1,9,20,27598689,silent,27598669
11,12|9|6|4|3|3|3|2|2,9,27,36488591,silent,36488564
11,12|9|6|3|3|3|3|3|2,9,0,-1,a0,
11,12|9|5|5|5|5|1|1|1,9,75,6949829,silent,6949754
11,12|9|5|5|5|4|2|1|1,9,346,42185824,silent,42185478
11,12|9|5|5|5|3|3|1|1,9,215,36484410,silent,36484195
11,12|9|5|5|5|3|2|2|1,9,231,50095141,silent,50094910
11,12|9|5|5|5|2|2|2|2,9,34,12404133,silent,12404099
11,12|9|5|5|4|4|3|1|1,9,374,47545043,silent,47544669
11,12|9|5|5|4|4|2|2|1,9,334,54164184,silent,54163850
11,12|9|5|5|4|3|3|2|1,9,252,73383061,silent,73382809
11,12|9|5|5|4|3|2|2|2,9,113,42309770,silent,42309657
11,12|9|5|5|3|3|3|3|1,9,14,17951567,silent,17951553
11,12|9|5|5|3|3|3|2|2,9,19,23609559,silent,23609540
11,12|9|5|4|4|4|4|1|1,9,144,11453174,silent,11453030
11,12|9|5|4|4|4|3|2|1,9,274,41494729,silent,41494455
11,12|9|5|4|4|4|2|2|2,9,101,19195440,silent,19195339
11,12|9|5|4|4|3|3|3|1,9,42,23694324,silent,23694282
11,12|9|5|4|4|3|3|2|2,9,58,30418727,silent,30418669
11,12|9|5|4|3|3|3|3|2,9,1,12584508,silent,12584507
11,12|9|5|3|3|3|3|3|3,9,0,-1,a0,
11,12|9|4|4|4|4|4|2|1,9,72,4825065,silent,4824993
11,12|9|4|4|4|4|3|3|1,9,32,5974298,silent,5974266
11,12|9|4|4|4|4|3|2|2,9,43,7176613,silent,7176570
11,12|9|4|4|4|3|3|3|2,9,3,5505879,silent,5505876
11,12|9|4|4|3|3|3|3|3,9,0,-1,a0,
11,12|8|8|8|4|1|1|1|1,9,137,4703103,silent,4702966
11,12|8|8|8|3|2|1|1|1,9,210,9298311,silent,9298101
11,12|8|8|8|2|2|2|1|1,9,78,4181921,silent,4181843
11,12|8|8|7|5|1|1|1|1,9,256,11256145,silent,11255889
11,12|8|8|7|4|2|1|1|1,9,726,37243318,silent,37242592
11,12|8|8|7|3|3|1|1|1,9,411,25942672,silent,25942261
11,12|8|8|7|3|2|2|1|1,9,562,35488486,silent,35487924
11,12|8|8|7|2|2|2|2|1,9,145,9509419,silent,9509274
11,12|8|8|6|6|1|1|1|1,9,155,6763345,silent,6763190
11,12|8|8|6|5|2|1|1|1,9,795,45871497,silent,45870702
11,12|8|8|6|4|3|1|1|1,9,1048,71238283,silent,71237235
11,12|8|8|6|4|2|2|1|1,9,1047,79024592,silent,79023545
11,12|8|8|6|3|3|2|1|1,9,753,71516716,silent,71515963
11,12|8|8|6|3|2|2|2|1,9,478,46524964,silent,46524486
11,12|8|8|6|2|2|2|2|2,9,91,7065301,silent,7065210
11,12|8|8|5|5|3|1|1|1,9,626,45502895,silent,45502269
11,12|8|8|5|5|2|2|1|1,9,633,47729708,silent,47729075
11,12|8|8|5|4|4|1|1|1,9,528,38573143,silent,38572615
11,12|8|8|5|4|3|2|1|1,9,1233,121781321,silent,121780088
11,12|8|8|5|4|2|2|2|1,9,586,63561045,silent,63560459
11,12|8|8|5|3|3|3|1|1,9,253,44514652,silent,44514399
11,12|8|8|5|3|3|2|2|1,9,384,67223609,silent,67223225
11,12|8|8|5|3|2|2|2|2,9,125,22898254,silent,22898129
11,12|8|8|4|4|4|2|1|1,9,363,35522752,silent,35522389
11,12|8|8|4|4|3|3|1|1,9,297,39965479,silent,39965182
11,12|8|8|4|4|3|2|2|1,9,383,57064747,silent,57064364
11,12|8|8|4|4|2|2|2|2,9,125,15779980,silent,15779855
11,12|8|8|4|3|3|3|2|1,9,84,34288531,silent,34288447
11,12|8|8|4|3|3|2|2|2,9,48,21661921,silent,21661873
11,12|8|8|3|3|3|3|3|1,9,1,4448369,silent,4448368
11,12|8|8|3|3|3|3|2|2,9,4,5965398,silent,5965394
11,12|8|7|7|6|1|1|1|1,9,129,6420612,silent,6420483
11,12|8|7|7|5|2|1|1|1,9,599,35176967,silent,35176368
11,12|8|7|7|4|3|1|1|1,9,716,51229279,silent,51228563
11,12|8|7|7|4|2|2|1|1,9,757,56499302,silent,56498545
11,12|8|7|7|3|3|2|1|1,9,471,49901374,silent,49900903
11,12|8|7|7|3|2|2|2|1,9,293,32224634,silent,32224341
11,12|8|7|7|2|2|2|2|2,9,28,4800925,silent,4800897
11,12|8|7|6|6|2|1|1|1,9,395,26982052,silent,26981657
11,12|8|7|6|5|3|1|1|1,9,1100,88468410,silent,88467310
11,12|8|7|6|5|2|2|1|1,9,1061,91519108,silent,91518047
11,12|8|7|6|4|4|1|1|1,9,756,61259679,silent,61258923
11,12|8|7|6|4|3|2|1|1,9,1748,187204723,silent,187202975
11,12|8|7|6|4|2|2|2|1,9,815,96094432,silent,96093617
11,12|8|7|6|3|3|3|1|1,9,352,63599364,silent,63599012
11,12|8|7|6|3|3|2|2|1,9,522,95338363,silent,95337841
11,12|8|7|6|3|2|2|2|2,9,167,31888789,silent,31888622
11,12|8|7|5|5|4|1|1|1,9,618,52867053,silent,52866435
11,12|8|7|5|5|3|2|1|1,9,1133,131984946,silent,131983813
11,12|8|7|5|5|2|2|2|1,9,451,63569608,silent,63569157
11,12|8|7|5|4|4|2|1|1,9,1160,123625891,silent,123624731
11,12|8|7|5|4|3|3|1|1,9,797,129877606,silent,129876809
11,12|8|7|5|4|3|2|2|1,9,1039,182699231,silent,182698192
11,12|8|7|5|4|2|2|2|2,9,217,48582987,silent,48582770
11,12|8|7|5|3|3|3|2|1,9,217,87233270,silent,87233053
11,12|8|7|5|3|3|2|2|2,9,133,54154884,silent,54154751
11,12|8|7|4|4|4|3|1|1,9,420,50830442,silent,50830022
11,12|8|7|4|4|4|2|2|1,9,430,58427778,silent,58427348
11,12|8|7|4|4|3|3|2|1,9,304,83074119,silent,83073815
11,12|8|7|4|4|3|2|2|2,9,167,48393396,silent,48393229
11,12|8|7|4|3|3|3|3|1,9,17,24607986,silent,24607969
11,12|8|7|4|3|3|3|2|2,9,24,32486884,silent,32486860
11,12|8|7|3|3|3|3|3|2,9,0,-1,a0,
11,12|8|6|6|6|3|1|1|1,9,234,22700622,silent,22700388
11,12|8|6|6|6|2|2|1|1,9,220,22834677,silent,22834457
11,12|8|6|6|5|4|1|1|1,9,441,44246287,silent,44245846
11,12|8|6|6|5|3|2|1|1,9,881,107471678,silent,107470797
11,12|8|6|6|5|2|2|2|1,9,390,51051312,silent,51050922
11,12|8|6|6|4|4|2|1|1,9,681,83509442,silent,83508761
11,12|8|6|6|4|3|3|1|1,9,525,85731363,silent,85730838
11,12|8|6|6|4|3|2|2|1,9,690,119828016,silent,119827326
11,12|8|6|6|4|2|2|2|2,9,192,31412445,silent,31412253
11,12|8|6|6|3|3|3|2|1,9,139,53670671,silent,53670532
11,12|8|6|6|3|3|2|2|2,9,75,33051373,silent,33051298
11,12|8|6|5|5|5|1|1|1,9,150,15786531,silent,15786381
11,12|8|6|5|5|4|2|1|1,9,700,92100207,silent,92099507
11,12|8|6|5|5|3|3|1|1,9,419,78444020,silent,78443601
11,12|8|6|5|5|3|2|2|1,9,497,107132427,silent,107131930
11,12|8|6|5|5|2|2|2|2,9,78,26222609,silent,26222531
11,12|8|6|5|4|4|3|1|1,9,657,95426734,silent,95426077
11,12|8|6|5|4|4|2|2|1,9,642,108198536,silent,108197894
11,12|8|6|5|4|3|3|2|1,9,473,144323832,silent,144323359
11,12|8|6|5|4|3|2|2|2,9,236,82707243,silent,82707007
11,12|8|6|5|3|3|3|3|1,9,29,33978475,silent,33978446
11,12|8|6|5|3|3|3|2|2,9,37,44524041,silent,44524004
11,12|8|6|4|4|4|4|1|1,9,170,18065334,silent,18065164
11,12|8|6|4|4|4|3|2|1,9,376,64796062,silent,64795686
11,12|8|6|4|4|4|2|2|2,9,168,29812336,silent,29812168
11,12|8|6|4|4|3|3|3|1,9,63,36316848,silent,36316785
11,12|8|6|4|4|3|3|2|2,9,70,46480760,silent,46480690
11,12|8|6|4|3|3|3|3|2,9,3,18508557,silent,18508554
11,12|8|6|3|3|3|3|3|3,9,0,-1,a0,
11,12|8|5|5|5|5|2|1|1,9,72,13858245,silent,13858173
11,12|8|5|5|5|4|3|1|1,9,194,35485037,silent,35484843
11,12|8|5|5|5|4|2|2|1,9,146,39148880,silent,39148734
11,12|8|5|5|5|3|3|2|1,9,112,42663905,silent,42663793
11,12|8|5|5|5|3|2|2|2,9,38,23683141,silent,23683103
11,12|8|5|5|4|4|4|1|1,9,151,16713780,silent,16713629
11,12|8|5|5|4|4|3|2|1,9,257,58276213,silent,58275956
11,12|8|5|5|4|4|2|2|2,9,65,26418925,silent,26418860
11,12|8|5|5|4|3|3|3|1,9,47,30641890,silent,30641843
11,12|8|5|5|4|3|3|2|2,9,58,39000799,silent,39000741
11,12|8|5|5|3|3|3|3|2,9,1,12579155,silent,12579154
11,12|8|5|4|4|4|4|2|1,9,156,15850363,silent,15850207
11,12|8|5|4|4|4|3|3|1,9,82,19323151,silent,19323069
11,12|8|5|4|4|4|3|2|2,9,90,23076493,silent,23076403
11,12|8|5|4|4|3|3|3|2,9,10,17069036,silent,17069026
11,12|8|5|4|3|3|3|3|3,9,0,-1,a0,
11,12|8|4|4|4|4|4|3|1,9,39,3042757,silent,3042718
11,12|8|4|4|4|4|4|2|2,9,47,2945360,silent,2945313
11,12|8|4|4|4|4|3|3|2,9,11,4580244,silent,4580233
11,12|8|4|4|4|3|3|3|3,9,0,-1,a0,
11,12|7|7|7|7|1|1|1|1,9,21,694269,silent,694248
11,12|7|7|7|6|2|1|1|1,9,116,7714837,silent,7714721
11,12|7|7|7|5|3|1|1|1,9,246,20076139,silent,20075893
11,12|7|7|7|5|2|2|1|1,9,215,20619777,silent,20619562
11,12|7|7|7|4|4|1|1|1,9,162,13048382,silent,13048220
11,12|7|7|7|4|3|2|1|1,9,340,39187844,silent,39187504
11,12|7|7|7|4|2|2|2|1,9,139,19924901,silent,19924762
11,12|7|7|7|3|3|3|1|1,9,66,12876466,silent,12876400
11,12|7|7|7|3|3|2|2|1,9,93,19234504,silent,19234411
11,12|7|7|7|3|2|2|2|2,9,24,6362798,silent,6362774
11,12|7|7|6|6|3|1|1|1,9,173,17269770,silent,17269597
11,12|7|7|6|6|2|2|1|1,9,189,17318640,silent,17318451
11,12|7|7|6|5|4|1|1|1,9,314,31561963,silent,31561649
11,12|7|7|6|5|3|2|1|1,9,585,76058363,silent,76057778
11,12|7|7|6|5|2|2|2|1,9,241,35968108,silent,35967867
11,12|7|7|6|4|4|2|1|1,9,496,57738883,silent,57738387
11,12|7|7|6|4|3|3|1|1,9,322,58858673,silent,58858351
11,12|7|7|6|4|3|2|2|1,9,430,82104307,silent,82103877
11,12|7|7|6|4|2|2|2|2,9,75,21391112,silent,21391037
11,12|7|7|6|3|3|3|2|1,9,90,36259534,silent,36259444
11,12|7|7|6|3|3|2|2|2,9,59,22287632,silent,22287573
11,12|7|7|5|5|5|1|1|1,9,79,9185865,silent,9185786
11,12|7|7|5|5|4|2|1|1,9,366,52801665,silent,52801299
11,12|7|7|5|5|3|3|1|1,9,244,44685420,silent,44685176
11,12|7|7|5|5|3|2|2|1,9,269,60906934,silent,60906665
11,12|7|7|5|5|2|2|2|2,9,54,14840053,silent,14839999
11,12|7|7|5|4|4|3|1|1,9,356,53096541,silent,53096185
11,12|7|7|5|4|4|2|2|1,9,325,60053540,silent,60053215
11,12|7|7|5|4|3|3|2|1,9,251,79601979,silent,79601728
11,12|7|7|5|4|3|2|2|2,9,115,45493838,silent,45493723
11,12|7|7|5|3|3|3|3|1,9,15,18445187,silent,18445172
11,12|7|7|5|3|3|3|2|2,9,19,24153408,silent,24153389
11,12|7|7|4|4|4|4|1|1,9,107,9393779,silent,9393672
11,12|7|7|4|4|4|3|2|1,9,179,33510256,silent,33510077
11,12|7|7|4|4|4|2|2|2,9,49,15355931,silent,15355882
11,12|7|7|4|4|3|3|3|1,9,28,18636954,silent,18636926
11,12|7|7|4|4|3|3|2|2,9,46,23830889,silent,23830843
11,12|7|7|4|3|3|3|3|2,9,0,-1,a0,
11,12|7|7|3|3|3|3|3|3,9,0,-1,a0,
11,12|7|6|6|6|4|1|1|1,9,84,11342505,silent,11342421
11,12|7|6|6|6|3|2|1|1,9,178,25418567,silent,25418389
11,12|7|6|6|6|2|2|2|1,9,90,11639941,silent,11639851
11,12|7|6|6|5|5|1|1|1,9,77,10392015,silent,10391938
11,12|7|6|6|5|4|2|1|1,9,366,55749673,silent,55749307
11,12|7|6|6|5|3|3|1|1,9,227,46095870,silent,46095643
11,12|7|6|6|5|3|2|2|1,9,304,62410964,silent,62410660
11,12|7|6|6|5|2|2|2|2,9,66,14980921,silent,14980855
11,12|7|6|6|4|4|3|1|1,9,268,45426175,silent,45425907
11,12|7|6|6|4|4|2|2|1,9,289,51083313,silent,51083024
11,12|7|6|6|4|3|3|2|1,9,209,66124397,silent,66124188
11,12|7|6|6|4|3|2|2|2,9,117,37510442,silent,37510325
11,12|7|6|6|3|3|3|3|1,9,13,14326562,silent,14326549
11,12|7|6|6|3|3|3|2|2,9,16,18671674,silent,18671658
11,12|7|6|5|5|5|2|1|1,9,113,21773707,silent,21773594
11,12|7|6|5|5|4|3|1|1,9,268,53942217,silent,53941949
11,12|7|6|5|5|4|2|2|1,9,233,59245543,silent,59245310
11,12|7|6|5|5|3|3|2|1,9,170,63667652,silent,63667482
11,12|7|6|5|5|3|2|2|2,9,68,35144793,silent,35144725
11,12|7|6|5|4|4|4|1|1,9,170,23599280,silent,23599110
11,12|7|6|5|4|4|3|2|1,9,343,81552990,silent,81552647
11,12|7|6|5|4|4|2|2|2,9,118,36790741,silent,36790623
11,12|7|6|5|4|3|3|3|1,9,66,42170011,silent,42169945
11,12|7|6|5|4|3|3|2|2,9,75,53519049,silent,53518974
11,12|7|6|5|3|3|3|3|2,9,3,16670112,silent,16670109
11,12|7|6|4|4|4|4|2|1,9,149,17614427,silent,17614278
11,12|7|6|4|4|4|3|3|1,9,80,21306686,silent,21306606
11,12|7|6|4|4|4|3|2|2,9,90,25382949,silent,25382859
11,12|7|6|4|4|3|3|3|2,9,10,18460849,silent,18460839
11,12|7|6|4|3|3|3|3|3,9,0,-1,a0,
11,12|7|5|5|5|5|3|1|1,9,33,9881956,silent,9881923
11,12|7|5|5|5|5|2|2|1,9,21,10154617,silent,10154596
11,12|7|5|5|5|4|4|1|1,9,48,10514083,silent,10514035
11,12|7|5|5|5|4|3|2|1,9,87,33783824,silent,33783737
11,12|7|5|5|5|4|2|2|2,9,19,14761557,silent,14761538
11,12|7|5|5|5|3|3|3|1,9,20,14006928,silent,14006908
11,12|7|5|5|5|3|3|2|2,9,14,17548392,silent,17548378
11,12|7|5|5|4|4|4|2|1,9,97,17753527,silent,17753430
11,12|7|5|5|4|4|3|3|1,9,64,20988802,silent,20988738
11,12|7|5|5|4|4|3|2|2,9,52,24836699,silent,24836647
11,12|7|5|5|4|3|3|3|2,9,10,16954401,silent,16954391
11,12|7|5|5|3|3|3|3|3,9,0,-1,a0,
11,12|7|5|4|4|4|4|3|1,9,74,7650514,silent,7650440
11,12|7|5|4|4|4|4|2|2,9,48,7346847,silent,7346799
11,12|7|5|4|4|4|3|3|2,9,28,11295972,silent,11295944
11,12|7|5|4|4|3|3|3|3,9,0,-1,a0,
11,12|7|4|4|4|4|4|4|1,9,22,649126,silent,649104
11,12|7|4|4|4|4|4|3|2,9,24,1991316,silent,1991292
11,12|7|4|4|4|4|3|3|3,9,1,1185441,silent,1185440
11,12|6|6|6|6|5|1|1|1,9,8,1836684,silent,1836676
11,12|6|6|6|6|4|2|1|1,9,35,7752673,silent,7752638
11,12|6|6|6|6|3|3|1|1,9,31,5995804,silent,5995773
11,12|6|6|6|6|3|2|2|1,9,45,7994720,silent,7994675
11,12|6|6|6|6|2|2|2|2,9,23,1853314,silent,1853291
11,12|6|6|6|5|5|2|1|1,9,42,7659645,silent,7659603
11,12|6|6|6|5|4|3|1|1,9,76,17627578,silent,17627502
11,12|6|6|6|5|4|2|2|1,9,87,19215391,silent,19215304
11,12|6|6|6|5|3|3|2|1,9,56,20087448,silent,20087392
11,12|6|6|6|5|3|2|2|2,9,31,10983791,silent,10983760
11,12|6|6|6|4|4|4|1|1,9,26,6174463,silent,6174437
11,12|6|6|6|4|4|3|2|1,9,85,21011950,silent,21011865
11,12|6|6|6|4|4|2|2|2,9,54,9407374,silent,9407320
11,12|6|6|6|4|3|3|3|1,9,16,10520429,silent,10520413
11,12|6|6|6|4|3|3|2|2,9,15,13284204,silent,13284189
11,12|6|6|6|3|3|3|3|2,9,2,3834193,silent,3834191
11,12|6|6|5|5|5|3|1|1,9,27,8256385,silent,8256358
11,12|6|6|5|5|5|2|2|1,9,17,8441142,silent,8441125
11,12|6|6|5|5|4|4|1|1,9,42,8572333,silent,8572291
11,12|6|6|5|5|4|3|2|1,9,73,27333030,silent,27332957
11,12|6|6|5|5|4|2|2|2,9,15,11883350,silent,11883335
11,12|6|6|5|5|3|3|3|1,9,16,11182153,silent,11182137
11,12|6|6|5|5|3|3|2|2,9,19,13970967,silent,13970948
11,12|6|6|5|4|4|4|2|1,9,73,13472932,silent,13472859
11,12|6|6|5|4|4|3|3|1,9,42,15819370,silent,15819328
11,12|6|6|5|4|4|3|2|2,9,46,18692655,silent,18692609
11,12|6|6|5|4|3|3|3|2,9,7,12580394,silent,12580387
11,12|6|6|5|3|3|3|3|3,9,0,-1,a0,
11,12|6|6|4|4|4|4|3|1,9,35,4673340,silent,4673305
11,12|6|6|4|4|4|4|2|2,9,44,4489122,silent,4489078
11,12|6|6|4|4|4|3|3|2,9,10,6837327,silent,6837317
11,12|6|6|4|4|3|3|3|3,9,1,2380825,silent,2380824
11,12|6|5|5|5|5|4|1|1,9,5,2643335,silent,2643330
11,12|6|5|5|5|5|3|2|1,9,8,6708265,silent,6708257
11,12|6|5|5|5|5|2|2|2,9,2,2705117,silent,2705115
11,12|6|5|5|5|4|4|2|1,9,18,7823606,silent,7823588
11,12|6|5|5|5|4|3|3|1,9,15,8621893,silent,8621878
11,12|6|5|5|5|4|3|2|2,9,8,10048080,silent,10048072
11,12|6|5|5|5|3|3|3|2,9,2,5424012,silent,5424010
11,12|6|5|5|4|4|4|3|1,9,30,5973212,silent,5973182
11,12|6|5|5|4|4|4|2|2,9,13,5682395,silent,5682382
11,12|6|5|5|4|4|3|3|2,9,15,8492024,silent,8492009
11,12|6|5|5|4|3|3|3|3,9,0,-1,a0,
11,12|6|5|4|4|4|4|4|1,9,21,1129091,silent,1129070
11,12|6|5|4|4|4|4|3|2,9,25,3435837,silent,3435812
11,12|6|5|4|4|4|3|3|3,9,2,2014965,silent,2014963
11,12|6|4|4|4|4|4|4|2,9,19,365787,silent,365768
11,12|6|4|4|4|4|4|3|3,9,2,437089,silent,437087
11,12|5|5|5|5|5|5|1|1,9,0,-1,a0,
11,12|5|5|5|5|5|4|2|1,9,1,1063349,silent,1063348
11,12|5|5|5|5|5|3|3|1,9,0,-1,a0,
11,12|5|5|5|5|5|3|2|2,9,0,-1,a0,
11,12|5|5|5|5|4|4|3|1,9,3,1412105,silent,1412102
11,12|5|5|5|5|4|4|2|2,9,2,1325466,silent,1325464
11,12|5|5|5|5|4|3|3|2,9,0,-1,a0,
11,12|5|5|5|5|3|3|3|3,9,0,-1,a0,
11,12|5|5|5|4|4|4|4|1,9,3,468437,silent,468434
11,12|5|5|5|4|4|4|3|2,9,4,1404644,silent,1404640
11,12|5|5|5|4|4|3|3|3,9,1,799428,silent,799427
11,12|5|5|4|4|4|4|4|2,9,3,327343,silent,327340
11,12|5|5|4|4|4|4|3|3,9,4,395378,silent,395374
11,12|5|4|4|4|4|4|4|3,9,4,72851,silent,72847
11,12|4|4|4|4|4|4|4|4,9,4,3579,silent,3575
11,11|11|11|6|1|1|1|1|1,9,12,235788,silent,235776
11,11|11|11|5|2|1|1|1|1,9,50,899011,silent,898961
11,11|11|11|4|3|1|1|1|1,9,50,1091544,silent,1091494
11,11|11|11|4|2|2|1|1|1,9,63,1191482,silent,1191419
11,11|11|11|3|3|2|1|1|1,9,37,960457,silent,960420
11,11|11|11|3|2|2|2|1|1,9,29,638091,silent,638062
11,11|11|11|2|2|2|2|2|1,9,4,110445,silent,110441
11,11|11|10|7|1|1|1|1|1,9,36,574836,silent,574800
11,11|11|10|6|2|1|1|1|1,9,139,2927409,silent,2927270
11,11|11|10|5|3|1|1|1|1,9,229,5312821,silent,5312592
11,11|11|10|5|2|2|1|1|1,9,222,5381168,silent,5380946
11,11|11|10|4|4|1|1|1|1,9,102,2961596,silent,2961494
11,11|11|10|4|3|2|1|1|1,9,287,8477983,silent,8477696
11,11|11|10|4|2|2|2|1|1,9,163,4421596,silent,4421433
11,11|11|10|3|3|3|1|1|1,9,66,2497711,silent,2497645
