delta,lam,ell,a,m_det,class,margin
12,17|13|9|3|1|1|1|1|1|1,10,38,3313683,silent,3313645
12,17|13|9|2|2|1|1|1|1|1,10,44,3115087,silent,3115043
12,17|13|8|4|1|1|1|1|1|1,10,93,6782741,silent,6782648
12,17|13|8|3|2|1|1|1|1|1,10,238,12827632,silent,12827394
12,17|13|8|2|2|2|1|1|1|1,10,156,5784292,silent,5784136
12,17|13|7|5|1|1|1|1|1|1,10,103,7873214,silent,7873111
12,17|13|7|4|2|1|1|1|1|1,10,423,23880543,silent,23880120
12,17|13|7|3|3|1|1|1|1|1,10,335,15911051,silent,15910716
12,17|13|7|3|2|2|1|1|1|1,10,604,22133901,silent,22133297
12,17|13|7|2|2|2|2|1|1|1,10,292,6314061,silent,6313769
12,17|13|6|6|1|1|1|1|1|1,10,65,3612799,silent,3612734
12,17|13|6|5|2|1|1|1|1|1,10,401,21103335,silent,21102934
12,17|13|6|4|3|1|1|1|1|1,10,576,30072017,silent,30071441
12,17|13|6|4|2|2|1|1|1|1,10,811,33904098,silent,33903287
12,17|13|6|3|3|2|1|1|1|1,10,753,29330289,silent,29329536
12,17|13|6|3|2|2|2|1|1|1,10,777,20646463,silent,20645686
12,17|13|6|2|2|2|2|2|1|1,10,299,4118475,silent,4118176
12,17|13|5|5|3|1|1|1|1|1,10,306,16368470,silent,16368164
12,17|13|5|5|2|2|1|1|1|1,10,449,17445110,silent,17444661
12,17|13|5|4|4|1|1|1|1|1,10,196,12943373,silent,12943177
12,17|13|5|4|3|2|1|1|1|1,10,866,40812458,silent,40811592
12,17|13|5|4|2|2|2|1|1|1,10,748,23033218,silent,23032470
12,17|13|5|3|3|3|1|1|1|1,10,305,14214472,silent,14214167
12,17|13|5|3|3|2|2|1|1|1,10,669,23288119,silent,23287450
12,17|13|5|3|2|2|2|2|1|1,10,531,10609686,silent,10609155
12,17|13|5|2|2|2|2|2|2|1,10,164,1522163,silent,1521999
12,17|13|4|4|4|2|1|1|1|1,10,140,10426649,silent,10426509
12,17|13|4|4|3|3|1|1|1|1,10,202,11493023,silent,11492821
12,17|13|4|4|3|2|2|1|1|1,10,399,17790535,silent,17790136
12,17|13|4|4|2|2|2|2|1|1,10,285,6568829,silent,6568544
12,17|13|4|3|3|3|2|1|1|1,10,192,10178700,silent,10178508
12,17|13|4|3|3|2|2|2|1|1,10,250,8630429,silent,8630179
12,17|13|4|3|2|2|2|2|2|1,10,175,2721752,silent,2721577
12,17|13|4|2|2|2|2|2|2|2,10,41,258950,silent,258909
12,17|13|3|3|3|3|3|1|1|1,10,9,1223169,silent,1223160
12,17|13|3|3|3|3|2|2|1|1,10,27,2162940,silent,2162913
12,17|13|3|3|3|2|2|2|2|1,10,23,1174046,silent,1174023
12,17|13|3|3|2|2|2|2|2|2,10,16,238248,silent,238232
12,17|12|12|1|1|1|1|1|1|1,10,0,-1,a0,
12,17|12|11|2|1|1|1|1|1|1,10,6,583240,silent,583234
12,17|12|10|3|1|1|1|1|1|1,10,39,2873122,silent,2873083
12,17|12|10|2|2|1|1|1|1|1,10,50,2693711,silent,2693661
12,17|12|9|4|1|1|1|1|1|1,10,111,7463158,silent,7463047
12,17|12|9|3|2|1|1|1|1|1,10,277,13945703,silent,13945426
12,17|12|9|2|2|2|1|1|1|1,10,175,6242173,silent,6241998
12,17|12|8|5|1|1|1|1|1|1,10,177,11305488,silent,11305311
12,17|12|8|4|2|1|1|1|1|1,10,641,32847861,silent,32847220
12,17|12|8|3|3|1|1|1|1|1,10,452,21502571,silent,21502119
12,17|12|8|3|2|2|1|1|1|1,10,806,29733654,silent,29732848
12,17|12|8|2|2|2|2|1|1|1,10,351,8362311,silent,8361960
12,17|12|7|6|1|1|1|1|1|1,10,143,9052986,silent,9052843
12,17|12|7|5|2|1|1|1|1|1,10,777,40830052,silent,40829275
12,17|12|7|4|3|1|1|1|1|1,10,1013,53444211,silent,53443198
12,17|12|7|4|2|2|1|1|1|1,10,1419,59642722,silent,59641303
12,17|12|7|3|3|2|1|1|1|1,10,1202,49892690,silent,49891488
12,17|12|7|3|2|2|2|1|1|1,10,1196,34682120,silent,34680924
12,17|12|7|2|2|2|2|2|1|1,10,412,6744862,silent,6744450
12,17|12|6|6|2|1|1|1|1|1,10,394,19290578,silent,19290184
12,17|12|6|5|3|1|1|1|1|1,10,1014,52259683,silent,52258669
12,17|12|6|5|2|2|1|1|1|1,10,1290,54707993,silent,54706703
12,17|12|6|4|4|1|1|1|1|1,10,561,33171248,silent,33170687
12,17|12|6|4|3|2|1|1|1|1,10,2058,100460603,silent,100458545
12,17|12|6|4|2|2|2|1|1|1,10,1573,55474889,silent,55473316
12,17|12|6|3|3|3|1|1|1|1,10,628,32118518,silent,32117890
12,17|12|6|3|3|2|2|1|1|1,10,1318,52084390,silent,52083072
12,17|12|6|3|2|2|2|2|1|1,10,946,23161294,silent,23160348
12,17|12|6|2|2|2|2|2|2|1,10,261,3168410,silent,3168149
12,17|12|5|5|4|1|1|1|1|1,10,398,22707126,silent,22706728
12,17|12|5|5|3|2|1|1|1|1,10,1175,56190462,silent,56189287
12,17|12|5|5|2|2|2|1|1|1,10,853,29116878,silent,29116025
12,17|12|5|4|4|2|1|1|1|1,10,788,48201393,silent,48200605
12,17|12|5|4|3|3|1|1|1|1,10,799,49330198,silent,49329399
12,17|12|5|4|3|2|2|1|1|1,10,1602,75021841,silent,75020239
12,17|12|5|4|2|2|2|2|1|1,10,915,26513865,silent,26512950
12,17|12|5|3|3|3|2|1|1|1,10,532,33670276,silent,33669744
12,17|12|5|3|3|2|2|2|1|1,10,671,27937181,silent,27936510
12,17|12|5|3|2|2|2|2|2|1,10,385,8410544,silent,8410159
12,17|12|5|2|2|2|2|2|2|2,10,72,722213,silent,722141
12,17|12|4|4|4|3|1|1|1|1,10,181,16251947,silent,16251766
12,17|12|4|4|4|2|2|1|1|1,10,303,20177673,silent,20177370
12,17|12|4|4|3|3|2|1|1|1,10,387,27935913,silent,27935526
12,17|12|4|4|3|2|2|2|1|1,10,473,21735434,silent,21734961
12,17|12|4|4|2|2|2|2|2|1,10,235,5288747,silent,5288512
12,17|12|4|3|3|3|3|1|1|1,10,63,7889671,silent,7889608
12,17|12|4|3|3|3|2|2|1|1,10,148,13700136,silent,13699988
12,17|12|4|3|3|2|2|2|2|1,10,141,7117070,silent,7116929
12,17|12|4|3|2|2|2|2|2|2,10,67,1314907,silent,1314840
12,17|12|3|3|3|3|3|2|1|1,10,5,2176585,silent,2176580
12,17|12|3|3|3|3|2|2|2|1,10,6,1894207,silent,1894201
12,17|12|3|3|3|2|2|2|2|2,10,4,579290,silent,579286
12,17|11|11|3|1|1|1|1|1|1,10,21,1148340,silent,1148319
12,17|11|11|2|2|1|1|1|1|1,10,15,1072429,silent,1072414
12,17|11|10|4|1|1|1|1|1|1,10,85,4995885,silent,4995800
12,17|11|10|3|2|1|1|1|1|1,10,195,9277714,silent,9277519
12,17|11|10|2|2|2|1|1|1|1,10,117,4136296,silent,4136179
12,17|11|9|5|1|1|1|1|1|1,10,175,10537955,silent,10537780
12,17|11|9|4|2|1|1|1|1|1,10,586,29959241,silent,29958655
12,17|11|9|3|3|1|1|1|1|1,10,427,19440880,silent,19440453
12,17|11|9|3|2|2|1|1|1|1,10,715,26781396,silent,26780681
12,17|11|9|2|2|2|2|1|1|1,10,315,7477808,silent,7477493
12,17|11|8|6|1|1|1|1|1|1,10,217,12262038,silent,12261821
12,17|11|8|5|2|1|1|1|1|1,10,994,50465865,silent,50464871
12,17|11|8|4|3|1|1|1|1|1,10,1224,63587726,silent,63586502
12,17|11|8|4|2|2|1|1|1|1,10,1641,70549113,silent,70547472
12,17|11|8|3|3|2|1|1|1|1,10,1339,58034577,silent,58033238
12,17|11|8|3|2|2|2|1|1|1,10,1287,40050380,silent,40049093
12,17|11|8|2|2|2|2|2|1|1,10,419,7680990,silent,7680571
12,17|11|7|7|1|1|1|1|1|1,10,77,5612497,silent,5612420
12,17|11|7|6|2|1|1|1|1|1,10,800,42528315,silent,42527515
12,17|11|7|5|3|1|1|1|1|1,10,1677,89738676,silent,89736999
12,17|11|7|5|2|2|1|1|1|1,10,2092,93008694,silent,93006602
12,17|11|7|4|4|1|1|1|1|1,10,863,52961822,silent,52960959
12,17|11|7|4|3|2|1|1|1|1,10,3080,157093680,silent,157090600
12,17|11|7|4|2|2|2|1|1|1,10,2292,85710055,silent,85707763
12,17|11|7|3|3|3|1|1|1|1,10,882,48305680,silent,48304798
12,17|11|7|3|3|2|2|1|1|1,10,1782,77854228,silent,77852446
12,17|11|7|3|2|2|2|2|1|1,10,1227,34163230,silent,34162003
12,17|11|7|2|2|2|2|2|2|1,10,294,4553972,silent,4553678
12,17|11|6|6|3|1|1|1|1|1,10,854,44537340,silent,44536486
12,17|11|6|6|2|2|1|1|1|1,10,947,45081995,silent,45081048
12,17|11|6|5|4|1|1|1|1|1,10,1186,67394444,silent,67393258
12,17|11|6|5|3|2|1|1|1|1,10,3097,160269190,silent,160266093
12,17|11|6|5|2|2|2|1|1|1,10,2014,81285749,silent,81283735
12,17|11|6|4|4|2|1|1|1|1,10,1769,110469578,silent,110467809
12,17|11|6|4|3|3|1|1|1|1,10,1708,109351401,silent,109349693
12,17|11|6|4|3|2|2|1|1|1,10,3166,164642543,silent,164639377
12,17|11|6|4|2|2|2|2|1|1,10,1649,56837102,silent,56835453
12,17|11|6|3|3|3|2|1|1|1,10,976,67896846,silent,67895870
12,17|11|6|3|3|2|2|2|1|1,10,1145,55644414,silent,55643269
12,17|11|6|3|2|2|2|2|2|1,10,600,16344793,silent,16344193
12,17|11|6|2|2|2|2|2|2|2,10,95,1337495,silent,1337400
12,17|11|5|5|5|1|1|1|1|1,10,273,14280177,silent,14279904
12,17|11|5|5|4|2|1|1|1|1,10,1370,77913374,silent,77912004
12,17|11|5|5|3|3|1|1|1|1,10,975,64012749,silent,64011774
12,17|11|5|5|3|2|2|1|1|1,10,1820,94145885,silent,94144065
12,17|11|5|5|2|2|2|2|1|1,10,818,30374210,silent,30373392
12,17|11|5|4|4|3|1|1|1|1,10,849,69013091,silent,69012242
12,17|11|5|4|4|2|2|1|1|1,10,1330,84228911,silent,84227581
12,17|11|5|4|3|3|2|1|1|1,10,1356,108278790,silent,108277434
12,17|11|5|4|3|2|2|2|1|1,10,1521,82493452,silent,82491931
12,17|11|5|4|2|2|2|2|2|1,10,585,19167017,silent,19166432
12,17|11|5|3|3|3|3|1|1|1,10,166,23749608,silent,23749442
12,17|11|5|3|3|3|2|2|1|1,10,385,40816999,silent,40816614
12,17|11|5|3|3|2|2|2|2|1,10,338,20718703,silent,20718365
12,17|11|5|3|2|2|2|2|2|2,10,120,3648137,silent,3648017
12,17|11|4|4|4|4|1|1|1|1,10,66,9857617,silent,9857551
12,17|11|4|4|4|3|2|1|1|1,10,378,37635613,silent,37635235
12,17|11|4|4|4|2|2|2|1|1,10,373,22986113,silent,22985740
12,17|11|4|4|3|3|3|1|1|1,10,154,20581595,silent,20581441
12,17|11|4|4|3|3|2|2|1|1,10,333,34546027,silent,34545694
12,17|11|4|4|3|2|2|2|2|1,10,301,16387280,silent,16386979
12,17|11|4|4|2|2|2|2|2|2,10,84,2331636,silent,2331552
12,17|11|4|3|3|3|3|2|1|1,10,37,12781226,silent,12781189
12,17|11|4|3|3|3|2|2|2|1,10,49,10880558,silent,10880509
12,17|11|4|3|3|2|2|2|2|2,10,35,3188182,silent,3188147
12,17|11|3|3|3|3|3|3|1|1,10,0,-1,a0,
12,17|11|3|3|3|3|3|2|2|1,10,1,1945486,silent,1945485
12,17|11|3|3|3|3|2|2|2|2,10,0,-1,a0,
12,17|10|10|5|1|1|1|1|1|1,10,72,4348406,silent,4348334
12,17|10|10|4|2|1|1|1|1|1,10,259,12258399,silent,12258140
12,17|10|10|3|3|1|1|1|1|1,10,160,7917963,silent,7917803
12,17|10|10|3|2|2|1|1|1|1,10,295,10898015,silent,10897720
12,17|10|10|2|2|2|2|1|1|1,10,112,3029853,silent,3029741
12,17|10|9|6|1|1|1|1|1|1,10,154,9060590,silent,9060436
12,17|10|9|5|2|1|1|1|1|1,10,702,35898077,silent,35897375
12,17|10|9|4|3|1|1|1|1|1,10,845,44452940,silent,44452095
12,17|10|9|4|2|2|1|1|1|1,10,1134,49172026,silent,49170892
12,17|10|9|3|3|2|1|1|1|1,10,904,40122881,silent,40121977
12,17|10|9|3|2|2|2|1|1|1,10,852,27586878,silent,27586026
12,17|10|9|2|2|2|2|2|1|1,10,267,5253087,silent,5252820
12,17|10|8|7|1|1|1|1|1|1,10,132,8036452,silent,8036320
12,17|10|8|6|2|1|1|1|1|1,10,918,47426574,silent,47425656
12,17|10|8|5|3|1|1|1|1|1,10,1687,91956784,silent,91955097
12,17|10|8|5|2|2|1|1|1|1,10,2065,94804023,silent,94801958
12,17|10|8|4|4|1|1|1|1|1,10,893,52648145,silent,52647252
12,17|10|8|4|3|2|1|1|1|1,10,2924,154431648,silent,154428724
12,17|10|8|4|2|2|2|1|1|1,10,2076,83692074,silent,83689998
12,17|10|8|3|3|3|1|1|1|1,10,787,46579818,silent,46579031
12,17|10|8|3|3|2|2|1|1|1,10,1624,74835781,silent,74834157
12,17|10|8|3|2|2|2|2|1|1,10,1061,32589794,silent,32588733
12,17|10|8|2|2|2|2|2|2|1,10,252,4288009,silent,4287757
12,17|10|7|7|2|1|1|1|1|1,10,391,22803099,silent,22802708
12,17|10|7|6|3|1|1|1|1|1,10,1487,84681778,silent,84680291
12,17|10|7|6|2|2|1|1|1|1,10,1723,84911441,silent,84909718
12,17|10|7|5|4|1|1|1|1|1,10,1681,101208944,silent,101207263
12,17|10|7|5|3|2|1|1|1|1,10,4286,235884396,silent,235880110
12,17|10|7|5|2|2|2|1|1|1,10,2731,118260799,silent,118258068
12,17|10|7|4|4|2|1|1|1|1,10,2365,151437607,silent,151435242
12,17|10|7|4|3|3|1|1|1|1,10,2159,147430623,silent,147428464
12,17|10|7|4|3|2|2|1|1|1,10,3980,220727365,silent,220723385
12,17|10|7|4|2|2|2|2|1|1,10,1949,75226679,silent,75224730
12,17|10|7|3|3|3|2|1|1|1,10,1162,87639477,silent,87638315
12,17|10|7|3|3|2|2|2|1|1,10,1330,71328118,silent,71326788
12,17|10|7|3|2|2|2|2|2|1,10,645,20667715,silent,20667070
12,17|10|7|2|2|2|2|2|2|2,10,93,1648816,silent,1648723
12,17|10|6|6|4|1|1|1|1|1,10,942,55386554,silent,55385612
12,17|10|6|6|3|2|1|1|1|1,10,2100,121053485,silent,121051385
12,17|10|6|6|2|2|2|1|1|1,10,1203,59020656,silent,59019453
12,17|10|6|5|5|1|1|1|1|1,10,707,40678099,silent,40677392
12,17|10|6|5|4|2|1|1|1|1,10,3259,202929317,silent,202926058
12,17|10|6|5|3|3|1|1|1|1,10,2322,161348806,silent,161346484
12,17|10|6|5|3|2|2|1|1|1,10,4009,234999567,silent,234995558
12,17|10|6|5|2|2|2|2|1|1,10,1685,74089149,silent,74087464
12,17|10|6|4|4|3|1|1|1|1,10,1711,140004015,silent,140002304
12,17|10|6|4|4|2|2|1|1|1,10,2432,169206027,silent,169203595
12,17|10|6|4|3|3|2|1|1|1,10,2478,210530711,silent,210528233
12,17|10|6|4|3|2|2|2|1|1,10,2554,158497369,silent,158494815
12,17|10|6|4|2|2|2|2|2|1,10,919,35954241,silent,35953322
12,17|10|6|3|3|3|3|1|1|1,10,280,42220898,silent,42220618
12,17|10|6|3|3|3|2|2|1|1,10,635,72154603,silent,72153968
12,17|10|6|3|3|2|2|2|2|1,10,507,36145764,silent,36145257
12,17|10|6|3|2|2|2|2|2|2,10,170,6214954,silent,6214784
12,17|10|5|5|5|2|1|1|1|1,10,801,45732309,silent,45731508
12,17|10|5|5|4|3|1|1|1|1,10,1352,103770064,silent,103768712
12,17|10|5|5|4|2|2|1|1|1,10,1878,122531543,silent,122529665
12,17|10|5|5|3|3|2|1|1|1,10,1434,126496630,silent,126495196
12,17|10|5|5|3|2|2|2|1|1,10,1408,92663050,silent,92661642
12,17|10|5|5|2|2|2|2|2|1,10,401,19587276,silent,19586875
12,17|10|5|4|4|4|1|1|1|1,10,377,38808271,silent,38807894
12,17|10|5|4|4|3|2|1|1|1,10,1440,142479468,silent,142478028
12,17|10|5|4|4|2|2|2|1|1,10,1183,85241958,silent,85240775
12,17|10|5|4|3|3|3|1|1|1,10,456,71607504,silent,71607048
12,17|10|5|4|3|3|2|2|1|1,10,1021,119029260,silent,119028239
12,17|10|5|4|3|2|2|2|2|1,10,761,55181824,silent,55181063
12,17|10|5|4|2|2|2|2|2|2,10,170,7483871,silent,7483701
12,17|10|5|3|3|3|3|2|1|1,10,95,34243628,silent,34243533
12,17|10|5|3|3|3|2|2|2|1,10,130,28808849,silent,28808719
12,17|10|5|3|3|2|2|2|2|2,10,72,8242017,silent,8241945
12,17|10|4|4|4|4|2|1|1|1,10,168,22775149,silent,22774981
12,17|10|4|4|4|3|3|1|1|1,10,179,27576616,silent,27576437
12,17|10|4|4|4|3|2|2|1|1,10,384,42988925,silent,42988541
12,17|10|4|4|4|2|2|2|2|1,10,253,15847021,silent,15846768
12,17|10|4|4|3|3|3|2|1|1,10,109,30345886,silent,30345777
12,17|10|4|4|3|3|2|2|2|1,10,149,24829041,silent,24828892
12,17|10|4|4|3|2|2|2|2|2,10,88,6632953,silent,6632865
12,17|10|4|3|3|3|3|3|1|1,10,2,6093164,silent,6093162
12,17|10|4|3|3|3|3|2|2|1,10,6,10257291,silent,10257285
12,17|10|4|3|3|3|2|2|2|2,10,5,4559162,silent,4559157
12,17|10|3|3|3|3|3|3|2|1,10,0,-1,a0,
12,17|10|3|3|3|3|3|2|2|2,10,0,-1,a0,
12,17|9|9|7|1|1|1|1|1|1,10,59,3838092,silent,3838033
12,17|9|9|6|2|1|1|1|1|1,10,379,21054311,silent,21053932
12,17|9|9|5|3|1|1|1|1|1,10,721,39609034,silent,39608313
12,17|9|9|5|2|2|1|1|1|1,10,866,40728854,silent,40727988
12,17|9|9|4|4|1|1|1|1|1,10,343,22399741,silent,22399398
12,17|9|9|4|3|2|1|1|1|1,10,1220,65409602,silent,65408382
12,17|9|9|4|2|2|2|1|1|1,10,887,35349996,silent,35349109
12,17|9|9|3|3|3|1|1|1|1,10,340,19576889,silent,19576549
12,17|9|9|3|3|2|2|1|1|1,10,646,31392600,silent,31391954
12,17|9|9|3|2|2|2|2|1|1,10,435,13632531,silent,13632096
12,17|9|9|2|2|2|2|2|2|1,10,90,1781450,silent,1781360
12,17|9|8|8|1|1|1|1|1|1,10,47,2384173,silent,2384126
12,17|9|8|7|2|1|1|1|1|1,10,437,24309073,silent,24308636
12,17|9|8|6|3|1|1|1|1|1,10,1237,71287167,silent,71285930
12,17|9|8|6|2|2|1|1|1|1,10,1396,71140367,silent,71138971
12,17|9|8|5|4|1|1|1|1|1,10,1295,79147608,silent,79146313
12,17|9|8|5|3|2|1|1|1|1,10,3191,182658232,silent,182655041
12,17|9|8|5|2|2|2|1|1|1,10,1987,91034849,silent,91032862
12,17|9|8|4|4|2|1|1|1|1,10,1734,114021973,silent,114020239
12,17|9|8|4|3|3|1|1|1|1,10,1559,110118133,silent,110116574
12,17|9|8|4|3|2|2|1|1|1,10,2821,164382129,silent,164379308
12,17|9|8|4|2|2|2|2|1|1,10,1351,55657258,silent,55655907
12,17|9|8|3|3|3|2|1|1|1,10,807,64150731,silent,64149924
12,17|9|8|3|3|2|2|2|1|1,10,916,52022264,silent,52021348
12,17|9|8|3|2|2|2|2|2|1,10,429,14971035,silent,14970606
12,17|9|8|2|2|2|2|2|2|2,10,58,1179993,silent,1179935
12,17|9|7|7|3|1|1|1|1|1,10,596,37798609,silent,37798013
12,17|9|7|7|2|2|1|1|1|1,10,716,37279797,silent,37279081
12,17|9|7|6|4|1|1|1|1|1,10,1328,87241014,silent,87239686
12,17|9|7|6|3|2|1|1|1|1,10,3065,187125023,silent,187121958
12,17|9|7|6|2|2|2|1|1|1,10,1817,90270068,silent,90268251
12,17|9|7|5|5|1|1|1|1|1,10,855,51922772,silent,51921917
12,17|9|7|5|4|2|1|1|1|1,10,3782,249020180,silent,249016398
12,17|9|7|5|3|3|1|1|1|1,10,2643,194926054,silent,194923411
12,17|9|7|5|3|2|2|1|1|1,10,4520,282400075,silent,282395555
12,17|9|7|5|2|2|2|2|1|1,10,1845,87981340,silent,87979495
12,17|9|7|4|4|3|1|1|1|1,10,1840,157907343,silent,157905503
12,17|9|7|4|4|2|2|1|1|1,10,2662,189870637,silent,189867975
12,17|9|7|4|3|3|2|1|1|1,10,2565,232534606,silent,232532041
12,17|9|7|4|3|2|2|2|1|1,10,2592,173946913,silent,173944321
12,17|9|7|4|2|2|2|2|2|1,10,848,38954288,silent,38953440
12,17|9|7|3|3|3|3|1|1|1,10,290,44843247,silent,44842957
12,17|9|7|3|3|3|2|2|1|1,10,619,76374164,silent,76373545
12,17|9|7|3|3|2|2|2|2|1,10,488,37994463,silent,37993975
12,17|9|7|3|2|2|2|2|2|2,10,139,6442473,silent,6442334
12,17|9|6|6|5|1|1|1|1|1,10,580,36843357,silent,36842777
12,17|9|6|6|4|2|1|1|1|1,10,2047,143196102,silent,143194055
12,17|9|6|6|3|3|1|1|1|1,10,1413,105925512,silent,105924099
12,17|9|6|6|3|2|2|1|1|1,10,2233,151677118,silent,151674885
12,17|9|6|6|2|2|2|2|1|1,10,867,45848612,silent,45847745
12,17|9|6|5|5|2|1|1|1|1,10,1708,110598648,silent,110596940
12,17|9|6|5|4|3|1|1|1|1,10,2813,231305700,silent,231302887
12,17|9|6|5|4|2|2|1|1|1,10,3657,270556520,silent,270552863
12,17|9|6|5|3|3|2|1|1|1,10,2888,270610674,silent,270607786
12,17|9|6|5|3|2|2|2|1|1,10,2634,195967277,silent,195964643
12,17|9|6|5|2|2|2|2|2|1,10,742,40485489,silent,40484747
12,17|9|6|4|4|4|1|1|1|1,10,641,68326232,silent,68325591
12,17|9|6|4|4|3|2|1|1|1,10,2358,245893784,silent,245891426
12,17|9|6|4|4|2|2|2|1|1,10,1803,145448208,silent,145446405
12,17|9|6|4|3|3|3|1|1|1,10,754,119017530,silent,119016776
12,17|9|6|4|3|3|2|2|1|1,10,1558,196750657,silent,196749099
12,17|9|6|4|3|2|2|2|2|1,10,1083,90075062,silent,90073979
12,17|9|6|4|2|2|2|2|2|2,10,224,11931874,silent,11931650
12,17|9|6|3|3|3|3|2|1|1,10,147,51866408,silent,51866261
12,17|9|6|3|3|3|2|2|2|1,10,185,43338747,silent,43338562
12,17|9|6|3|3|2|2|2|2|2,10,97,12240368,silent,12240271
12,17|9|5|5|5|3|1|1|1|1,10,780,58549012,silent,58548232
12,17|9|5|5|5|2|2|1|1|1,10,899,64252039,silent,64251140
12,17|9|5|5|4|4|1|1|1|1,10,634,55847276,silent,55846642
12,17|9|5|5|4|3|2|1|1|1,10,1861,188555658,silent,188553797
12,17|9|5|5|4|2|2|2|1|1,10,1262,108523873,silent,108522611
12,17|9|5|5|3|3|3|1|1|1,10,430,74533050,silent,74532620
12,17|9|5|5|3|3|2|2|1|1,10,907,121795055,silent,121794148
12,17|9|5|5|3|2|2|2|2|1,10,545,54124514,silent,54123969
12,17|9|5|5|2|2|2|2|2|2,10,83,6662941,silent,6662858
12,17|9|5|4|4|4|2|1|1|1,10,660,78143924,silent,78143264
12,17|9|5|4|4|3|3|1|1|1,10,551,91551114,silent,91550563
12,17|9|5|4|4|3|2|2|1|1,10,1120,141411160,silent,141410040
12,17|9|5|4|4|2|2|2|2|1,10,572,50955574,silent,50955002
12,17|9|5|4|3|3|3|2|1|1,10,297,91837282,silent,91836985
12,17|9|5|4|3|3|2|2|2|1,10,385,74296383,silent,74295998
12,17|9|5|4|3|2|2|2|2|2,10,170,19372821,silent,19372651
12,17|9|5|3|3|3|3|3|1|1,10,7,14288368,silent,14288361
12,17|9|5|3|3|3|3|2|2|1,10,19,23910092,silent,23910073
12,17|9|5|3|3|3|2|2|2|2,10,18,10501523,silent,10501505
12,17|9|4|4|4|4|3|1|1|1,10,107,19376121,silent,19376014
12,17|9|4|4|4|4|2|2|1|1,10,209,24259963,silent,24259754
12,17|9|4|4|4|3|3|2|1|1,10,166,36936510,silent,36936344
12,17|9|4|4|4|3|2|2|2|1,10,217,27782380,silent,27782163
12,17|9|4|4|4|2|2|2|2|2,10,79,5739989,silent,5739910
12,17|9|4|4|3|3|3|3|1|1,10,13,13097310,silent,13097297
12,17|9|4|4|3|3|3|2|2|1,10,28,21662377,silent,21662349
12,17|9|4|4|3|3|2|2|2|2,10,30,9229801,silent,9229771
12,17|9|4|3|3|3|3|3|2|1,10,0,-1,a0,
12,17|9|4|3|3|3|3|2|2|2,10,0,-1,a0,
12,17|9|3|3|3|3|3|3|3|1,10,0,-1,a0,
12,17|9|3|3|3|3|3|3|2|2,10,0,-1,a0,
12,17|8|8|8|2|1|1|1|1|1,10,87,4189332,silent,4189245
12,17|8|8|7|3|1|1|1|1|1,10,377,23284425,silent,23284048
12,17|8|8|7|2|2|1|1|1|1,10,427,22881868,silent,22881441
12,17|8|8|6|4|1|1|1|1|1,10,696,43543213,silent,43542517
12,17|8|8|6|3|2|1|1|1|1,10,1470,92638533,silent,92637063
12,17|8|8|6|2|2|2|1|1|1,10,823,44469568,silent,44468745
12,17|8|8|5|5|1|1|1|1|1,10,374,24477741,silent,24477367
12,17|8|8|5|4|2|1|1|1|1,10,1709,115590571,silent,115588862
12,17|8|8|5|3|3|1|1|1|1,10,1164,89878026,silent,89876862
12,17|8|8|5|3|2|2|1|1|1,10,1995,129919195,silent,129917200
12,17|8|8|5|2|2|2|2|1|1,10,792,40252330,silent,40251538
12,17|8|8|4|4|3|1|1|1|1,10,840,71107074,silent,71106234
12,17|8|8|4|4|2|2|1|1|1,10,1107,85280877,silent,85279770
12,17|8|8|4|3|3|2|1|1|1,10,1121,103778391,silent,103777270
12,17|8|8|4|3|2|2|2|1|1,10,1106,77401735,silent,77400629
12,17|8|8|4|2|2|2|2|2|1,10,374,17241756,silent,17241382
12,17|8|8|3|3|3|3|1|1|1,10,113,19696505,silent,19696392
12,17|8|8|3|3|3|2|2|1|1,10,277,33512474,silent,33512197
12,17|8|8|3|3|2|2|2|2|1,10,202,16613758,silent,16613556
12,17|8|8|3|2|2|2|2|2|2,10,64,2806121,silent,2806057
12,17|8|7|7|4|1|1|1|1|1,10,411,29931482,silent,29931071
12,17|8|7|7|3|2|1|1|1|1,10,949,61954163,silent,61953214
12,17|8|7|7|2|2|2|1|1|1,10,571,29336966,silent,29336395
12,17|8|7|6|5|1|1|1|1|1,10,636,44236031,silent,44235395
12,17|8|7|6|4|2|1|1|1|1,10,2278,165876987,silent,165874709
12,17|8|7|6|3|3|1|1|1|1,10,1504,120977198,silent,120975694
12,17|8|7|6|3|2|2|1|1|1,10,2455,172427628,silent,172425173
12,17|8|7|6|2|2|2|2|1|1,10,925,51572440,silent,51571515
12,17|8|7|5|5|2|1|1|1|1,10,1512,104599706,silent,104598194
12,17|8|7|5|4|3|1|1|1|1,10,2452,211660448,silent,211657996
12,17|8|7|5|4|2|2|1|1|1,10,3191,246428940,silent,246425749
12,17|8|7|5|3|3|2|1|1|1,10,2460,242989626,silent,242987166
12,17|8|7|5|3|2|2|2|1|1,10,2216,174962944,silent,174960728
12,17|8|7|5|2|2|2|2|2|1,10,587,35735645,silent,35735058
12,17|8|7|4|4|4|1|1|1|1,10,550,58084870,silent,58084320
12,17|8|7|4|4|3|2|1|1|1,10,1917,207024011,silent,207022094
12,17|8|7|4|4|2|2|2|1|1,10,1420,121759882,silent,121758462
12,17|8|7|4|3|3|3|1|1|1,10,590,98496987,silent,98496397
