delta,lam,ell,a,m_det,class,margin
12,22|6|4|4|4|4|2|1|1,9,32,1289765,silent,1289733
12,22|6|4|4|4|3|3|1|1,9,25,1569761,silent,1569736
12,22|6|4|4|4|3|2|2|1,9,77,2298037,silent,2297960
12,22|6|4|4|4|2|2|2|2,9,67,681168,silent,681101
12,22|6|4|4|3|3|3|2|1,9,5,1645474,silent,1645469
12,22|6|4|4|3|3|2|2|2,9,15,1075283,silent,1075268
12,22|6|4|3|3|3|3|3|1,9,0,-1,a0,
12,22|6|4|3|3|3|3|2|2,9,0,-1,a0,
12,22|6|3|3|3|3|3|3|2,9,0,-1,a0,
12,22|5|5|5|5|3|1|1|1,9,26,638874,silent,638848
12,22|5|5|5|5|2|2|1|1,9,23,693299,silent,693276
12,22|5|5|5|4|4|1|1|1,9,34,654403,silent,654369
12,22|5|5|5|4|3|2|1|1,9,61,2188915,silent,2188854
12,22|5|5|5|4|2|2|2|1,9,35,1186150,silent,1186115
12,22|5|5|5|3|3|3|1|1,9,7,889310,silent,889303
12,22|5|5|5|3|3|2|2|1,9,29,1377846,silent,1377817
12,22|5|5|5|3|2|2|2|2,9,15,490316,silent,490301
12,22|5|5|4|4|4|2|1|1,9,42,1063258,silent,1063216
12,22|5|5|4|4|3|3|1|1,9,15,1256089,silent,1256074
12,22|5|5|4|4|3|2|2|1,9,49,1829460,silent,1829411
12,22|5|5|4|4|2|2|2|2,9,17,528406,silent,528389
12,22|5|5|4|3|3|3|2|1,9,6,1228937,silent,1228931
12,22|5|5|4|3|3|2|2|2,9,18,801425,silent,801407
12,22|5|5|3|3|3|3|3|1,9,0,-1,a0,
12,22|5|5|3|3|3|3|2|2,9,0,-1,a0,
12,22|5|4|4|4|4|3|1|1,9,9,400950,silent,400941
12,22|5|4|4|4|4|2|2|1,9,25,476085,silent,476060
12,22|5|4|4|4|3|3|2|1,9,7,731468,silent,731461
12,22|5|4|4|4|3|2|2|2,9,18,443224,silent,443206
12,22|5|4|4|3|3|3|3|1,9,0,-1,a0,
12,22|5|4|4|3|3|3|2|2,9,0,-1,a0,
12,22|5|4|3|3|3|3|3|2,9,0,-1,a0,
12,22|5|3|3|3|3|3|3|3,9,0,-1,a0,
12,22|4|4|4|4|4|4|1|1,9,0,-1,a0,
12,22|4|4|4|4|4|3|2|1,9,3,105027,silent,105024
12,22|4|4|4|4|4|2|2|2,9,10,51922,silent,51912
12,22|4|4|4|4|3|3|3|1,9,0,-1,a0,
12,22|4|4|4|4|3|3|2|2,9,0,-1,a0,
12,22|4|4|4|3|3|3|3|2,9,0,-1,a0,
12,22|4|4|3|3|3|3|3|3,9,0,-1,a0,
12,21|20|1|1|1|1|1|1|1,9,0,-1,a0,
12,21|19|2|1|1|1|1|1|1,9,0,-1,a0,
12,21|18|3|1|1|1|1|1|1,9,0,-1,a0,
12,21|18|2|2|1|1|1|1|1,9,0,-1,a0,
12,21|17|4|1|1|1|1|1|1,9,0,-1,a0,
12,21|17|3|2|1|1|1|1|1,9,0,-1,a0,
12,21|17|2|2|2|1|1|1|1,9,0,-1,a0,
12,21|16|5|1|1|1|1|1|1,9,0,-1,a0,
12,21|16|4|2|1|1|1|1|1,9,0,-1,a0,
12,21|16|3|3|1|1|1|1|1,9,0,-1,a0,
12,21|16|3|2|2|1|1|1|1,9,0,-1,a0,
12,21|16|2|2|2|2|1|1|1,9,0,-1,a0,
12,21|15|6|1|1|1|1|1|1,9,0,-1,a0,
12,21|15|5|2|1|1|1|1|1,9,0,-1,a0,
12,21|15|4|3|1|1|1|1|1,9,3,250799,silent,250796
12,21|15|4|2|2|1|1|1|1,9,4,272315,silent,272311
12,21|15|3|3|2|1|1|1|1,9,11,210384,silent,210373
12,21|15|3|2|2|2|1|1|1,9,15,140783,silent,140768
12,21|15|2|2|2|2|2|1|1,9,12,24901,silent,24889
12,21|14|7|1|1|1|1|1|1,9,0,-1,a0,
12,21|14|6|2|1|1|1|1|1,9,5,468940,silent,468935
12,21|14|5|3|1|1|1|1|1,9,14,751488,silent,751474
12,21|14|5|2|2|1|1|1|1,9,27,754813,silent,754786
12,21|14|4|4|1|1|1|1|1,9,7,399323,silent,399316
12,21|14|4|3|2|1|1|1|1,9,53,1100359,silent,1100306
12,21|14|4|2|2|2|1|1|1,9,58,571636,silent,571578
12,21|14|3|3|3|1|1|1|1,9,27,304857,silent,304830
12,21|14|3|3|2|2|1|1|1,9,68,484496,silent,484428
12,21|14|3|2|2|2|2|1|1,9,70,200393,silent,200323
12,21|14|2|2|2|2|2|2|1,9,34,25037,silent,25003
12,21|13|8|1|1|1|1|1|1,9,1,148076,silent,148075
12,21|13|7|2|1|1|1|1|1,9,11,754865,silent,754854
12,21|13|6|3|1|1|1|1|1,9,47,1568155,silent,1568108
