delta,lam,ell,a,m_det,class,margin
11,19|10|8|5|1|1,6,2229,1217271,silent,1215042
11,19|10|8|4|2|1,6,4817,2951194,silent,2946377
11,19|10|8|3|3|1,6,2310,1794757,silent,1792447
11,19|10|8|3|2|2,6,2403,1745659,silent,1743256
11,19|10|7|6|1|1,6,1733,1018541,silent,1016808
11,19|10|7|5|2|1,6,5289,3805779,silent,3800490
11,19|10|7|4|3|1,6,5378,4566766,silent,4561388
11,19|10|7|4|2|2,6,4110,3579926,silent,3575816
11,19|10|7|3|3|2,6,2322,2780323,silent,2778001
11,19|10|6|6|2|1,6,2459,1823103,silent,1820644
11,19|10|6|5|3|1,6,4667,4498563,silent,4493896
11,19|10|6|5|2|2,6,3347,3308074,silent,3304727
11,19|10|6|4|4|1,6,2976,2745119,silent,2742143
11,19|10|6|4|3|2,6,4523,5566768,silent,5562245
11,19|10|6|3|3|3,6,680,1501386,silent,1500706
11,19|10|5|5|4|1,6,1650,1869866,silent,1868216
11,19|10|5|5|3|2,6,2149,3096100,silent,3093951
11,19|10|5|4|4|2,6,2026,2556528,silent,2554502
11,19|10|5|4|3|3,6,1186,2265159,silent,2263973
11,19|10|4|4|4|3,6,513,713479,silent,712966
11,19|9|9|5|1|1,6,923,515126,silent,514203
11,19|9|9|4|2|1,6,1868,1221761,silent,1219893
11,19|9|9|3|3|1,6,939,740859,silent,739920
11,19|9|9|3|2|2,6,893,713511,silent,712618
11,19|9|8|6|1|1,6,1316,824782,silent,823466
11,19|9|8|5|2|1,6,3721,2842448,silent,2838727
11,19|9|8|4|3|1,6,3646,3298628,silent,3294982
11,19|9|8|4|2|2,6,2769,2574832,silent,2572063
11,19|9|8|3|3|2,6,1562,1970457,silent,1968895
11,19|9|7|7|1|1,6,643,419054,silent,418411
11,19|9|7|6|2|1,6,3187,2666721,silent,2663534
11,19|9|7|5|3|1,6,4915,5175664,silent,5170749
11,19|9|7|5|2|2,6,3339,3762270,silent,3758931
11,19|9|7|4|4|1,6,2806,2943824,silent,2941018
11,19|9|7|4|3|2,6,4276,5859930,silent,5855654
11,19|9|7|3|3|3,6,699,1529182,silent,1528483
11,19|9|6|6|3|1,6,2454,2663640,silent,2661186
11,19|9|6|6|2|2,6,1712,1901432,silent,1899720
11,19|9|6|5|4|1,6,3154,3882281,silent,3879127
11,19|9|6|5|3|2,6,3990,6192262,silent,6188272
11,19|9|6|4|4|2,6,2836,4121974,silent,4119138
11,19|9|6|4|3|3,6,1658,3534387,silent,3532729
11,19|9|5|5|5|1,6,496,819871,silent,819375
11,19|9|5|5|4|2,6,1580,2920182,silent,2918602
11,19|9|5|5|3|3,6,893,2090544,silent,2089651
11,19|9|5|4|4|3,6,1118,2167463,silent,2166345
11,19|9|4|4|4|4,6,210,287087,silent,286877
11,19|8|8|7|1|1,6,358,248855,silent,248497
11,19|8|8|6|2|1,6,1520,1287608,silent,1286088
11,19|8|8|5|3|1,6,2130,2328718,silent,2326588
11,19|8|8|5|2|2,6,1526,1694997,silent,1693471
11,19|8|8|4|4|1,6,1225,1297044,silent,1295819
11,19|8|8|4|3|2,6,1820,2558260,silent,2556440
11,19|8|8|3|3|3,6,256,653911,silent,653655
11,19|8|7|7|2|1,6,864,822395,silent,821531
11,19|8|7|6|3|1,6,2475,2926614,silent,2924139
11,19|8|7|6|2|2,6,1636,2065536,silent,2063900
11,19|8|7|5|4|1,6,2568,3415034,silent,3412466
11,19|8|7|5|3|2,6,3189,5353601,silent,5350412
11,19|8|7|4|4|2,6,2082,3339109,silent,3337027
11,19|8|7|4|3|3,6,1248,2826306,silent,2825058
11,19|8|6|6|4|1,6,1549,2054179,silent,2052630
11,19|8|6|6|3|2,6,1813,3021569,silent,3019756
11,19|8|6|5|5|1,6,878,1503909,silent,1503031
11,19|8|6|5|4|2,6,2587,4941285,silent,4938698
11,19|8|6|5|3|3,6,1318,3414937,silent,3413619
11,19|8|6|4|4|3,6,1350,2879393,silent,2878043
11,19|8|5|5|5|2,6,399,1137159,silent,1136760
11,19|8|5|5|4|3,6,795,2199465,silent,2198670
11,19|8|5|4|4|4,6,376,764245,silent,763869
11,19|7|7|7|3|1,6,397,531081,silent,530684
11,19|7|7|7|2|2,6,215,365079,silent,364864
11,19|7|7|6|4|1,6,866,1311011,silent,1310145
11,19|7|7|6|3|2,6,1007,1900825,silent,1899818
11,19|7|7|5|5|1,6,457,799372,silent,798915
11,19|7|7|5|4|2,6,1192,2536899,silent,2535707
11,19|7|7|5|3|3,6,680,1741300,silent,1740620
11,19|7|7|4|4|3,6,570,1379750,silent,1379180
11,19|7|6|6|5|1,6,445,749233,silent,748788
11,19|7|6|6|4|2,6,974,1937790,silent,1936816
11,19|7|6|6|3|3,6,449,1246379,silent,1245930
11,19|7|6|5|5|2,6,563,1525077,silent,1524514
11,19|7|6|5|4|3,6,954,2737795,silent,2736841
11,19|7|6|4|4|4,6,342,763032,silent,762690
11,19|7|5|5|5|3,6,186,758195,silent,758009
11,19|7|5|5|4|4,6,189,675740,silent,675551
11,19|6|6|6|6|1,6,63,79713,silent,79650
11,19|6|6|6|5|2,6,193,427683,silent,427490
11,19|6|6|6|4|3,6,232,614049,silent,613817
11,19|6|6|5|5|3,6,124,563184,silent,563060
11,19|6|6|5|4|4,6,162,480777,silent,480615
11,19|6|5|5|5|4,6,30,216588,silent,216558
11,19|5|5|5|5|5,6,5,17116,silent,17111
11,18|18|5|1|1|1,6,9,1527,silent,1518
11,18|18|4|2|1|1,6,21,3514,silent,3493
11,18|18|3|3|1|1,6,17,2282,silent,2265
11,18|18|3|2|2|1,6,23,2610,silent,2587
11,18|18|2|2|2|2,6,13,592,silent,579
11,18|17|6|1|1|1,6,30,5949,silent,5919
11,18|17|5|2|1|1,6,112,18321,silent,18209
11,18|17|4|3|1|1,6,103,19833,silent,19730
11,18|17|4|2|2|1,6,131,18837,silent,18706
11,18|17|3|3|2|1,6,66,14030,silent,13964
11,18|17|3|2|2|2,6,49,6506,silent,6457
11,18|16|7|1|1|1,6,71,14389,silent,14318
11,18|16|6|2|1|1,6,265,53653,silent,53388
11,18|16|5|3|1|1,6,365,82322,silent,81957
11,18|16|5|2|2|1,6,377,71850,silent,71473
11,18|16|4|4|1|1,6,167,41392,silent,41225
11,18|16|4|3|2|1,6,399,99530,silent,99131
11,18|16|4|2|2|2,6,207,36345,silent,36138
11,18|16|3|3|3|1,6,59,25617,silent,25558
11,18|16|3|3|2|2,6,80,28054,silent,27974
11,18|15|8|1|1|1,6,111,25450,silent,25339
11,18|15|7|2|1|1,6,509,114026,silent,113517
11,18|15|6|3|1|1,6,804,220286,silent,219482
11,18|15|6|2|2|1,6,788,185990,silent,185202
11,18|15|5|4|1|1,6,687,198252,silent,197565
11,18|15|5|3|2|1,6,1160,366488,silent,365328
11,18|15|5|2|2|2,6,450,119707,silent,119257
11,18|15|4|4|2|1,6,653,203448,silent,202795
11,18|15|4|3|3|1,6,375,174358,silent,173983
11,18|15|4|3|2|2,6,485,181468,silent,180983
11,18|15|3|3|3|2,6,68,59239,silent,59171
11,18|14|9|1|1|1,6,139,34299,silent,34160
11,18|14|8|2|1|1,6,688,179847,silent,179159
11,18|14|7|3|1|1,6,1363,426890,silent,425527
11,18|14|7|2|2|1,6,1240,352863,silent,351623
11,18|14|6|4|1|1,6,1482,528495,silent,527013
11,18|14|6|3|2|1,6,2360,897847,silent,895487
11,18|14|6|2|2|2,6,875,282438,silent,281563
11,18|14|5|5|1|1,6,680,251857,silent,251177
11,18|14|5|4|2|1,6,2144,887984,silent,885840
11,18|14|5|3|3|1,6,1109,610902,silent,609793
11,18|14|5|3|2|2,6,1233,611308,silent,610075
11,18|14|4|4|3|1,6,829,423826,silent,422997
11,18|14|4|4|2|2,6,784,356846,silent,356062
11,18|14|4|3|3|2,6,452,378681,silent,378229
11,18|14|3|3|3|3,6,25,54885,silent,54860
11,18|13|10|1|1|1,6,130,34179,silent,34049
11,18|13|9|2|1|1,6,774,215763,silent,214989
11,18|13|8|3|1|1,6,1725,613571,silent,611846
11,18|13|8|2|2|1,6,1541,502273,silent,500732
11,18|13|7|4|1|1,6,2415,973328,silent,970913
11,18|13|7|3|2|1,6,3540,1580655,silent,1577115
11,18|13|7|2|2|2,6,1158,482222,silent,481064
11,18|13|6|5|1|1,6,1757,796823,silent,795066
11,18|13|6|4|2|1,6,4373,2188478,silent,2184105
11,18|13|6|3|3|1,6,2162,1395765,silent,1393603
11,18|13|6|3|2|2,6,2333,1374722,silent,1372389
11,18|13|5|5|2|1,6,1896,1076344,silent,1074448
11,18|13|5|4|3|1,6,2710,1778909,silent,1776199
11,18|13|5|4|2|2,6,2178,1430534,silent,1428356
11,18|13|5|3|3|2,6,1287,1232057,silent,1230770
11,18|13|4|4|4|1,6,660,390183,silent,389523
11,18|13|4|4|3|2,6,1060,894018,silent,892958
11,18|13|4|3|3|3,6,173,332855,silent,332682
11,18|12|11|1|1|1,6,81,21676,silent,21595
11,18|12|10|2|1|1,6,578,179425,silent,178847
11,18|12|9|3|1|1,6,1658,641355,silent,639697
11,18|12|9|2|2|1,6,1442,521282,silent,519840
11,18|12|8|4|1|1,6,2764,1271305,silent,1268541
11,18|12|8|3|2|1,6,4056,2025647,silent,2021591
11,18|12|8|2|2|2,6,1353,613057,silent,611704
11,18|12|7|5|1|1,6,2834,1452487,silent,1449653
11,18|12|7|4|2|1,6,6228,3634444,silent,3628216
11,18|12|7|3|3|1,6,3076,2242382,silent,2239306
11,18|12|7|3|2|2,6,3132,2182764,silent,2179632
11,18|12|6|6|1|1,6,1161,656191,silent,655030
11,18|12|6|5|2|1,6,4773,3145918,silent,3141145
11,18|12|6|4|3|1,6,5217,4076712,silent,4071495
11,18|12|6|4|2|2,6,4200,3227741,silent,3223541
11,18|12|6|3|3|2,6,2310,2574456,silent,2572146
11,18|12|5|5|3|1,6,2496,2182513,silent,2180017
11,18|12|5|5|2|2,6,1719,1621450,silent,1619731
11,18|12|5|4|4|1,6,2001,1647370,silent,1645369
11,18|12|5|4|3|2,6,3143,3463538,silent,3460395
11,18|12|5|3|3|3,6,521,1014787,silent,1014266
11,18|12|4|4|4|2,6,920,841037,silent,840117
11,18|12|4|4|3|3,6,467,792683,silent,792216
11,18|11|11|2|1|1,6,247,71501,silent,71254
11,18|11|10|3|1|1,6,1024,417156,silent,416132
11,18|11|10|2|2|1,6,884,338240,silent,337356
11,18|11|9|4|1|1,6,2335,1129497,silent,1127162
11,18|11|9|3|2|1,6,3264,1773417,silent,1770153
11,18|11|9|2|2|2,6,986,529173,silent,528187
11,18|11|8|5|1|1,6,3031,1724918,silent,1721887
11,18|11|8|4|2|1,6,6417,4144081,silent,4137664
11,18|11|8|3|3|1,6,3138,2513159,silent,2510021
11,18|11|8|3|2|2,6,3170,2434416,silent,2431246
11,18|11|7|6|1|1,6,2255,1383299,silent,1381044
11,18|11|7|5|2|1,6,6769,5102946,silent,5096177
11,18|11|7|4|3|1,6,6866,6084513,silent,6077647
11,18|11|7|4|2|2,6,5165,4754404,silent,4749239
11,18|11|7|3|3|2,6,3017,3683150,silent,3680133
11,18|11|6|6|2|1,6,3073,2398085,silent,2395012
11,18|11|6|5|3|1,6,5843,5855863,silent,5850020
11,18|11|6|5|2|2,6,4134,4293311,silent,4289177
11,18|11|6|4|4|1,6,3636,3554401,silent,3550765
11,18|11|6|4|3|2,6,5600,7180710,silent,7175110
11,18|11|6|3|3|3,6,887,1928998,silent,1928111
11,18|11|5|5|4|1,6,2037,2394977,silent,2392940
11,18|11|5|5|3|2,6,2679,3950605,silent,3947926
11,18|11|5|4|4|2,6,2415,3243926,silent,3241511
11,18|11|5|4|3|3,6,1475,2868408,silent,2866933
11,18|11|4|4|4|3,6,593,894633,silent,894040
11,18|10|10|4|1|1,6,850,452632,silent,451782
11,18|10|10|3|2|1,6,1269,711950,silent,710681
11,18|10|10|2|2|2,6,447,214802,silent,214355
11,18|10|9|5|1|1,6,1987,1201598,silent,1199611
11,18|10|9|4|2|1,6,4094,2829379,silent,2825285
11,18|10|9|3|3|1,6,2006,1702492,silent,1700486
11,18|10|9|3|2|2,6,1986,1642902,silent,1640916
11,18|10|8|6|1|1,6,2184,1491417,silent,1489233
11,18|10|8|5|2|1,6,6211,5054021,silent,5047810
11,18|10|8|4|3|1,6,6011,5808268,silent,5802257
11,18|10|8|4|2|2,6,4663,4526014,silent,4521351
11,18|10|8|3|3|2,6,2560,3440297,silent,3437737
11,18|10|7|7|1|1,6,1025,702512,silent,701487
11,18|10|7|6|2|1,6,4886,4343697,silent,4338811
11,18|10|7|5|3|1,6,7441,8290256,silent,8282815
11,18|10|7|5|2|2,6,5052,6013801,silent,6008749
11,18|10|7|4|4|1,6,4197,4684068,silent,4679871
11,18|10|7|4|3|2,6,6422,9273993,silent,9267571
11,18|10|7|3|3|3,6,1060,2400933,silent,2399873
11,18|10|6|6|3|1,6,3546,4119781,silent,4116235
11,18|10|6|6|2|2,6,2542,2934317,silent,2931775
11,18|10|6|5|4|1,6,4537,5920630,silent,5916093
11,18|10|6|5|3|2,6,5735,9395192,silent,9389457
11,18|10|6|4|4|2,6,4074,6212739,silent,6208665
11,18|10|6|4|3|3,6,2339,5302582,silent,5300243
11,18|10|5|5|5|1,6,711,1220861,silent,1220150
11,18|10|5|5|4|2,6,2203,4316639,silent,4314436
11,18|10|5|5|3|3,6,1288,3077796,silent,3076508
11,18|10|5|4|4|3,6,1531,3170277,silent,3168746
11,18|10|4|4|4|4,6,297,413777,silent,413480
11,18|9|9|6|1|1,6,968,656771,silent,655803
11,18|9|9|5|2|1,6,2480,2141651,silent,2139171
11,18|9|9|4|3|1,6,2420,2428932,silent,2426512
11,18|9|9|4|2|2,6,1695,1877133,silent,1875438
11,18|9|9|3|3|2,6,1079,1427636,silent,1426557
11,18|9|8|7|1|1,6,970,728635,silent,727665
11,18|9|8|6|2|1,6,3780,3560767,silent,3556987
11,18|9|8|5|3|1,6,5308,6278861,silent,6273553
11,18|9|8|5|2|2,6,3632,4537780,silent,4534148
11,18|9|8|4|4|1,6,2895,3450385,silent,3447490
11,18|9|8|4|3|2,6,4407,6763998,silent,6759591
11,18|9|8|3|3|3,6,714,1719610,silent,1718896
11,18|9|7|7|2|1,6,1765,1822796,silent,1821031
11,18|9|7|6|3|1,6,4823,6172778,silent,6167955
11,18|9|7|6|2|2,6,3115,4335036,silent,4331921
11,18|9|7|5|4|1,6,4876,7034693,silent,7029817
11,18|9|7|5|3|2,6,6111,10954218,silent,10948107
11,18|9|7|4|4|2,6,3779,6748771,silent,6744992
11,18|9|7|4|3|3,6,2395,5690745,silent,5688350
11,18|9|6|6|4|1,6,2682,3921391,silent,3918709
11,18|9|6|6|3|2,6,3142,5728807,silent,5725665
11,18|9|6|5|5|1,6,1565,2819558,silent,2817993
11,18|9|6|5|4|2,6,4413,9153599,silent,9149186
11,18|9|6|5|3|3,6,2334,6299430,silent,6297096
11,18|9|6|4|4|3,6,2215,5246133,silent,5243918
11,18|9|5|5|5|2,6,718,2022537,silent,2021819
11,18|9|5|5|4|3,6,1317,3871789,silent,3870472
11,18|9|5|4|4|4,6,558,1324582,silent,1324024
11,18|8|8|8|1|1,6,129,120220,silent,120091
11,18|8|8|7|2|1,6,1073,1102240,silent,1101167
11,18|8|8|6|3|1,6,2266,3006491,silent,3004225
11,18|8|8|6|2|2,6,1612,2115894,silent,2114282
11,18|8|8|5|4|1,6,2190,3216162,silent,3213972
11,18|8|8|5|3|2,6,2675,4967132,silent,4964457
11,18|8|8|4|4|2,6,1753,2997738,silent,2995985
11,18|8|8|4|3|3,6,947,2496305,silent,2495358
11,18|8|7|7|3|1,6,1382,1967700,silent,1966318
11,18|8|7|7|2|2,6,802,1355402,silent,1354600
11,18|8|7|6|4|1,6,2738,4427437,silent,4424699
11,18|8|7|6|3|2,6,3166,6356775,silent,6353609
11,18|8|7|5|5|1,6,1372,2600365,silent,2598993
11,18|8|7|5|4|2,6,3594,8137665,silent,8134071
11,18|8|7|5|3|3,6,1958,5526789,silent,5524831
11,18|8|7|4|4|3,6,1653,4311470,silent,4309817
11,18|8|6|6|5|1,6,1051,1955785,silent,1954734
11,18|8|6|6|4|2,6,2304,4975465,silent,4973161
11,18|8|6|6|3|3,6,1023,3175428,silent,3174405
11,18|8|6|5|5|2,6,1284,3778241,silent,3776957
11,18|8|6|5|4|3,6,2150,6688628,silent,6686478
11,18|8|6|4|4|4,6,749,1823444,silent,1822695
11,18|8|5|5|5|3,6,397,1694603,silent,1694206
11,18|8|5|5|4|4,6,380,1497172,silent,1496792
11,18|7|7|7|4|1,6,438,839174,silent,838736
11,18|7|7|7|3|2,6,499,1165439,silent,1164940
11,18|7|7|6|5|1,6,630,1299394,silent,1298764
11,18|7|7|6|4|2,6,1211,3192281,silent,3191070
11,18|7|7|6|3|3,6,677,2029942,silent,2029265
11,18|7|7|5|5|2,6,698,2022963,silent,2022265
11,18|7|7|5|4|3,6,1033,3475009,silent,3473976
11,18|7|7|4|4|4,6,258,880957,silent,880699
11,18|7|6|6|6|1,6,204,376081,silent,375877
11,18|7|6|6|5|2,6,684,1927807,silent,1927123
11,18|7|6|6|4|3,6,822,2705264,silent,2704442
11,18|7|6|5|5|3,6,526,2310035,silent,2309509
11,18|7|6|5|4|4,6,517,1922946,silent,1922429
11,18|7|5|5|5|4,6,114,681929,silent,681815
11,18|6|6|6|6|2,6,116,212961,silent,212845
11,18|6|6|6|5|3,6,163,662568,silent,662405
11,18|6|6|6|4|4,6,166,456152,silent,455986
11,18|6|6|5|5|4,6,73,518519,silent,518446
11,18|6|5|5|5|5,6,10,97323,silent,97313
11,17|17|7|1|1|1,6,25,5187,silent,5162
11,17|17|6|2|1|1,6,106,19308,silent,19202
11,17|17|5|3|1|1,6,124,29116,silent,28992
11,17|17|5|2|2|1,6,132,25321,silent,25189
11,17|17|4|4|1|1,6,75,14948,silent,14873
11,17|17|4|3|2|1,6,142,35135,silent,34993
11,17|17|4|2|2|2,6,55,12392,silent,12337
11,17|17|3|3|3|1,6,16,8998,silent,8982
11,17|17|3|3|2|2,6,39,10093,silent,10054
11,17|16|8|1|1|1,6,61,14140,silent,14079
11,17|16|7|2|1|1,6,279,63131,silent,62852
11,17|16|6|3|1|1,6,442,121645,silent,121203
11,17|16|6|2|2|1,6,433,102719,silent,102286
11,17|16|5|4|1|1,6,376,109287,silent,108911
11,17|16|5|3|2|1,6,638,201920,silent,201282
11,17|16|5|2|2|2,6,249,65964,silent,65715
11,17|16|4|4|2|1,6,357,111988,silent,111631
11,17|16|4|3|3|1,6,207,95886,silent,95679
11,17|16|4|3|2|2,6,267,99777,silent,99510
11,17|16|3|3|3|2,6,37,32505,silent,32468
11,17|15|9|1|1|1,6,102,24619,silent,24517
11,17|15|8|2|1|1,6,499,127313,silent,126814
11,17|15|7|3|1|1,6,940,298780,silent,297840
11,17|15|7|2|2|1,6,853,246255,silent,245402
11,17|15|6|4|1|1,6,1059,369028,silent,367969
11,17|15|6|3|2|1,6,1625,624106,silent,622481
11,17|15|6|2|2|2,6,560,194741,silent,194181
11,17|15|5|5|1|1,6,446,174594,silent,174148
11,17|15|5|4|2|1,6,1471,615563,silent,614092
11,17|15|5|3|3|1,6,763,423269,silent,422506
11,17|15|5|3|2|2,6,863,423131,silent,422268
11,17|15|4|4|3|1,6,586,293512,silent,292926
11,17|15|4|4|2|2,6,489,245154,silent,244665
11,17|15|4|3|3|2,6,331,262092,silent,261761
11,17|15|3|3|3|3,6,11,37614,silent,37603
11,17|14|10|1|1|1,6,109,29760,silent,29651
11,17|14|9|2|1|1,6,637,182947,silent,182310
11,17|14|8|3|1|1,6,1411,511780,silent,510369
11,17|14|8|2|2|1,6,1262,418799,silent,417537
11,17|14|7|4|1|1,6,1950,803495,silent,801545
11,17|14|7|3|2|1,6,2878,1303028,silent,1300150
11,17|14|7|2|2|2,6,949,397275,silent,396326
11,17|14|6|5|1|1,6,1418,654287,silent,652869
11,17|14|6|4|2|1,6,3526,1792514,silent,1788988
11,17|14|6|3|3|1,6,1749,1141459,silent,1139710
11,17|14|6|3|2|2,6,1886,1123455,silent,1121569
11,17|14|5|5|2|1,6,1528,878926,silent,877398
11,17|14|5|4|3|1,6,2178,1449377,silent,1447199
11,17|14|5|4|2|2,6,1758,1164692,silent,1162934
11,17|14|5|3|3|2,6,1036,1001267,silent,1000231
11,17|14|4|4|4|1,6,523,317086,silent,316563
11,17|14|4|4|3|2,6,852,725243,silent,724391
11,17|14|4|3|3|3,6,141,269415,silent,269274
11,17|13|11|1|1|1,6,96,25497,silent,25401
11,17|13|10|2|1|1,6,616,189389,silent,188773
11,17|13|9|3|1|1,6,1619,640637,silent,639018
11,17|13|9|2|2|1,6,1383,518780,silent,517397
11,17|13|8|4|1|1,6,2664,1235529,silent,1232865
11,17|13|8|3|2|1,6,3818,1959868,silent,1956050
11,17|13|8|2|2|2,6,1203,589262,silent,588059
11,17|13|7|5|1|1,6,2619,1387906,silent,1385287
11,17|13|7|4|2|1,6,5764,3458563,silent,3452799
11,17|13|7|3|3|1,6,2869,2130993,silent,2128124
11,17|13|7|3|2|2,6,2907,2070049,silent,2067142
11,17|13|6|6|1|1,6,1121,624331,silent,623210
11,17|13|6|5|2|1,6,4391,2968279,silent,2963888
11,17|13|6|4|3|1,6,4825,3836059,silent,3831234
11,17|13|6|4|2|2,6,3749,3027561,silent,3023812
11,17|13|6|3|3|2,6,2188,2416348,silent,2414160
11,17|13|5|5|3|1,6,2274,2043520,silent,2041246
11,17|13|5|5|2|2,6,1631,1518138,silent,1516507
11,17|13|5|4|4|1,6,1814,1539039,silent,1537225
11,17|13|5|4|3|2,6,2875,3229360,silent,3226485
11,17|13|5|3|3|3,6,480,944023,silent,943543
11,17|13|4|4|4|2,6,774,778887,silent,778113
11,17|13|4|4|3|3,6,462,736727,silent,736265
11,17|12|12|1|1|1,6,29,9681,silent,9652
11,17|12|11|2|1|1,6,378,122204,silent,121826
11,17|12|10|3|1|1,6,1280,548259,silent,546979
11,17|12|10|2|2|1,6,1119,444576,silent,443457
11,17|12|9|4|1|1,6,2634,1341274,silent,1338640
11,17|12|9|3|2|1,6,3730,2101322,silent,2097592
11,17|12|9|2|2|2,6,1159,626911,silent,625752
11,17|12|8|5|1|1,6,3292,1953760,silent,1950468
11,17|12|8|4|2|1,6,6969,4671492,silent,4664523
11,17|12|8|3|3|1,6,3411,2825097,silent,2821686
11,17|12|8|3|2|2,6,3453,2733620,silent,2730167
11,17|12|7|6|1|1,6,2390,1531356,silent,1528966
11,17|12|7|5|2|1,6,7185,5607491,silent,5600306
11,17|12|7|4|3|1,6,7249,6656715,silent,6649466
11,17|12|7|4|2|2,6,5496,5195761,silent,5190265
11,17|12|7|3|3|2,6,3189,4012532,silent,4009343
11,17|12|6|6|2|1,6,3217,2606393,silent,2603176
11,17|12|6|5|3|1,6,6103,6319604,silent,6313501
11,17|12|6|5|2|2,6,4321,4626741,silent,4622420
11,17|12|6|4|4|1,6,3765,3824381,silent,3820616
11,17|12|6|4|3|2,6,5832,7704816,silent,7698984
11,17|12|6|3|3|3,6,938,2062518,silent,2061580
11,17|12|5|5|4|1,6,2111,2558900,silent,2556789
11,17|12|5|5|3|2,6,2777,4209759,silent,4206982
11,17|12|5|4|4|2,6,2488,3447024,silent,3444536
11,17|12|5|4|3|3,6,1518,3040967,silent,3039449
11,17|12|4|4|4|3,6,598,943394,silent,942796
11,17|11|11|3|1|1,6,519,219400,silent,218881
11,17|11|11|2|2|1,6,412,175647,silent,175235
11,17|11|10|4|1|1,6,1667,890531,silent,888864
11,17|11|10|3|2|1,6,2337,1386713,silent,1384376
11,17|11|10|2|2|2,6,710,411995,silent,411285
11,17|11|9|5|1|1,6,2847,1803241,silent,1800394
11,17|11|9|4|2|1,6,5763,4210427,silent,4204664
11,17|11|9|3|3|1,6,2870,2526713,silent,2523843
11,17|11|9|3|2|2,6,2778,2429577,silent,2426799
11,17|11|8|6|1|1,6,2899,2040161,silent,2037262
11,17|11|8|5|2|1,6,7949,6819974,silent,6812025
11,17|11|8|4|3|1,6,7715,7792235,silent,7784520
11,17|11|8|4|2|2,6,5767,6047819,silent,6042052
11,17|11|8|3|3|2,6,3361,4592655,silent,4589294
11,17|11|7|7|1|1,6,1247,925447,silent,924200
11,17|11|7|6|2|1,6,6006,5622568,silent,5616562
11,17|11|7|5|3|1,6,9096,10621560,silent,10612464
11,17|11|7|5|2|2,6,6188,7687918,silent,7681730
11,17|11|7|4|4|1,6,5053,5971679,silent,5966626
11,17|11|7|4|3|2,6,7803,11784024,silent,11776221
11,17|11|7|3|3|3,6,1316,3038950,silent,3037634
11,17|11|6|6|3|1,6,4281,5181904,silent,5177623
11,17|11|6|6|2|2,6,2907,3674835,silent,3671928
11,17|11|6|5|4|1,6,5388,7378198,silent,7372810
11,17|11|6|5|3|2,6,6863,11669755,silent,11662892
11,17|11|6|4|4|2,6,4647,7672797,silent,7668150
11,17|11|6|4|3|3,6,2854,6544373,silent,6541519
11,17|11|5|5|5|1,6,850,1500667,silent,1499817
11,17|11|5|5|4|2,6,2643,5281086,silent,5278443
11,17|11|5|5|3|3,6,1488,3752284,silent,3750796
11,17|11|5|4|4|3,6,1757,3849227,silent,3847470
11,17|11|4|4|4|4,6,284,494994,silent,494710
11,17|10|10|5|1|1,6,1095,737055,silent,735960
11,17|10|10|4|2|1,6,2286,1713479,silent,1711193
11,17|10|10|3|3|1,6,1093,1021099,silent,1020006
11,17|10|10|3|2|2,6,1125,986271,silent,985146
11,17|10|9|6|1|1,6,1989,1494538,silent,1492549
11,17|10|9|5|2|1,6,5249,4806214,silent,4800965
11,17|10|9|4|3|1,6,5014,5396863,silent,5391849
11,17|10|9|4|2|2,6,3724,4174593,silent,4170869
11,17|10|9|3|3|2,6,2171,3145396,silent,3143225
11,17|10|8|7|1|1,6,1608,1302670,silent,1301062
11,17|10|8|6|2|1,6,6141,6185184,silent,6179043
11,17|10|8|5|3|1,6,8505,10730382,silent,10721877
11,17|10|8|5|2|2,6,5841,7738556,silent,7732715
11,17|10|8|4|4|1,6,4602,5857033,silent,5852431
11,17|10|8|4|3|2,6,7019,11426424,silent,11419405
11,17|10|8|3|3|3,6,1141,2884520,silent,2883379
11,17|10|7|7|2|1,6,2676,2936484,silent,2933808
11,17|10|7|6|3|1,6,7086,9667495,silent,9660409
11,17|10|7|6|2|2,6,4642,6777488,silent,6772846
11,17|10|7|5|4|1,6,7090,10866592,silent,10859502
11,17|10|7|5|3|2,6,8868,16842712,silent,16833844
11,17|10|7|4|4|2,6,5490,10310246,silent,10304756
11,17|10|7|4|3|3,6,3423,8655554,silent,8652131
11,17|10|6|6|4|1,6,3743,5849864,silent,5846121
11,17|10|6|6|3|2,6,4399,8506877,silent,8502478
11,17|10|6|5|5|1,6,2187,4158738,silent,4156551
11,17|10|6|5|4|2,6,6100,13406518,silent,13400418
11,17|10|6|5|3|3,6,3237,9193312,silent,9190075
11,17|10|6|4|4|3,6,3003,7605739,silent,7602736
11,17|10|5|5|5|2,6,973,2893888,silent,2892915
11,17|10|5|5|4|3,6,1781,5508469,silent,5506688
11,17|10|5|4|4|4,6,740,1869695,silent,1868955
11,17|9|9|7|1|1,6,745,620877,silent,620132
11,17|9|9|6|2|1,6,2538,2727164,silent,2724626
11,17|9|9|5|3|1,6,3495,4594753,silent,4591258
11,17|9|9|5|2|2,6,2288,3294589,silent,3292301
11,17|9|9|4|4|1,6,1802,2473101,silent,2471299
11,17|9|9|4|3|2,6,2793,4805408,silent,4802615
11,17|9|9|3|3|3,6,504,1208678,silent,1208174
11,17|9|8|8|1|1,6,432,379231,silent,378799
11,17|9|8|7|2|1,6,2705,3096345,silent,3093640
11,17|9|8|6|3|1,6,5579,8047561,silent,8041982
