delta,lam,ell,a,m_det,class,margin
10,15|9|5|4|3|1|1|1|1,9,60,2565494,silent,2565434
10,15|9|5|4|2|2|1|1|1,9,96,2981759,silent,2981663
10,15|9|5|3|3|2|1|1|1,9,70,2856874,silent,2856804
10,15|9|5|3|2|2|2|1|1,9,78,2066719,silent,2066641
10,15|9|5|2|2|2|2|2|1,9,28,423633,silent,423605
10,15|9|4|4|4|1|1|1|1,9,6,633498,silent,633492
10,15|9|4|4|3|2|1|1|1,9,40,2226475,silent,2226435
10,15|9|4|4|2|2|2|1|1,9,42,1312534,silent,1312492
10,15|9|4|3|3|3|1|1|1,9,13,1025550,silent,1025537
10,15|9|4|3|3|2|2|1|1,9,27,1705667,silent,1705640
10,15|9|4|3|2|2|2|2|1,9,27,786703,silent,786676
10,15|9|4|2|2|2|2|2|2,9,7,105939,silent,105932
10,15|9|3|3|3|3|2|1|1,9,1,406005,silent,406004
10,15|9|3|3|3|2|2|2|1,9,1,344939,silent,344938
10,15|9|3|3|2|2|2|2|2,9,1,98917,silent,98916
10,15|8|8|4|1|1|1|1|1,9,12,335701,silent,335689
10,15|8|8|3|2|1|1|1|1,9,22,660865,silent,660843
10,15|8|8|2|2|2|1|1|1,9,13,305536,silent,305523
10,15|8|7|5|1|1|1|1|1,9,15,622297,silent,622282
10,15|8|7|4|2|1|1|1|1,9,56,2025051,silent,2024995
10,15|8|7|3|3|1|1|1|1,9,35,1393938,silent,1393903
10,15|8|7|3|2|2|1|1|1,9,70,1969579,silent,1969509
10,15|8|7|2|2|2|2|1|1,9,32,573862,silent,573830
10,15|8|6|6|1|1|1|1|1,9,11,338933,silent,338922
10,15|8|6|5|2|1|1|1|1,9,64,2187431,silent,2187367
10,15|8|6|4|3|1|1|1|1,9,77,3307002,silent,3306925
10,15|8|6|4|2|2|1|1|1,9,101,3778090,silent,3777989
10,15|8|6|3|3|2|1|1|1,9,77,3383971,silent,3383894
10,15|8|6|3|2|2|2|1|1,9,77,2399595,silent,2399518
10,15|8|6|2|2|2|2|2|1,9,27,473454,silent,473427
10,15|8|5|5|3|1|1|1|1,9,52,1972187,silent,1972135
10,15|8|5|5|2|2|1|1|1,9,71,2138132,silent,2138061
10,15|8|5|4|4|1|1|1|1,9,31,1633236,silent,1633205
10,15|8|5|4|3|2|1|1|1,9,101,5299627,silent,5299526
10,15|8|5|4|2|2|2|1|1,9,83,3014561,silent,3014478
10,15|8|5|3|3|3|1|1|1,9,19,1927290,silent,1927271
10,15|8|5|3|3|2|2|1|1,9,48,3155543,silent,3155495
10,15|8|5|3|2|2|2|2|1,9,35,1397248,silent,1397213
10,15|8|5|2|2|2|2|2|2,9,7,170881,silent,170874
10,15|8|4|4|4|2|1|1|1,9,16,1465397,silent,1465381
10,15|8|4|4|3|3|1|1|1,9,17,1660963,silent,1660946
10,15|8|4|4|3|2|2|1|1,9,38,2559884,silent,2559846
10,15|8|4|4|2|2|2|2|1,9,28,921918,silent,921890
10,15|8|4|3|3|3|2|1|1,9,6,1532696,silent,1532690
10,15|8|4|3|3|2|2|2|1,9,9,1250624,silent,1250615
10,15|8|4|3|2|2|2|2|2,9,6,330482,silent,330476
10,15|8|3|3|3|3|3|1|1,9,0,-1,a0,
10,15|8|3|3|3|3|2|2|1,9,0,-1,a0,
10,15|8|3|3|3|2|2|2|2,9,0,-1,a0,
10,15|7|7|6|1|1|1|1|1,9,2,210859,silent,210857
10,15|7|7|5|2|1|1|1|1,9,29,1107202,silent,1107173
10,15|7|7|4|3|1|1|1|1,9,31,1569124,silent,1569093
10,15|7|7|4|2|2|1|1|1,9,55,1786814,silent,1786759
10,15|7|7|3|3|2|1|1|1,9,33,1558911,silent,1558878
10,15|7|7|3|2|2|2|1|1,9,36,1099254,silent,1099218
10,15|7|7|2|2|2|2|2|1,9,9,212322,silent,212313
10,15|7|6|6|2|1|1|1|1,9,16,766162,silent,766146
10,15|7|6|5|3|1|1|1|1,9,56,2376151,silent,2376095
10,15|7|6|5|2|2|1|1|1,9,66,2533828,silent,2533762
10,15|7|6|4|4|1|1|1|1,9,25,1604060,silent,1604035
10,15|7|6|4|3|2|1|1|1,9,91,5037111,silent,5037020
10,15|7|6|4|2|2|2|1|1,9,69,2816240,silent,2816171
10,15|7|6|3|3|3|1|1|1,9,20,1703210,silent,1703190
10,15|7|6|3|3|2|2|1|1,9,39,2763938,silent,2763899
10,15|7|6|3|2|2|2|2|1,9,27,1202136,silent,1202109
10,15|7|6|2|2|2|2|2|2,9,5,141537,silent,141532
10,15|7|5|5|4|1|1|1|1,9,34,1292268,silent,1292234
10,15|7|5|5|3|2|1|1|1,9,69,3320352,silent,3320283
10,15|7|5|5|2|2|2|1|1,9,41,1745313,silent,1745272
10,15|7|5|4|4|2|1|1|1,9,48,3028026,silent,3027978
10,15|7|5|4|3|3|1|1|1,9,30,3195175,silent,3195145
10,15|7|5|4|3|2|2|1|1,9,67,4862893,silent,4862826
10,15|7|5|4|2|2|2|2|1,9,32,1681194,silent,1681162
10,15|7|5|3|3|3|2|1|1,9,8,2307920,silent,2307912
10,15|7|5|3|3|2|2|2|1,9,12,1851126,silent,1851114
10,15|7|5|3|2|2|2|2|2,9,5,468034,silent,468029
10,15|7|4|4|4|3|1|1|1,9,8,1185385,silent,1185377
10,15|7|4|4|4|2|2|1|1,9,21,1470117,silent,1470096
10,15|7|4|4|3|3|2|1|1,9,12,2104029,silent,2104017
10,15|7|4|4|3|2|2|2|1,9,19,1581095,silent,1581076
10,15|7|4|4|2|2|2|2|2,9,7,325638,silent,325631
10,15|7|4|3|3|3|3|1|1,9,0,-1,a0,
10,15|7|4|3|3|3|2|2|1,9,0,-1,a0,
10,15|7|4|3|3|2|2|2|2,9,1,454791,silent,454790
10,15|7|3|3|3|3|3|2|1,9,0,-1,a0,
10,15|7|3|3|3|3|2|2|2,9,0,-1,a0,
10,15|6|6|6|3|1|1|1|1,9,11,487912,silent,487901
10,15|6|6|6|2|2|1|1|1,9,6,502352,silent,502346
10,15|6|6|5|4|1|1|1|1,9,19,898998,silent,898979
10,15|6|6|5|3|2|1|1|1,9,41,2243080,silent,2243039
10,15|6|6|5|2|2|2|1|1,9,21,1159235,silent,1159214
10,15|6|6|4|4|2|1|1|1,9,19,1694619,silent,1694600
10,15|6|6|4|3|3|1|1|1,9,22,1751304,silent,1751282
10,15|6|6|4|3|2|2|1|1,9,33,2642256,silent,2642223
10,15|6|6|4|2|2|2|2|1,9,19,901498,silent,901479
10,15|6|6|3|3|3|2|1|1,9,6,1178135,silent,1178129
10,15|6|6|3|3|2|2|2|1,9,6,935653,silent,935647
10,15|6|6|3|2|2|2|2|2,9,4,234414,silent,234410
10,15|6|5|5|5|1|1|1|1,9,10,293551,silent,293541
10,15|6|5|5|4|2|1|1|1,9,35,1748779,silent,1748744
10,15|6|5|5|3|3|1|1|1,9,15,1492943,silent,1492928
10,15|6|5|5|3|2|2|1|1,9,26,2209804,silent,2209778
10,15|6|5|5|2|2|2|2|1,9,7,701883,silent,701876
10,15|6|5|4|4|3|1|1|1,9,18,1769615,silent,1769597
10,15|6|5|4|4|2|2|1|1,9,27,2167235,silent,2167208
10,15|6|5|4|3|3|2|1|1,9,15,2903362,silent,2903347
10,15|6|5|4|3|2|2|2|1,9,18,2147107,silent,2147089
10,15|6|5|4|2|2|2|2|2,9,5,424019,silent,424014
10,15|6|5|3|3|3|3|1|1,9,0,-1,a0,
10,15|6|5|3|3|3|2|2|1,9,1,1148204,silent,1148203
10,15|6|5|3|3|2|2|2|2,9,1,485941,silent,485940
10,15|6|4|4|4|4|1|1|1,9,1,314654,silent,314653
10,15|6|4|4|4|3|2|1|1,9,10,1231996,silent,1231986
10,15|6|4|4|4|2|2|2|1,9,13,731803,silent,731790
10,15|6|4|4|3|3|3|1|1,9,1,709998,silent,709997
10,15|6|4|4|3|3|2|2|1,9,3,1143219,silent,1143216
10,15|6|4|4|3|2|2|2|2,9,4,454613,silent,454609
10,15|6|4|3|3|3|3|2|1,9,0,-1,a0,
10,15|6|4|3|3|3|2|2|2,9,0,-1,a0,
10,15|6|3|3|3|3|3|3|1,9,0,-1,a0,
10,15|6|3|3|3|3|3|2|2,9,0,-1,a0,
10,15|5|5|5|5|2|1|1|1,9,5,225735,silent,225730
10,15|5|5|5|4|3|1|1|1,9,8,574497,silent,574489
10,15|5|5|5|4|2|2|1|1,9,8,686784,silent,686776
10,15|5|5|5|3|3|2|1|1,9,2,748253,silent,748251
10,15|5|5|5|3|2|2|2|1,9,2,536870,silent,536868
10,15|5|5|5|2|2|2|2|2,9,0,-1,a0,
10,15|5|5|4|4|4|1|1|1,9,5,263033,silent,263028
10,15|5|5|4|4|3|2|1|1,9,8,994936,silent,994928
10,15|5|5|4|4|2|2|2|1,9,5,581234,silent,581229
10,15|5|5|4|3|3|3|1|1,9,0,-1,a0,
10,15|5|5|4|3|3|2|2|1,9,2,861225,silent,861223
10,15|5|5|4|3|2|2|2|2,9,1,335754,silent,335753
10,15|5|5|3|3|3|3|2|1,9,0,-1,a0,
10,15|5|5|3|3|3|2|2|2,9,0,-1,a0,
10,15|5|4|4|4|4|2|1|1,9,3,253800,silent,253797
10,15|5|4|4|4|3|3|1|1,9,1,319595,silent,319594
10,15|5|4|4|4|3|2|2|1,9,5,480561,silent,480556
10,15|5|4|4|4|2|2|2|2,9,3,150179,silent,150176
10,15|5|4|4|3|3|3|2|1,9,0,-1,a0,
10,15|5|4|4|3|3|2|2|2,9,0,-1,a0,
10,15|5|4|3|3|3|3|3|1,9,0,-1,a0,
10,15|5|4|3|3|3|3|2|2,9,0,-1,a0,
10,15|5|3|3|3|3|3|3|2,9,0,-1,a0,
10,15|4|4|4|4|4|3|1|1,9,0,-1,a0,
10,15|4|4|4|4|4|2|2|1,9,2,55483,silent,55481
10,15|4|4|4|4|3|3|2|1,9,0,-1,a0,
10,15|4|4|4|4|3|2|2|2,9,1,55928,silent,55927
10,15|4|4|4|3|3|3|3|1,9,0,-1,a0,
10,15|4|4|4|3|3|3|2|2,9,0,-1,a0,
10,15|4|4|3|3|3|3|3|2,9,0,-1,a0,
10,15|4|3|3|3|3|3|3|3,9,0,-1,a0,
10,14|14|6|1|1|1|1|1|1,9,0,-1,a0,
10,14|14|5|2|1|1|1|1|1,9,0,-1,a0,
10,14|14|4|3|1|1|1|1|1,9,0,-1,a0,
10,14|14|4|2|2|1|1|1|1,9,1,27521,silent,27520
10,14|14|3|3|2|1|1|1|1,9,1,21602,silent,21601
10,14|14|3|2|2|2|1|1|1,9,1,14922,silent,14921
10,14|14|2|2|2|2|2|1|1,9,0,-1,a0,
10,14|13|7|1|1|1|1|1|1,9,0,-1,a0,
10,14|13|6|2|1|1|1|1|1,9,1,71409,silent,71408
10,14|13|5|3|1|1|1|1|1,9,3,120309,silent,120306
10,14|13|5|2|2|1|1|1|1,9,4,123716,silent,123712
10,14|13|4|4|1|1|1|1|1,9,1,65523,silent,65522
10,14|13|4|3|2|1|1|1|1,9,7,187131,silent,187124
10,14|13|4|2|2|2|1|1|1,9,6,100729,silent,100723
10,14|13|3|3|3|1|1|1|1,9,3,53765,silent,53762
10,14|13|3|3|2|2|1|1|1,9,7,87435,silent,87428
10,14|13|3|2|2|2|2|1|1,9,5,37889,silent,37884
10,14|13|2|2|2|2|2|2|1,9,2,5050,silent,5048
10,14|12|8|1|1|1|1|1|1,9,0,-1,a0,
10,14|12|7|2|1|1|1|1|1,9,3,135635,silent,135632
10,14|12|6|3|1|1|1|1|1,9,9,301984,silent,301975
10,14|12|6|2|2|1|1|1|1,9,13,299259,silent,299246
10,14|12|5|4|1|1|1|1|1,9,8,294108,silent,294100
10,14|12|5|3|2|1|1|1|1,9,27,662064,silent,662037
10,14|12|5|2|2|2|1|1|1,9,20,327562,silent,327542
10,14|12|4|4|2|1|1|1|1,9,12,389007,silent,388995
10,14|12|4|3|3|1|1|1|1,9,12,366148,silent,366136
10,14|12|4|3|2|2|1|1|1,9,27,547591,silent,547564
10,14|12|4|2|2|2|2|1|1,9,14,184241,silent,184227
10,14|12|3|3|3|2|1|1|1,9,9,204386,silent,204377
10,14|12|3|3|2|2|2|1|1,9,11,167471,silent,167460
10,14|12|3|2|2|2|2|2|1,9,7,48486,silent,48479
10,14|12|2|2|2|2|2|2|2,9,3,4177,silent,4174
10,14|11|9|1|1|1|1|1|1,9,1,22849,silent,22848
10,14|11|8|2|1|1|1|1|1,9,6,165787,silent,165781
10,14|11|7|3|1|1|1|1|1,9,16,474271,silent,474255
10,14|11|7|2|2|1|1|1|1,9,18,461961,silent,461943
10,14|11|6|4|1|1|1|1|1,9,22,664391,silent,664369
10,14|11|6|3|2|1|1|1|1,9,55,1373672,silent,1373617
10,14|11|6|2|2|2|1|1|1,9,34,652681,silent,652647
10,14|11|5|5|1|1|1|1|1,9,11,329560,silent,329549
10,14|11|5|4|2|1|1|1|1,9,50,1480171,silent,1480121
10,14|11|5|3|3|1|1|1|1,9,40,1121436,silent,1121396
10,14|11|5|3|2|2|1|1|1,9,72,1622701,silent,1622629
10,14|11|5|2|2|2|2|1|1,9,36,500127,silent,500091
10,14|11|4|4|3|1|1|1|1,9,19,828964,silent,828945
10,14|11|4|4|2|2|1|1|1,9,31,990629,silent,990598
10,14|11|4|3|3|2|1|1|1,9,34,1178573,silent,1178539
10,14|11|4|3|2|2|2|1|1,9,38,883138,silent,883100
10,14|11|4|2|2|2|2|2|1,9,18,198165,silent,198147
10,14|11|3|3|3|3|1|1|1,9,3,211188,silent,211185
10,14|11|3|3|3|2|2|1|1,9,6,364552,silent,364546
10,14|11|3|3|2|2|2|2|1,9,6,182701,silent,182695
10,14|11|3|2|2|2|2|2|2,9,3,31721,silent,31718
10,14|10|10|1|1|1|1|1|1,9,0,-1,a0,
10,14|10|9|2|1|1|1|1|1,9,4,117151,silent,117147
10,14|10|8|3|1|1|1|1|1,9,17,468417,silent,468400
10,14|10|8|2|2|1|1|1|1,9,22,451402,silent,451380
10,14|10|7|4|1|1|1|1|1,9,28,901378,silent,901350
10,14|10|7|3|2|1|1|1|1,9,68,1795750,silent,1795682
10,14|10|7|2|2|2|1|1|1,9,43,836693,silent,836650
10,14|10|6|5|1|1|1|1|1,9,29,817971,silent,817942
10,14|10|6|4|2|1|1|1|1,9,96,2850206,silent,2850110
10,14|10|6|3|3|1|1|1|1,9,62,2009295,silent,2009233
10,14|10|6|3|2|2|1|1|1,9,108,2853357,silent,2853249
10,14|10|6|2|2|2|2|1|1,9,43,842446,silent,842403
10,14|10|5|5|2|1|1|1|1,9,53,1490785,silent,1490732
10,14|10|5|4|3|1|1|1|1,9,75,2819283,silent,2819208
10,14|10|5|4|2|2|1|1|1,9,107,3268709,silent,3268602
10,14|10|5|3|3|2|1|1|1,9,79,3121088,silent,3121009
10,14|10|5|3|2|2|2|1|1,9,81,2250654,silent,2250573
10,14|10|5|2|2|2|2|2|1,9,27,459144,silent,459117
10,14|10|4|4|4|1|1|1|1,9,13,687647,silent,687634
10,14|10|4|4|3|2|1|1|1,9,47,2407539,silent,2407492
10,14|10|4|4|2|2|2|1|1,9,39,1414470,silent,1414431
10,14|10|4|3|3|3|1|1|1,9,13,1103974,silent,1103961
10,14|10|4|3|3|2|2|1|1,9,32,1832840,silent,1832808
10,14|10|4|3|2|2|2|2|1,9,24,841908,silent,841884
10,14|10|4|2|2|2|2|2|2,9,10,113084,silent,113074
10,14|10|3|3|3|3|2|1|1,9,1,432545,silent,432544
10,14|10|3|3|3|2|2|2|1,9,1,366306,silent,366305
10,14|10|3|3|2|2|2|2|2,9,0,-1,a0,
10,14|9|9|3|1|1|1|1|1,9,7,197626,silent,197619
10,14|9|9|2|2|1|1|1|1,9,6,190171,silent,190165
10,14|9|8|4|1|1|1|1|1,9,23,675549,silent,675526
10,14|9|8|3|2|1|1|1|1,9,50,1322392,silent,1322342
10,14|9|8|2|2|2|1|1|1,9,29,609888,silent,609859
10,14|9|7|5|1|1|1|1|1,9,29,974976,silent,974947
10,14|9|7|4|2|1|1|1|1,9,94,3126672,silent,3126578
10,14|9|7|3|3|1|1|1|1,9,64,2139067,silent,2139003
10,14|9|7|3|2|2|1|1|1,9,109,3013838,silent,3013729
10,14|9|7|2|2|2|2|1|1,9,47,873000,silent,872953
10,14|9|6|6|1|1|1|1|1,9,15,492207,silent,492192
10,14|9|6|5|2|1|1|1|1,9,97,3100770,silent,3100673
10,14|9|6|4|3|1|1|1|1,9,114,4627711,silent,4627597
10,14|9|6|4|2|2|1|1|1,9,150,5275282,silent,5275132
10,14|9|6|3|3|2|1|1|1,9,108,4693272,silent,4693164
10,14|9|6|3|2|2|2|1|1,9,99,3316167,silent,3316068
10,14|9|6|2|2|2|2|2|1,9,31,648645,silent,648614
10,14|9|5|5|3|1|1|1|1,9,75,2669522,silent,2669447
10,14|9|5|5|2|2|1|1|1,9,92,2884723,silent,2884631
10,14|9|5|4|4|1|1|1|1,9,42,2187113,silent,2187071
10,14|9|5|4|3|2|1|1|1,9,141,7062298,silent,7062157
10,14|9|5|4|2|2|2|1|1,9,106,4002496,silent,4002390
10,14|9|5|3|3|3|1|1|1,9,28,2549037,silent,2549009
10,14|9|5|3|3|2|2|1|1,9,58,4162838,silent,4162780
10,14|9|5|3|2|2|2|2|1,9,39,1834159,silent,1834120
10,14|9|5|2|2|2|2|2|2,9,7,221718,silent,221711
10,14|9|4|4|4|2|1|1|1,9,26,1911957,silent,1911931
10,14|9|4|4|3|3|1|1|1,9,23,2157163,silent,2157140
10,14|9|4|4|3|2|2|1|1,9,49,3319383,silent,3319334
10,14|9|4|4|2|2|2|2|1,9,30,1188661,silent,1188631
10,14|9|4|3|3|3|2|1|1,9,8,1972166,silent,1972158
10,14|9|4|3|3|2|2|2|1,9,10,1603994,silent,1603984
10,14|9|4|3|2|2|2|2|2,9,6,420664,silent,420658
10,14|9|3|3|3|3|3|1|1,9,0,-1,a0,
10,14|9|3|3|3|3|2|2|1,9,0,-1,a0,
10,14|9|3|3|3|2|2|2|2,9,0,-1,a0,
10,14|8|8|5|1|1|1|1|1,9,16,449296,silent,449280
10,14|8|8|4|2|1|1|1|1,9,47,1393230,silent,1393183
10,14|8|8|3|3|1|1|1|1,9,22,941767,silent,941745
10,14|8|8|3|2|2|1|1|1,9,43,1318734,silent,1318691
10,14|8|8|2|2|2|2|1|1,9,13,377636,silent,377623
10,14|8|7|6|1|1|1|1|1,9,14,549718,silent,549704
10,14|8|7|5|2|1|1|1|1,9,79,2742838,silent,2742759
10,14|8|7|4|3|1|1|1|1,9,88,3802812,silent,3802724
10,14|8|7|4|2|2|1|1|1,9,119,4303305,silent,4303186
10,14|8|7|3|3|2|1|1|1,9,77,3721596,silent,3721519
10,14|8|7|3|2|2|2|1|1,9,75,2605312,silent,2605237
10,14|8|7|2|2|2|2|2|1,9,20,499325,silent,499305
10,14|8|6|6|2|1|1|1|1,9,41,1521811,silent,1521770
10,14|8|6|5|3|1|1|1|1,9,108,4514458,silent,4514350
10,14|8|6|5|2|2|1|1|1,9,120,4791558,silent,4791438
10,14|8|6|4|4|1|1|1|1,9,61,2993082,silent,2993021
10,14|8|6|4|3|2|1|1|1,9,169,9322705,silent,9322536
10,14|8|6|4|2|2|2|1|1,9,109,5181276,silent,5181167
10,14|8|6|3|3|3|1|1|1,9,34,3114146,silent,3114112
10,14|8|6|3|3|2|2|1|1,9,71,5036231,silent,5036160
10,14|8|6|3|2|2|2|2|1,9,43,2175329,silent,2175286
10,14|8|6|2|2|2|2|2|2,9,11,253853,silent,253842
10,14|8|5|5|4|1|1|1|1,9,54,2238566,silent,2238512
10,14|8|5|5|3|2|1|1|1,9,112,5705653,silent,5705541
10,14|8|5|5|2|2|2|1|1,9,67,2981314,silent,2981247
10,14|8|5|4|4|2|1|1|1,9,82,5109747,silent,5109665
10,14|8|5|4|3|3|1|1|1,9,56,5362258,silent,5362202
10,14|8|5|4|3|2|2|1|1,9,105,8132624,silent,8132519
10,14|8|5|4|2|2|2|2|1,9,47,2793437,silent,2793390
10,14|8|5|3|3|3|2|1|1,9,14,3814104,silent,3814090
10,14|8|5|3|3|2|2|2|1,9,18,3043912,silent,3043894
10,14|8|5|3|2|2|2|2|2,9,6,763918,silent,763912
10,14|8|4|4|4|3|1|1|1,9,19,1910410,silent,1910391
10,14|8|4|4|4|2|2|1|1,9,28,2361899,silent,2361871
10,14|8|4|4|3|3|2|1|1,9,21,3361539,silent,3361518
10,14|8|4|4|3|2|2|2|1,9,25,2514720,silent,2514695
10,14|8|4|4|2|2|2|2|2,9,12,514177,silent,514165
10,14|8|4|3|3|3|3|1|1,9,0,-1,a0,
10,14|8|4|3|3|3|2|2|1,9,1,1657476,silent,1657475
10,14|8|4|3|3|2|2|2|2,9,0,-1,a0,
10,14|8|3|3|3|3|3|2|1,9,0,-1,a0,
10,14|8|3|3|3|3|2|2|2,9,0,-1,a0,
10,14|7|7|7|1|1|1|1|1,9,2,98707,silent,98705
10,14|7|7|6|2|1|1|1|1,9,20,966698,silent,966678
10,14|7|7|5|3|1|1|1|1,9,52,2326150,silent,2326098
10,14|7|7|5|2|2|1|1|1,9,66,2458960,silent,2458894
10,14|7|7|4|4|1|1|1|1,9,23,1457577,silent,1457554
10,14|7|7|4|3|2|1|1|1,9,80,4480572,silent,4480492
10,14|7|7|4|2|2|2|1|1,9,61,2475336,silent,2475275
10,14|7|7|3|3|3|1|1|1,9,15,1453043,silent,1453028
10,14|7|7|3|3|2|2|1|1,9,26,2344162,silent,2344136
10,14|7|7|3|2|2|2|2|1,9,16,1003276,silent,1003260
10,14|7|7|2|2|2|2|2|2,9,0,-1,a0,
10,14|7|6|6|3|1|1|1|1,9,30,1674584,silent,1674554
10,14|7|6|6|2|2|1|1|1,9,33,1721451,silent,1721418
10,14|7|6|5|4|1|1|1|1,9,56,2836423,silent,2836367
10,14|7|6|5|3|2|1|1|1,9,121,6990105,silent,6989984
10,14|7|6|5|2|2|2|1|1,9,66,3586903,silent,3586837
10,14|7|6|4|4|2|1|1|1,9,73,5109964,silent,5109891
10,14|7|6|4|3|3|1|1|1,9,54,5217248,silent,5217194
10,14|7|6|4|3|2|2|1|1,9,96,7848420,silent,7848324
10,14|7|6|4|2|2|2|2|1,9,41,2647228,silent,2647187
10,14|7|6|3|3|3|2|1|1,9,15,3421277,silent,3421262
10,14|7|6|3|3|2|2|2|1,9,15,2703986,silent,2703971
10,14|7|6|3|2|2|2|2|2,9,6,666715,silent,666709
10,14|7|5|5|5|1|1|1|1,9,22,727500,silent,727478
10,14|7|5|5|4|2|1|1|1,9,76,4225443,silent,4225367
10,14|7|5|5|3|3|1|1|1,9,37,3573063,silent,3573026
10,14|7|5|5|3|2|2|1|1,9,57,5261967,silent,5261910
10,14|7|5|5|2|2|2|2|1,9,15,1655766,silent,1655751
10,14|7|5|4|4|3|1|1|1,9,42,4092940,silent,4092898
10,14|7|5|4|4|2|2|1|1,9,63,4992823,silent,4992760
10,14|7|5|4|3|3|2|1|1,9,33,6619193,silent,6619160
10,14|7|5|4|3|2|2|2|1,9,34,4865980,silent,4865946
10,14|7|5|4|2|2|2|2|2,9,6,948417,silent,948411
10,14|7|5|3|3|3|3|1|1,9,1,1542768,silent,1542767
10,14|7|5|3|3|3|2|2|1,9,2,2547934,silent,2547932
10,14|7|5|3|3|2|2|2|2,9,2,1070938,silent,1070936
10,14|7|4|4|4|4|1|1|1,9,6,665454,silent,665448
10,14|7|4|4|4|3|2|1|1,9,21,2579612,silent,2579591
10,14|7|4|4|4|2|2|2|1,9,21,1521846,silent,1521825
10,14|7|4|4|3|3|3|1|1,9,2,1466608,silent,1466606
10,14|7|4|4|3|3|2|2|1,9,6,2356861,silent,2356855
10,14|7|4|4|3|2|2|2|2,9,5,928492,silent,928487
10,14|7|4|3|3|3|3|2|1,9,0,-1,a0,
10,14|7|4|3|3|3|2|2|2,9,0,-1,a0,
10,14|7|3|3|3|3|3|3|1,9,0,-1,a0,
10,14|7|3|3|3|3|3|2|2,9,0,-1,a0,
10,14|6|6|6|4|1|1|1|1,9,11,639506,silent,639495
10,14|6|6|6|3|2|1|1|1,9,20,1461083,silent,1461063
10,14|6|6|6|2|2|2|1|1,9,7,722939,silent,722932
10,14|6|6|5|5|1|1|1|1,9,11,549078,silent,549067
10,14|6|6|5|4|2|1|1|1,9,40,2969584,silent,2969544
10,14|6|6|5|3|3|1|1|1,9,29,2458548,silent,2458519
10,14|6|6|5|3|2|2|1|1,9,39,3588305,silent,3588266
10,14|6|6|5|2|2|2|2|1,9,14,1114182,silent,1114168
10,14|6|6|4|4|3|1|1|1,9,23,2331181,silent,2331158
10,14|6|6|4|4|2|2|1|1,9,24,2822751,silent,2822727
10,14|6|6|4|3|3|2|1|1,9,24,3662105,silent,3662081
10,14|6|6|4|3|2|2|2|1,9,20,2669491,silent,2669471
10,14|6|6|4|2|2|2|2|2,9,9,515771,silent,515762
10,14|6|6|3|3|3|3|1|1,9,0,-1,a0,
10,14|6|6|3|3|3|2|2|1,9,1,1309251,silent,1309250
10,14|6|6|3|3|2|2|2|2,9,0,-1,a0,
10,14|6|5|5|5|2|1|1|1,9,20,1023012,silent,1022992
10,14|6|5|5|4|3|1|1|1,9,29,2498545,silent,2498516
10,14|6|5|5|4|2|2|1|1,9,31,2962831,silent,2962800
10,14|6|5|5|3|3|2|1|1,9,13,3178672,silent,3178659
10,14|6|5|5|3|2|2|2|1,9,9,2257388,silent,2257379
10,14|6|5|5|2|2|2|2|2,9,0,-1,a0,
10,14|6|5|4|4|4|1|1|1,9,11,1046434,silent,1046423
10,14|6|5|4|4|3|2|1|1,9,29,3918869,silent,3918840
10,14|6|5|4|4|2|2|2|1,9,19,2272619,silent,2272600
10,14|6|5|4|3|3|3|1|1,9,3,2067293,silent,2067290
10,14|6|5|4|3|3|2|2|1,9,7,3303676,silent,3303669
10,14|6|5|4|3|2|2|2|2,9,4,1276084,silent,1276080
10,14|6|5|3|3|3|3|2|1,9,0,-1,a0,
10,14|6|5|3|3|3|2|2|2,9,0,-1,a0,
10,14|6|4|4|4|4|2|1|1,9,7,775964,silent,775957
10,14|6|4|4|4|3|3|1|1,9,5,967144,silent,967139
10,14|6|4|4|4|3|2|2|1,9,11,1447924,silent,1447913
10,14|6|4|4|4|2|2|2|2,9,8,447893,silent,447885
10,14|6|4|4|3|3|3|2|1,9,0,-1,a0,
10,14|6|4|4|3|3|2|2|2,9,0,-1,a0,
10,14|6|4|3|3|3|3|3|1,9,0,-1,a0,
10,14|6|4|3|3|3|3|2|2,9,0,-1,a0,
10,14|6|3|3|3|3|3|3|2,9,0,-1,a0,
10,14|5|5|5|5|3|1|1|1,9,4,357568,silent,357564
10,14|5|5|5|5|2|2|1|1,9,1,397323,silent,397322
10,14|5|5|5|4|4|1|1|1,9,8,375065,silent,375057
10,14|5|5|5|4|3|2|1|1,9,7,1301491,silent,1301484
10,14|5|5|5|4|2|2|2|1,9,1,730350,silent,730349
10,14|5|5|5|3|3|3|1|1,9,0,-1,a0,
10,14|5|5|5|3|3|2|2|1,9,1,868815,silent,868814
10,14|5|5|5|3|2|2|2|2,9,0,-1,a0,
10,14|5|5|4|4|4|2|1|1,9,10,654713,silent,654703
10,14|5|5|4|4|3|3|1|1,9,2,792093,silent,792091
10,14|5|5|4|4|3|2|2|1,9,5,1179950,silent,1179945
10,14|5|5|4|4|2|2|2|2,9,0,-1,a0,
10,14|5|5|4|3|3|3|2|1,9,0,-1,a0,
10,14|5|5|4|3|3|2|2|2,9,1,552233,silent,552232
10,14|5|5|3|3|3|3|3|1,9,0,-1,a0,
10,14|5|5|3|3|3|3|2|2,9,0,-1,a0,
10,14|5|4|4|4|4|3|1|1,9,3,264463,silent,264460
10,14|5|4|4|4|4|2|2|1,9,6,320834,silent,320828
