delta,lam,ell,a,m_det,class,margin
11,14|14|6|3|3|2|1|1,8,542,3431684,silent,3431142
11,14|14|6|3|2|2|2|1,8,421,2128644,silent,2128223
11,14|14|6|2|2|2|2|2,8,98,299796,silent,299698
11,14|14|5|5|3|1|1|1,8,345,2039562,silent,2039217
11,14|14|5|5|2|2|1|1,8,400,2067065,silent,2066665
11,14|14|5|4|4|1|1|1,8,244,1596877,silent,1596633
11,14|14|5|4|3|2|1|1,8,677,4738396,silent,4737719
11,14|14|5|4|2|2|2|1,8,406,2358627,silent,2358221
11,14|14|5|3|3|3|1|1,8,145,1596678,silent,1596533
11,14|14|5|3|3|2|2|1,8,265,2346857,silent,2346592
11,14|14|5|3|2|2|2|2,8,113,755662,silent,755549
11,14|14|4|4|4|2|1|1,8,140,1194090,silent,1193950
11,14|14|4|4|3|3|1|1,8,134,1285627,silent,1285493
11,14|14|4|4|3|2|2|1,8,205,1783440,silent,1783235
11,14|14|4|4|2|2|2|2,8,94,469039,silent,468945
11,14|14|4|3|3|3|2|1,8,49,987289,silent,987240
11,14|14|4|3|3|2|2|2,8,37,600707,silent,600670
11,14|14|3|3|3|3|3|1,8,0,-1,a0,
11,14|14|3|3|3|3|2|2,8,5,146321,silent,146316
11,14|13|12|1|1|1|1|1,8,3,14078,silent,14075
11,14|13|11|2|1|1|1|1,8,38,157217,silent,157179
11,14|13|10|3|1|1|1|1,8,174,715444,silent,715270
11,14|13|10|2|2|1|1|1,8,181,650531,silent,650350
11,14|13|9|4|1|1|1|1,8,388,1790833,silent,1790445
11,14|13|9|3|2|1|1|1,8,751,3232620,silent,3231869
11,14|13|9|2|2|2|1|1,8,387,1359078,silent,1358691
11,14|13|8|5|1|1|1|1,8,548,2665874,silent,2665326
11,14|13|8|4|2|1|1|1,8,1479,7448192,silent,7446713
11,14|13|8|3|3|1|1|1,8,867,4799629,silent,4798762
11,14|13|8|3|2|2|1|1,8,1289,6297037,silent,6295748
11,14|13|8|2|2|2|2|1,8,398,1546023,silent,1545625
11,14|13|7|6|1|1|1|1,8,401,2115814,silent,2115413
11,14|13|7|5|2|1|1|1,8,1686,9156866,silent,9155180
11,14|13|7|4|3|1|1|1,8,1853,11743052,silent,11741199
11,14|13|7|4|2|2|1|1,8,2158,12443163,silent,12441005
11,14|13|7|3|3|2|1|1,8,1423,10243733,silent,10242310
11,14|13|7|3|2|2|2|1,8,1054,6274945,silent,6273891
11,14|13|7|2|2|2|2|2,8,177,854764,silent,854587
11,14|13|6|6|2|1|1|1,8,718,4302561,silent,4301843
11,14|13|6|5|3|1|1|1,8,1700,11395901,silent,11394201
11,14|13|6|5|2|2|1|1,8,1781,11326310,silent,11324529
11,14|13|6|4|4|1|1|1,8,972,7156350,silent,7155378
11,14|13|6|4|3|2|1|1,8,2557,20386361,silent,20383804
11,14|13|6|4|2|2|2|1,8,1422,9926193,silent,9924771
11,14|13|6|3|3|3|1|1,8,541,6304297,silent,6303756
11,14|13|6|3|3|2|2|1,8,907,9167766,silent,9166859
11,14|13|6|3|2|2|2|2,8,368,2883203,silent,2882835
11,14|13|5|5|4|1|1|1,8,682,4877785,silent,4877103
11,14|13|5|5|3|2|1|1,8,1368,11347036,silent,11345668
11,14|13|5|5|2|2|2|1,8,649,5181211,silent,5180562
11,14|13|5|4|4|2|1|1,8,1094,9634590,silent,9633496
11,14|13|5|4|3|3|1|1,8,804,9593845,silent,9593041
11,14|13|5|4|3|2|2|1,8,1235,13092005,silent,13090770
11,14|13|5|4|2|2|2|2,8,356,3272107,silent,3271751
11,14|13|5|3|3|3|2|1,8,277,5682988,silent,5682711
11,14|13|5|3|3|2|2|2,8,212,3390380,silent,3390168
11,14|13|4|4|4|3|1|1,8,263,3119641,silent,3119378
11,14|13|4|4|4|2|2|1,8,337,3479611,silent,3479274
11,14|13|4|4|3|3|2|1,8,249,4683797,silent,4683548
11,14|13|4|4|3|2|2|2,8,188,2624222,silent,2624034
11,14|13|4|3|3|3|3|1,8,20,1238322,silent,1238302
11,14|13|4|3|3|3|2|2,8,33,1598549,silent,1598516
11,14|13|3|3|3|3|3|2,8,1,237633,silent,237632
11,14|12|12|2|1|1|1|1,8,21,71509,silent,71488
11,14|12|11|3|1|1|1|1,8,131,545226,silent,545095
11,14|12|11|2|2|1|1|1,8,135,494548,silent,494413
11,14|12|10|4|1|1|1|1,8,414,1862124,silent,1861710
11,14|12|10|3|2|1|1|1,8,745,3332556,silent,3331811
11,14|12|10|2|2|2|1|1,8,352,1391931,silent,1391579
11,14|12|9|5|1|1|1|1,8,718,3609198,silent,3608480
11,14|12|9|4|2|1|1|1,8,1879,9855783,silent,9853904
11,14|12|9|3|3|1|1|1,8,1087,6288814,silent,6287727
11,14|12|9|3|2|2|1|1,8,1581,8219519,silent,8217938
11,14|12|9|2|2|2|2|1,8,465,2000669,silent,2000204
11,14|12|8|6|1|1|1|1,8,758,4055303,silent,4054545
11,14|12|8|5|2|1|1|1,8,2739,15960452,silent,15957713
11,14|12|8|4|3|1|1|1,8,2935,19681821,silent,19678886
11,14|12|8|4|2|2|1|1,8,3238,20714919,silent,20711681
11,14|12|8|3|3|2|1|1,8,2192,16767819,silent,16765627
11,14|12|8|3|2|2|2|1,8,1538,10190679,silent,10189141
11,14|12|8|2|2|2|2|2,8,277,1371301,silent,1371024
11,14|12|7|7|1|1|1|1,8,315,1827199,silent,1826884
11,14|12|7|6|2|1|1|1,8,2085,13209294,silent,13207209
11,14|12|7|5|3|1|1|1,8,3700,27176485,silent,27172785
11,14|12|7|5|2|2|1|1,8,3790,26739712,silent,26735922
11,14|12|7|4|4|1|1|1,8,2000,15858002,silent,15856002
11,14|12|7|4|3|2|1|1,8,5017,44204639,silent,44199622
11,14|12|7|4|2|2|2|1,8,2631,21251337,silent,21248706
11,14|12|7|3|3|3|1|1,8,1033,13132155,silent,13131122
11,14|12|7|3|3|2|2|1,8,1683,18981177,silent,18979494
11,14|12|7|3|2|2|2|2,8,623,5883838,silent,5883215
11,14|12|6|6|3|1|1|1,8,1692,13363709,silent,13362017
11,14|12|6|6|2|2|1|1,8,1639,12830455,silent,12828816
11,14|12|6|5|4|1|1|1,8,2362,19922368,silent,19920006
11,14|12|6|5|3|2|1|1,8,4679,44524029,silent,44519350
11,14|12|6|5|2|2|2|1,8,2173,19897814,silent,19895641
11,14|12|6|4|4|2|1|1,8,2953,30342661,silent,30339708
11,14|12|6|4|3|3|1|1,8,2236,29224712,silent,29222476
11,14|12|6|4|3|2|2|1,8,3224,39464252,silent,39461028
11,14|12|6|4|2|2|2|2,8,917,9638851,silent,9637934
11,14|12|6|3|3|3|2|1,8,711,15726933,silent,15726222
11,14|12|6|3|3|2|2|2,8,483,9263171,silent,9262688
11,14|12|5|5|5|1|1|1,8,492,4171924,silent,4171432
11,14|12|5|5|4|2|1|1,8,2031,21253916,silent,21251885
11,14|12|5|5|3|3|1|1,8,1228,16971194,silent,16969966
11,14|12|5|5|3|2|2|1,8,1667,22396052,silent,22394385
11,14|12|5|5|2|2|2|2,8,350,5098256,silent,5097906
11,14|12|5|4|4|3|1|1,8,1338,18104086,silent,18102748
11,14|12|5|4|4|2|2|1,8,1496,19827886,silent,19826390
11,14|12|5|4|3|3|2|1,8,1181,24787413,silent,24786232
11,14|12|5|4|3|2|2|2,8,732,13585089,silent,13584357
11,14|12|5|3|3|3|3|1,8,93,5082214,silent,5082121
11,14|12|5|3|3|3|2|2,8,145,6499390,silent,6499245
11,14|12|4|4|4|4|1|1,8,174,2518649,silent,2518475
11,14|12|4|4|4|3|2|1,8,471,8494928,silent,8494457
11,14|12|4|4|4|2|2|2,8,259,3742441,silent,3742182
11,14|12|4|4|3|3|3|1,8,97,4369499,silent,4369402
11,14|12|4|4|3|3|2|2,8,132,5450447,silent,5450315
11,14|12|4|3|3|3|3|2,8,11,1889625,silent,1889614
11,14|12|3|3|3|3|3|3,8,0,-1,a0,
11,14|11|11|4|1|1|1|1,8,162,796117,silent,795955
11,14|11|11|3|2|1|1|1,8,320,1424655,silent,1424335
11,14|11|11|2|2|2|1|1,8,169,596284,silent,596115
11,14|11|10|5|1|1|1|1,8,523,2658312,silent,2657789
11,14|11|10|4|2|1|1|1,8,1332,7176527,silent,7175195
11,14|11|10|3|3|1|1|1,8,765,4556314,silent,4555549
11,14|11|10|3|2|2|1|1,8,1096,5942817,silent,5941721
11,14|11|10|2|2|2|2|1,8,317,1439933,silent,1439616
11,14|11|9|6|1|1|1|1,8,769,4332119,silent,4331350
11,14|11|9|5|2|1|1|1,8,2718,16369657,silent,16366939
11,14|11|9|4|3|1|1|1,8,2820,19794811,silent,19791991
11,14|11|9|4|2|2|1|1,8,3144,20775619,silent,20772475
11,14|11|9|3|3|2|1|1,8,2035,16649942,silent,16647907
11,14|11|9|3|2|2|2|1,8,1400,10076813,silent,10075413
11,14|11|9|2|2|2|2|2,8,205,1339228,silent,1339023
11,14|11|8|7|1|1|1|1,8,613,3556888,silent,3556275
11,14|11|8|6|2|1|1|1,8,2958,19872562,silent,19869604
11,14|11|8|5|3|1|1|1,8,4805,37443729,silent,37438924
11,14|11|8|5|2|2|1|1,8,4772,36620505,silent,36615733
11,14|11|8|4|4|1|1|1,8,2506,21159624,silent,21157118
11,14|11|8|4|3|2|1|1,8,6165,58283899,silent,58277734
11,14|11|8|4|2|2|2|1,8,3132,27816192,silent,27813060
11,14|11|8|3|3|3|1|1,8,1278,16965676,silent,16964398
11,14|11|8|3|3|2|2|1,8,2003,24430567,silent,24428564
11,14|11|8|3|2|2|2|2,8,720,7512855,silent,7512135
11,14|11|7|7|2|1|1|1,8,1356,9273578,silent,9272222
11,14|11|7|6|3|1|1|1,8,3901,33223535,silent,33219634
11,14|11|7|6|2|2|1|1,8,3783,31611833,silent,31608050
11,14|11|7|5|4|1|1|1,8,4259,39005811,silent,39001552
11,14|11|7|5|3|2|1|1,8,8116,85352463,silent,85344347
11,14|11|7|5|2|2|2|1,8,3612,37679604,silent,37675992
11,14|11|7|4|4|2|1|1,8,4879,54115742,silent,54110863
11,14|11|7|4|3|3|1|1,8,3541,51196401,silent,51192860
11,14|11|7|4|3|2|2|1,8,5021,68739336,silent,68734315
11,14|11|7|4|2|2|2|2,8,1253,16541669,silent,16540416
11,14|11|7|3|3|3|2|1,8,1124,26343184,silent,26342060
11,14|11|7|3|3|2|2|2,8,761,15410176,silent,15409415
11,14|11|6|6|4|1|1|1,8,2070,20974660,silent,20972590
11,14|11|6|6|3|2|1|1,8,3836,43056160,silent,43052324
11,14|11|6|6|2|2|2|1,8,1711,18494449,silent,18492738
11,14|11|6|5|5|1|1|1,8,1507,15249891,silent,15248384
11,14|11|6|5|4|2|1|1,8,5820,70921094,silent,70915274
11,14|11|6|5|3|3|1|1,8,3578,54805026,silent,54801448
11,14|11|6|5|3|2|2|1,8,4728,71581086,silent,71576358
11,14|11|6|5|2|2|2|2,8,1053,15938857,silent,15937804
11,14|11|6|4|4|3|1|1,8,3055,46965916,silent,46962861
11,14|11|6|4|4|2|2|1,8,3325,50926326,silent,50923001
11,14|11|6|4|3|3|2|1,8,2646,61577382,silent,61574736
11,14|11|6|4|3|2|2|2,8,1558,33338572,silent,33337014
11,14|11|6|3|3|3|3|1,8,213,11529208,silent,11528995
11,14|11|6|3|3|3|2|2,8,299,14650369,silent,14650070
11,14|11|5|5|5|2|1|1,8,1182,15714244,silent,15713062
11,14|11|5|5|4|3|1|1,8,2143,34412657,silent,34410514
11,14|11|5|5|4|2|2|1,8,2089,36439166,silent,36437077
11,14|11|5|5|3|3|2|1,8,1512,36574147,silent,36572635
11,14|11|5|5|3|2|2|2,8,770,19257971,silent,19257201
11,14|11|5|4|4|4|1|1,8,807,12579812,silent,12579005
11,14|11|5|4|4|3|2|1,8,1847,40700972,silent,40699125
11,14|11|5|4|4|2|2|2,8,770,17516101,silent,17515331
11,14|11|5|4|3|3|3|1,8,413,19223856,silent,19223443
11,14|11|5|4|3|3|2|2,8,567,23773708,silent,23773141
11,14|11|5|3|3|3|3|2,8,40,6390110,silent,6390070
11,14|11|4|4|4|4|2|1,8,355,6333090,silent,6332735
11,14|11|4|4|4|3|3|1,8,207,7275687,silent,7275480
11,14|11|4|4|4|3|2|2,8,277,8445324,silent,8445047
11,14|11|4|4|3|3|3|2,8,44,5599760,silent,5599716
11,14|11|4|3|3|3|3|3,8,1,976425,silent,976424
11,14|10|10|6|1|1|1|1,8,349,1898368,silent,1898019
11,14|10|10|5|2|1|1|1,8,1125,7038413,silent,7037288
11,14|10|10|4|3|1|1|1,8,1190,8445651,silent,8444461
11,14|10|10|4|2|2|1|1,8,1241,8838133,silent,8836892
11,14|10|10|3|3|2|1|1,8,870,7065987,silent,7065117
11,14|10|10|3|2|2|2|1,8,583,4266031,silent,4265448
11,14|10|10|2|2|2|2|2,8,114,568988,silent,568874
11,14|10|9|7|1|1|1|1,8,503,3011194,silent,3010691
11,14|10|9|6|2|1|1|1,8,2238,15475878,silent,15473640
11,14|10|9|5|3|1|1|1,8,3483,28119801,silent,28116318
11,14|10|9|5|2|2|1|1,8,3425,27419912,silent,27416487
11,14|10|9|4|4|1|1|1,8,1793,15664508,silent,15662715
11,14|10|9|4|3|2|1|1,8,4354,42884685,silent,42880331
11,14|10|9|4|2|2|2|1,8,2160,20388093,silent,20385933
11,14|10|9|3|3|3|1|1,8,899,12358128,silent,12357229
11,14|10|9|3|3|2|2|1,8,1388,17762184,silent,17760796
11,14|10|9|3|2|2|2|2,8,482,5437806,silent,5437324
11,14|10|8|8|1|1|1|1,8,260,1514036,silent,1513776
11,14|10|8|7|2|1|1|1,8,1925,14122817,silent,14120892
11,14|10|8|6|3|1|1|1,8,4421,39540003,silent,39535582
11,14|10|8|6|2|2|1|1,8,4120,37399488,silent,37395368
11,14|10|8|5|4|1|1|1,8,4394,42894730,silent,42890336
11,14|10|8|5|3|2|1|1,8,8323,92834292,silent,92825969
11,14|10|8|5|2|2|2|1,8,3643,40709101,silent,40705458
11,14|10|8|4|4|2|1|1,8,4743,57075946,silent,57071203
11,14|10|8|4|3|3|1|1,8,3567,53537582,silent,53534015
11,14|10|8|4|3|2|2|1,8,4887,71624443,silent,71619556
11,14|10|8|4|2|2|2|2,8,1268,17122606,silent,17121338
11,14|10|8|3|3|3|2|1,8,1097,26927171,silent,26926074
11,14|10|8|3|3|2|2|2,8,686,15680193,silent,15679507
11,14|10|7|7|3|1|1|1,8,2093,19525295,silent,19523202
11,14|10|7|7|2|2|1|1,8,1983,18271172,silent,18269189
11,14|10|7|6|4|1|1|1,8,4069,43520178,silent,43516109
11,14|10|7|6|3|2|1|1,8,7183,87544201,silent,87537018
11,14|10|7|6|2|2|2|1,8,3029,37162537,silent,37159508
11,14|10|7|5|5|1|1|1,8,2296,25520368,silent,25518072
11,14|10|7|5|4|2|1|1,8,8567,113885853,silent,113877286
11,14|10|7|5|3|3|1|1,8,5183,86542106,silent,86536923
11,14|10|7|5|3|2|2|1,8,6738,112398408,silent,112391670
11,14|10|7|5|2|2|2|2,8,1410,24696889,silent,24695479
11,14|10|7|4|4|3|1|1,8,4138,69086452,silent,69082314
11,14|10|7|4|4|2|2|1,8,4356,74480166,silent,74475810
11,14|10|7|4|3|3|2|1,8,3527,88573729,silent,88570202
11,14|10|7|4|3|2|2|2,8,1983,47615802,silent,47613819
11,14|10|7|3|3|3|3|1,8,285,15909999,silent,15909714
11,14|10|7|3|3|3|2|2,8,401,20151823,silent,20151422
11,14|10|6|6|5|1|1|1,8,1410,17510949,silent,17509539
11,14|10|6|6|4|2|1|1,8,4364,63321053,silent,63316689
11,14|10|6|6|3|3|1|1,8,2619,45505297,silent,45502678
11,14|10|6|6|3|2|2|1,8,3369,58402051,silent,58398682
11,14|10|6|6|2|2|2|2,8,773,12475523,silent,12474750
11,14|10|6|5|5|2|1|1,8,3199,48212797,silent,48209598
11,14|10|6|5|4|3|1|1,8,5309,97129138,silent,97123829
11,14|10|6|5|4|2|2|1,8,5276,101863548,silent,101858272
11,14|10|6|5|3|3|2|1,8,3690,98945011,silent,98941321
11,14|10|6|5|3|2|2|2,8,1885,51492661,silent,51490776
11,14|10|6|4|4|4|1|1,8,1500,27952682,silent,27951182
11,14|10|6|4|4|3|2|1,8,3561,88622343,silent,88618782
11,14|10|6|4|4|2|2|2,8,1518,37706273,silent,37704755
11,14|10|6|4|3|3|3|1,8,824,40268267,silent,40267443
11,14|10|6|4|3|3|2|2,8,1037,49494682,silent,49493645
11,14|10|6|3|3|3|3|2,8,85,12168261,silent,12168176
11,14|10|5|5|5|3|1|1,8,1196,23946045,silent,23944849
11,14|10|5|5|5|2|2|1,8,1007,23559529,silent,23558522
11,14|10|5|5|4|4|1|1,8,1161,22428113,silent,22426952
11,14|10|5|5|4|3|2|1,8,2416,66650319,silent,66647903
11,14|10|5|5|4|2|2|2,8,821,27558391,silent,27557570
11,14|10|5|5|3|3|3|1,8,515,24734201,silent,24733686
11,14|10|5|5|3|3|2|2,8,631,30076187,silent,30075556
11,14|10|5|4|4|4|2|1,8,1143,26937191,silent,26936048
11,14|10|5|4|4|3|3|1,8,756,29949966,silent,29949210
11,14|10|5|4|4|3|2|2,8,864,34415173,silent,34414309
11,14|10|5|4|3|3|3|2,8,186,20989102,silent,20988916
11,14|10|5|3|3|3|3|3,8,3,2825190,silent,2825187
11,14|10|4|4|4|4|3|1,8,233,6133912,silent,6133679
11,14|10|4|4|4|4|2|2,8,240,5729151,silent,5728911
11,14|10|4|4|4|3|3|2,8,110,8253511,silent,8253401
11,14|10|4|4|3|3|3|3,8,7,2557141,silent,2557134
11,14|9|9|8|1|1|1|1,8,139,921764,silent,921625
11,14|9|9|7|2|1|1|1,8,944,6932954,silent,6932010
11,14|9|9|6|3|1|1|1,8,1968,18070099,silent,18068131
11,14|9|9|6|2|2|1|1,8,1891,17068235,silent,17066344
11,14|9|9|5|4|1|1|1,8,1922,19066402,silent,19064480
11,14|9|9|5|3|2|1|1,8,3551,41058961,silent,41055410
11,14|9|9|5|2|2|2|1,8,1513,17949946,silent,17948433
11,14|9|9|4|4|2|1|1,8,2091,24959627,silent,24957536
11,14|9|9|4|3|3|1|1,8,1465,23297323,silent,23295858
11,14|9|9|4|3|2|2|1,8,2043,31135107,silent,31133064
11,14|9|9|4|2|2|2|2,8,443,7402861,silent,7402418
11,14|9|9|3|3|3|2|1,8,468,11611233,silent,11610765
11,14|9|9|3|3|2|2|2,8,316,6754933,silent,6754617
11,14|9|8|8|2|1|1|1,8,552,4384692,silent,4384140
11,14|9|8|7|3|1|1|1,8,2228,21658021,silent,21655793
11,14|9|8|7|2|2|1|1,8,2034,20159331,silent,20157297
11,14|9|8|6|4|1|1|1,8,3417,38313681,silent,38310264
11,14|9|8|6|3|2|1|1,8,5969,76316609,silent,76310640
11,14|9|8|6|2|2|2|1,8,2480,32206243,silent,32203763
11,14|9|8|5|5|1|1|1,8,1809,21065542,silent,21063733
11,14|9|8|5|4|2|1|1,8,6571,92221457,silent,92214886
11,14|9|8|5|3|3|1|1,8,4001,69526095,silent,69522094
11,14|9|8|5|3|2|2|1,8,5122,90026486,silent,90021364
11,14|9|8|5|2|2|2|2,8,1075,19656391,silent,19655316
11,14|9|8|4|4|3|1|1,8,3069,53963452,silent,53960383
11,14|9|8|4|4|2|2|1,8,3210,58006220,silent,58003010
11,14|9|8|4|3|3|2|1,8,2610,68429828,silent,68427218
11,14|9|8|4|3|2|2|2,8,1440,36653733,silent,36652293
11,14|9|8|3|3|3|3|1,8,215,12059629,silent,12059414
11,14|9|8|3|3|3|2|2,8,290,15244469,silent,15244179
11,14|9|7|7|4|1|1|1,8,1855,21203282,silent,21201427
11,14|9|7|7|3|2|1|1,8,3055,41074956,silent,41071901
11,14|9|7|7|2|2|2|1,8,1196,17089420,silent,17088224
11,14|9|7|6|5|1|1|1,8,2298,29928932,silent,29926634
11,14|9|7|6|4|2|1|1,8,6798,104095022,silent,104088224
11,14|9|7|6|3|3|1|1,8,3880,73597077,silent,73593197
11,14|9|7|6|3|2|2|1,8,4927,93988405,silent,93983478
11,14|9|7|6|2|2|2|2,8,960,19803746,silent,19802786
11,14|9|7|5|5|2|1|1,8,3867,64176493,silent,64172626
11,14|9|7|5|4|3|1|1,8,6328,124745194,silent,124738866
11,14|9|7|5|4|2|2|1,8,6150,130130562,silent,130124412
11,14|9|7|5|3|3|2|1,8,4333,124438776,silent,124434443
11,14|9|7|5|3|2|2|2,8,2165,64341320,silent,64339155
11,14|9|7|4|4|4|1|1,8,1718,33202094,silent,33200376
11,14|9|7|4|4|3|2|1,8,3837,104067014,silent,104063177
11,14|9|7|4|4|2|2|2,8,1469,43960016,silent,43958547
11,14|9|7|4|3|3|3|1,8,899,46392623,silent,46391724
11,14|9|7|4|3|3|2|2,8,1168,56865908,silent,56864740
11,14|9|7|3|3|3|3|2,8,84,13434432,silent,13434348
11,14|9|6|6|6|1|1|1,8,405,6398231,silent,6397826
11,14|9|6|6|5|2|1|1,8,2600,46278110,silent,46275510
11,14|9|6|6|4|3|1|1,8,3457,73463647,silent,73460190
11,14|9|6|6|4|2|2|1,8,3475,75760967,silent,75757492
11,14|9|6|6|3|3|2|1,8,2278,68464746,silent,68462468
11,14|9|6|6|3|2|2|2,8,1176,34921285,silent,34920109
11,14|9|6|5|5|3|1|1,8,2714,61216676,silent,61213962
11,14|9|6|5|5|2|2|1,8,2374,59664646,silent,59662272
11,14|9|6|5|4|4|1|1,8,2382,53387468,silent,53385086
11,14|9|6|5|4|3|2|1,8,5124,155582804,silent,155577680
11,14|9|6|5|4|2|2|2,8,1866,63634469,silent,63632603
11,14|9|6|5|3|3|3|1,8,1066,55611449,silent,55610383
11,14|9|6|5|3|3|2|2,8,1266,67220276,silent,67219010
11,14|9|6|4|4|4|2|1,8,1844,49672044,silent,49670200
11,14|9|6|4|4|3|3|1,8,1236,54323014,silent,54321778
11,14|9|6|4|4|3|2|2,8,1399,62084523,silent,62083124
11,14|9|6|4|3|3|3|2,8,309,36463127,silent,36462818
11,14|9|6|3|3|3|3|3,8,7,4484733,silent,4484726
11,14|9|5|5|5|4|1|1,8,660,17297718,silent,17297058
11,14|9|5|5|5|3|2|1,8,1134,40421456,silent,40420322
11,14|9|5|5|5|2|2|2,8,331,15367388,silent,15367057
11,14|9|5|5|4|4|2|1,8,1274,41192522,silent,41191248
11,14|9|5|5|4|3|3|1,8,918,42590717,silent,42589799
11,14|9|5|5|4|3|2|2,8,903,48108984,silent,48108081
11,14|9|5|5|3|3|3|2,8,214,23089474,silent,23089260
11,14|9|5|4|4|4|3|1,8,666,22325945,silent,22325279
11,14|9|5|4|4|4|2|2,8,526,20606023,silent,20605497
11,14|9|5|4|4|3|3|2,8,374,28818128,silent,28817754
11,14|9|5|4|3|3|3|3,8,19,8152038,silent,8152019
11,14|9|4|4|4|4|4|1,8,116,2212719,silent,2212603
11,14|9|4|4|4|4|3|2,8,163,6343177,silent,6343014
11,14|9|4|4|4|3|3|3,8,17,3413463,silent,3413446
11,14|8|8|8|3|1|1|1,8,384,3863080,silent,3862696
11,14|8|8|8|2|2|1|1,8,308,3559632,silent,3559324
11,14|8|8|7|4|1|1|1,8,1104,13419032,silent,13417928
11,14|8|8|7|3|2|1|1,8,1862,25793286,silent,25791424
11,14|8|8|7|2|2|2|1,8,753,10683405,silent,10682652
11,14|8|8|6|5|1|1|1,8,1143,15467801,silent,15466658
11,14|8|8|6|4|2|1|1,8,3263,52938280,silent,52935017
11,14|8|8|6|3|3|1|1,8,1949,37210851,silent,37208902
11,14|8|8|6|3|2|2|1,8,2420,47390467,silent,47388047
11,14|8|8|6|2|2|2|2,8,544,9951166,silent,9950622
11,14|8|8|5|5|2|1|1,8,1845,30856155,silent,30854310
11,14|8|8|5|4|3|1|1,8,2880,59111123,silent,59108243
11,14|8|8|5|4|2|2|1,8,2839,61522700,silent,61519861
11,14|8|8|5|3|3|2|1,8,1963,58444297,silent,58442334
11,14|8|8|5|3|2|2|2,8,978,30131451,silent,30130473
11,14|8|8|4|4|4|1|1,8,697,15284804,silent,15284107
11,14|8|8|4|4|3|2|1,8,1701,47725825,silent,47724124
11,14|8|8|4|4|2|2|2,8,743,20124262,silent,20123519
11,14|8|8|4|3|3|3|1,8,407,21110267,silent,21109860
11,14|8|8|4|3|3|2|2,8,473,25818686,silent,25818213
11,14|8|8|3|3|3|3|2,8,45,6010068,silent,6010023
11,14|8|7|7|5|1|1|1,8,826,11555330,silent,11554504
11,14|8|7|7|4|2|1|1,8,2237,36960343,silent,36958106
11,14|8|7|7|3|3|1|1,8,1209,25344732,silent,25343523
11,14|8|7|7|3|2|2|1,8,1509,32091801,silent,32090292
11,14|8|7|7|2|2|2|2,8,252,6616656,silent,6616404
11,14|8|7|6|6|1|1|1,8,549,8561327,silent,8560778
11,14|8|7|6|5|2|1|1,8,3022,57064198,silent,57061176
11,14|8|7|6|4|3|1|1,8,3907,87649466,silent,87645559
11,14|8|7|6|4|2|2|1,8,3779,89960446,silent,89956667
11,14|8|7|6|3|3|2|1,8,2513,80156011,silent,80153498
11,14|8|7|6|3|2|2|2,8,1235,40643308,silent,40642073
11,14|8|7|5|5|3|1|1,8,2459,59621931,silent,59619472
11,14|8|7|5|5|2|2|1,8,2161,57842579,silent,57840418
11,14|8|7|5|4|4|1|1,8,2130,50571374,silent,50569244
11,14|8|7|5|4|3|2|1,8,4491,145939756,silent,145935265
11,14|8|7|5|4|2|2|2,8,1588,59340784,silent,59339196
11,14|8|7|5|3|3|3|1,8,929,51277684,silent,51276755
11,14|8|7|5|3|3|2|2,8,1116,61815907,silent,61814791
11,14|8|7|4|4|4|2|1,8,1473,43286473,silent,43285000
11,14|8|7|4|4|3|3|1,8,1013,46968766,silent,46967753
11,14|8|7|4|4|3|2|2,8,1106,53523616,silent,53522510
11,14|8|7|4|3|3|3|2,8,257,30905429,silent,30905172
11,14|8|7|3|3|3|3|3,8,5,3659320,silent,3659315
11,14|8|6|6|6|2|1|1,8,612,13698248,silent,13697636
11,14|8|6|6|5|3|1|1,8,1830,47419374,silent,47417544
11,14|8|6|6|5|2|2|1,8,1679,45470798,silent,45469119
11,14|8|6|6|4|4|1|1,8,1239,33354950,silent,33353711
11,14|8|6|6|4|3|2|1,8,2768,93690205,silent,93687437
11,14|8|6|6|4|2|2|2,8,1104,37600712,silent,37599608
11,14|8|6|6|3|3|3|1,8,539,30881054,silent,30880515
11,14|8|6|6|3|3|2|2,8,616,36968434,silent,36967818
11,14|8|6|5|5|4|1|1,8,1248,35504879,silent,35503631
11,14|8|6|5|5|3|2|1,8,2122,81410829,silent,81408707
11,14|8|6|5|5|2|2|2,8,631,30620355,silent,30619724
11,14|8|6|5|4|4|2|1,8,2225,77481749,silent,77479524
11,14|8|6|5|4|3|3|1,8,1533,78867080,silent,78865547
11,14|8|6|5|4|3|2|2,8,1592,88639250,silent,88637658
11,14|8|6|5|3|3|3|2,8,352,41037773,silent,41037421
11,14|8|6|4|4|4|3|1,8,850,32821194,silent,32820344
11,14|8|6|4|4|4|2|2,8,753,30165421,silent,30164668
11,14|8|6|4|4|3|3|2,8,464,41496702,silent,41496238
11,14|8|6|4|3|3|3|3,8,34,11299083,silent,11299049
11,14|8|5|5|5|5|1|1,8,132,4922031,silent,4921899
11,14|8|5|5|5|4|2|1,8,587,26952809,silent,26952222
11,14|8|5|5|5|3|3|1,8,390,22411874,silent,22411484
11,14|8|5|5|5|3|2|2,8,338,24510945,silent,24510607
11,14|8|5|5|4|4|3|1,8,626,28842053,silent,28841427
11,14|8|5|5|4|4|2|2,8,422,26163629,silent,26163207
11,14|8|5|5|4|3|3|2,8,377,34083400,silent,34083023
11,14|8|5|5|3|3|3|3,8,23,7512249,silent,7512226
11,14|8|5|4|4|4|4|1,8,237,6767937,silent,6767700
