delta,lam,ell,a,m_det,class,margin
10,12|10|10|6|1|1,6,133,136923,silent,136790
10,12|10|10|5|2|1,6,389,448458,silent,448069
10,12|10|10|4|3|1,6,351,507038,silent,506687
10,12|10|10|4|2|2,6,303,400072,silent,399769
10,12|10|10|3|3|2,6,132,300741,silent,300609
10,12|10|9|7|1|1,6,228,228064,silent,227836
10,12|10|9|6|2|1,6,761,1022117,silent,1021356
10,12|10|9|5|3|1,6,1014,1746359,silent,1745345
10,12|10|9|5|2|2,6,664,1271085,silent,1270421
10,12|10|9|4|4|1,6,535,949342,silent,948807
10,12|10|9|4|3|2,6,793,1878180,silent,1877387
10,12|10|9|3|3|3,6,132,479133,silent,479001
10,12|10|8|8|1|1,6,93,115051,silent,114958
10,12|10|8|7|2|1,6,658,949930,silent,949272
10,12|10|8|6|3|1,6,1306,2497253,silent,2495947
10,12|10|8|6|2|2,6,895,1770400,silent,1769505
10,12|10|8|5|4|1,6,1220,2634298,silent,2633078
10,12|10|8|5|3|2,6,1456,4119971,silent,4118515
10,12|10|8|4|4|2,6,924,2477977,silent,2477053
10,12|10|8|4|3|3,6,505,2083669,silent,2083164
10,12|10|7|7|3|1,6,620,1244464,silent,1243844
10,12|10|7|7|2|2,6,338,865646,silent,865308
10,12|10|7|6|4|1,6,1135,2691498,silent,2690363
10,12|10|7|6|3|2,6,1279,3913930,silent,3912651
10,12|10|7|5|5|1,6,563,1558533,silent,1557970
10,12|10|7|5|4|2,6,1401,4946119,silent,4944718
10,12|10|7|5|3|3,6,767,3386101,silent,3385334
10,12|10|7|4|4|3,6,622,2636757,silent,2636135
10,12|10|6|6|5|1,6,382,1070536,silent,1070154
10,12|10|6|6|4|2,6,824,2761618,silent,2760794
10,12|10|6|6|3|3,6,346,1777660,silent,1777314
10,12|10|6|5|5|2,6,445,2068914,silent,2068469
10,12|10|6|5|4|3,6,730,3697707,silent,3696977
10,12|10|6|4|4|4,6,256,1009911,silent,1009655
10,12|10|5|5|5|3,6,136,900681,silent,900545
10,12|10|5|5|4|4,6,115,800090,silent,799975
10,12|9|9|8|1|1,6,76,75445,silent,75369
10,12|9|9|7|2|1,6,312,491409,silent,491097
10,12|9|9|6|3|1,6,609,1205143,silent,1204534
10,12|9|9|6|2|2,6,343,845700,silent,845357
10,12|9|9|5|4|1,6,534,1234097,silent,1233563
10,12|9|9|5|3|2,6,657,1921615,silent,1920958
10,12|9|9|4|4|2,6,339,1136394,silent,1136055
10,12|9|9|4|3|3,6,255,959767,silent,959512
10,12|9|8|8|2|1,6,207,316112,silent,315905
10,12|9|8|7|3|1,6,688,1469243,silent,1468555
10,12|9|8|7|2|2,6,424,1021260,silent,1020836
10,12|9|8|6|4|1,6,1014,2523804,silent,2522790
10,12|9|8|6|3|2,6,1130,3634093,silent,3632963
10,12|9|8|5|5|1,6,472,1369865,silent,1369393
10,12|9|8|5|4|2,6,1163,4266939,silent,4265776
10,12|9|8|5|3|3,6,613,2895260,silent,2894647
10,12|9|8|4|4|3,6,487,2193305,silent,2192818
10,12|9|7|7|4|1,6,507,1406565,silent,1406058
10,12|9|7|7|3|2,6,557,1969591,silent,1969034
10,12|9|7|6|5|1,6,631,1960175,silent,1959544
10,12|9|7|6|4|2,6,1185,4847204,silent,4846019
10,12|9|7|6|3|3,6,614,3087698,silent,3087084
10,12|9|7|5|5|2,6,630,2952740,silent,2952110
10,12|9|7|5|4|3,6,912,5083404,silent,5082492
10,12|9|7|4|4|4,6,231,1276962,silent,1276731
10,12|9|6|6|6|1,6,139,418306,silent,418167
10,12|9|6|6|5|2,6,455,2132786,silent,2132331
10,12|9|6|6|4|3,6,530,2998311,silent,2997781
10,12|9|6|5|5|3,6,341,2466663,silent,2466322
10,12|9|6|5|4|4,6,316,2050239,silent,2049923
10,12|9|5|5|5|4,6,66,655375,silent,655309
10,12|8|8|8|3|1,6,117,270307,silent,270190
10,12|8|8|8|2|2,6,107,189472,silent,189365
10,12|8|8|7|4|1,6,344,916566,silent,916222
10,12|8|8|7|3|2,6,363,1273307,silent,1272944
10,12|8|8|6|5|1,6,334,1041604,silent,1041270
10,12|8|8|6|4|2,6,678,2543680,silent,2543002
10,12|8|8|6|3|3,6,279,1600494,silent,1600215
10,12|8|8|5|5|2,6,276,1457243,silent,1456967
10,12|8|8|5|4|3,6,443,2478352,silent,2477909
10,12|8|8|4|4|4,6,148,609957,silent,609809
10,12|8|7|7|5|1,6,230,784665,silent,784435
10,12|8|7|7|4|2,6,362,1781148,silent,1780786
10,12|8|7|7|3|3,6,214,1104124,silent,1103910
10,12|8|7|6|6|1,6,162,578442,silent,578280
10,12|8|7|6|5|2,6,526,2718956,silent,2718430
10,12|8|7|6|4|3,6,592,3699047,silent,3698455
10,12|8|7|5|5|3,6,335,2485515,silent,2485180
10,12|8|7|5|4|4,6,270,2006525,silent,2006255
10,12|8|6|6|6|2,6,156,654472,silent,654316
10,12|8|6|6|5|3,6,260,1976812,silent,1976552
10,12|8|6|6|4|4,6,222,1332145,silent,1331923
10,12|8|6|5|5|4,6,126,1391402,silent,1391276
10,12|8|5|5|5|5,6,14,188846,silent,188832
10,12|7|7|7|6|1,6,35,161211,silent,161176
10,12|7|7|7|5|2,6,102,599223,silent,599121
10,12|7|7|7|4|3,6,101,757369,silent,757268
10,12|7|7|6|6|2,6,67,485764,silent,485697
10,12|7|7|6|5|3,6,171,1383943,silent,1383772
10,12|7|7|6|4|4,6,94,902678,silent,902584
10,12|7|7|5|5|4,6,84,790624,silent,790540
10,12|7|6|6|6|3,6,63,443717,silent,443654
10,12|7|6|6|5|4,6,82,814873,silent,814791
10,12|7|6|5|5|5,6,15,288374,silent,288359
10,12|6|6|6|6|4,6,25,109720,silent,109695
10,12|6|6|6|5|5,6,3,97269,silent,97266
10,11|11|11|5|1|1,6,33,26116,silent,26083
10,11|11|11|4|2|1,6,60,60556,silent,60496
10,11|11|11|3|3|1,6,33,36838,silent,36805
10,11|11|11|3|2|2,6,26,35151,silent,35125
10,11|11|10|6|1|1,6,94,79581,silent,79487
10,11|11|10|5|2|1,6,212,255197,silent,254985
10,11|11|10|4|3|1,6,203,288379,silent,288176
10,11|11|10|4|2|2,6,126,224134,silent,224008
10,11|11|10|3|3|2,6,92,171312,silent,171220
10,11|11|9|7|1|1,6,98,105955,silent,105857
10,11|11|9|6|2|1,6,335,468978,silent,468643
10,11|11|9|5|3|1,6,451,797463,silent,797012
10,11|11|9|5|2|2,6,295,578628,silent,578333
10,11|11|9|4|4|1,6,230,431570,silent,431340
10,11|11|9|4|3|2,6,348,853254,silent,852906
10,11|11|9|3|3|3,6,60,218038,silent,217978
10,11|11|8|8|1|1,6,59,51205,silent,51146
10,11|11|8|7|2|1,6,272,408607,silent,408335
10,11|11|8|6|3|1,6,557,1064746,silent,1064189
10,11|11|8|6|2|2,6,318,749739,silent,749421
10,11|11|8|5|4|1,6,501,1116134,silent,1115633
10,11|11|8|5|3|2,6,613,1743870,silent,1743257
10,11|11|8|4|4|2,6,327,1041875,silent,1041548
10,11|11|8|4|3|3,6,238,880845,silent,880607
10,11|11|7|7|3|1,6,236,517064,silent,516828
10,11|11|7|7|2|2,6,168,360763,silent,360595
10,11|11|7|6|4|1,6,452,1108256,silent,1107804
10,11|11|7|6|3|2,6,509,1609302,silent,1608793
10,11|11|7|5|5|1,6,223,639642,silent,639419
10,11|11|7|5|4|2,6,574,2024085,silent,2023511
10,11|11|7|5|3|3,6,293,1384211,silent,1383918
10,11|11|7|4|4|3,6,245,1074375,silent,1074130
10,11|11|6|6|5|1,6,155,434145,silent,433990
10,11|11|6|6|4|2,6,276,1112895,silent,1112619
10,11|11|6|6|3|3,6,168,720380,silent,720212
10,11|11|6|5|5|2,6,196,834718,silent,834522
10,11|11|6|5|4|3,6,287,1485569,silent,1485282
10,11|11|6|4|4|4,6,70,401845,silent,401775
10,11|11|5|5|5|3,6,47,358636,silent,358589
10,11|11|5|5|4|4,6,63,319500,silent,319437
10,11|10|10|7|1|1,6,61,66527,silent,66466
10,11|10|10|6|2|1,6,205,287306,silent,287101
10,11|10|10|5|3|1,6,263,479512,silent,479249
10,11|10|10|5|2|2,6,181,349649,silent,349468
10,11|10|10|4|4|1,6,143,258932,silent,258789
10,11|10|10|4|3|2,6,206,509329,silent,509123
10,11|10|10|3|3|3,6,29,128277,silent,128248
10,11|10|9|8|1|1,6,68,80297,silent,80229
10,11|10|9|7|2|1,6,315,506300,silent,505985
10,11|10|9|6|3|1,6,583,1214581,silent,1213998
10,11|10|9|6|2|2,6,369,854922,silent,854553
10,11|10|9|5|4|1,6,518,1232148,silent,1231630
10,11|10|9|5|3|2,6,624,1912697,silent,1912073
10,11|10|9|4|4|2,6,362,1128822,silent,1128460
10,11|10|9|4|3|3,6,223,946517,silent,946294
10,11|10|8|8|2|1,6,166,265797,silent,265631
10,11|10|8|7|3|1,6,533,1186512,silent,1185979
10,11|10|8|7|2|2,6,332,824322,silent,823990
10,11|10|8|6|4|1,6,775,1999141,silent,1998366
10,11|10|8|6|3|2,6,862,2870631,silent,2869769
10,11|10|8|5|5|1,6,353,1075526,silent,1075173
10,11|10|8|5|4|2,6,879,3336433,silent,3335554
10,11|10|8|5|3|3,6,457,2257612,silent,2257155
10,11|10|8|4|4|3,6,368,1703017,silent,1702649
10,11|10|7|7|4|1,6,365,1044138,silent,1043773
10,11|10|7|7|3|2,6,396,1458028,silent,1457632
10,11|10|7|6|5|1,6,444,1429371,silent,1428927
10,11|10|7|6|4|2,6,844,3520060,silent,3519216
10,11|10|7|6|3|3,6,423,2235452,silent,2235029
10,11|10|7|5|5|2,6,427,2124658,silent,2124231
10,11|10|7|5|4|3,6,632,3644786,silent,3644154
10,11|10|7|4|4|4,6,171,911185,silent,911014
10,11|10|6|6|6|1,6,94,295115,silent,295021
10,11|10|6|6|5|2,6,310,1492642,silent,1492332
10,11|10|6|6|4|3,6,357,2089860,silent,2089503
10,11|10|6|5|5|3,6,227,1704495,silent,1704268
10,11|10|6|5|4|4,6,210,1412983,silent,1412773
10,11|10|5|5|5|4,6,41,443329,silent,443288
10,11|9|9|9|1|1,6,11,16101,silent,16090
10,11|9|9|8|2|1,6,102,185493,silent,185391
10,11|9|9|7|3|1,6,279,667672,silent,667393
10,11|9|9|7|2|2,6,167,460331,silent,460164
10,11|9|9|6|4|1,6,371,1048219,silent,1047848
10,11|9|9|6|3|2,6,416,1497887,silent,1497471
10,11|9|9|5|5|1,6,178,552065,silent,551887
10,11|9|9|5|4|2,6,412,1691997,silent,1691585
10,11|9|9|5|3|3,6,230,1144257,silent,1144027
10,11|9|9|4|4|3,6,165,849513,silent,849348
10,11|9|8|8|3|1,6,194,443011,silent,442817
10,11|9|8|8|2|2,6,109,305057,silent,304948
10,11|9|8|7|4|1,6,466,1370725,silent,1370259
10,11|9|8|7|3|2,6,503,1895644,silent,1895141
10,11|9|8|6|5|1,6,449,1502805,silent,1502356
10,11|9|8|6|4|2,6,819,3630070,silent,3629251
10,11|9|8|6|3|3,6,422,2287299,silent,2286877
10,11|9|8|5|5|2,6,409,2055259,silent,2054850
10,11|9|8|5|4|3,6,574,3463640,silent,3463066
10,11|9|8|4|4|4,6,134,837031,silent,836897
10,11|9|7|7|5|1,6,245,916271,silent,916026
10,11|9|7|7|4|2,6,429,2065194,silent,2064765
10,11|9|7|7|3|3,6,210,1273048,silent,1272838
10,11|9|7|6|6|1,6,174,654543,silent,654369
10,11|9|7|6|5|2,6,552,3035765,silent,3035213
10,11|9|7|6|4|3,6,617,4100964,silent,4100347
10,11|9|7|5|5|3,6,346,2712854,silent,2712508
10,11|9|7|5|4|4,6,290,2177149,silent,2176859
10,11|9|6|6|6|2,6,121,672081,silent,671960
10,11|9|6|6|5|3,6,262,2014359,silent,2014097
10,11|9|6|6|4|4,6,169,1344173,silent,1344004
10,11|9|6|5|5|4,6,135,1388641,silent,1388506
10,11|9|5|5|5|5,6,10,180274,silent,180264
10,11|8|8|8|4|1,6,100,271212,silent,271112
10,11|8|8|8|3|2,6,103,368893,silent,368790
10,11|8|8|7|5|1,6,176,630754,silent,630578
10,11|8|8|7|4|2,6,301,1403147,silent,1402846
10,11|8|8|7|3|3,6,144,855632,silent,855488
10,11|8|8|6|6|1,6,107,375065,silent,374958
10,11|8|8|6|5|2,6,315,1681976,silent,1681661
10,11|8|8|6|4|3,6,345,2239691,silent,2239346
10,11|8|8|5|5|3,6,170,1396474,silent,1396304
10,11|8|8|5|4|4,6,153,1111900,silent,1111747
10,11|8|7|7|6|1,6,80,356312,silent,356232
10,11|8|7|7|5|2,6,206,1291200,silent,1290994
10,11|8|7|7|4|3,6,215,1613309,silent,1613094
10,11|8|7|6|6|2,6,160,978905,silent,978745
10,11|8|7|6|5|3,6,321,2712867,silent,2712546
10,11|8|7|6|4|4,6,206,1759191,silent,1758985
10,11|8|7|5|5|4,6,134,1483866,silent,1483732
10,11|8|6|6|6|3,6,90,687353,silent,687263
10,11|8|6|6|5|4,6,122,1236033,silent,1235911
10,11|8|6|5|5|5,6,20,420244,silent,420224
10,11|7|7|7|7|1,6,8,39076,silent,39068
10,11|7|7|7|6|2,6,36,282324,silent,282288
10,11|7|7|7|5|3,6,62,623806,silent,623744
10,11|7|7|7|4|4,6,36,377184,silent,377148
10,11|7|7|6|6|3,6,52,527761,silent,527709
10,11|7|7|6|5|4,6,73,891845,silent,891772
10,11|7|7|5|5|5,6,16,249369,silent,249353
10,11|7|6|6|6|4,6,32,316652,silent,316620
10,11|7|6|6|5|5,6,19,278240,silent,278221
10,11|6|6|6|6|5,6,6,49108,silent,49102
10,10|10|10|8|1|1,6,5,14641,silent,14636
10,10|10|10|7|2|1,6,53,87299,silent,87246
10,10|10|10|6|3|1,6,87,200812,silent,200725
10,10|10|10|6|2|2,6,82,143309,silent,143227
10,10|10|10|5|4|1,6,83,200806,silent,200723
10,10|10|10|5|3|2,6,92,310092,silent,310000
10,10|10|10|4|4|2,6,79,183483,silent,183404
10,10|10|10|4|3|3,6,25,150636,silent,150611
10,10|10|9|9|1|1,6,11,10885,silent,10874
10,10|10|9|8|2|1,6,65,115881,silent,115816
10,10|10|9|7|3|1,6,169,402696,silent,402527
10,10|10|9|7|2|2,6,95,278281,silent,278186
10,10|10|9|6|4|1,6,224,623084,silent,622860
10,10|10|9|6|3|2,6,248,888395,silent,888147
10,10|10|9|5|5|1,6,98,325019,silent,324921
10,10|10|9|5|4|2,6,240,995419,silent,995179
10,10|10|9|5|3|3,6,130,669955,silent,669825
10,10|10|9|4|4|3,6,99,497395,silent,497296
10,10|10|8|8|3|1,6,82,221243,silent,221161
10,10|10|8|8|2|2,6,81,154323,silent,154242
10,10|10|8|7|4|1,6,223,664552,silent,664329
10,10|10|8|7|3|2,6,235,916888,silent,916653
10,10|10|8|6|5|1,6,207,717537,silent,717330
10,10|10|8|6|4|2,6,424,1731773,silent,1731349
10,10|10|8|6|3|3,6,169,1083934,silent,1083765
10,10|10|8|5|5|2,6,164,969554,silent,969390
10,10|10|8|5|4|3,6,266,1632356,silent,1632090
10,10|10|8|4|4|4,6,90,395293,silent,395203
10,10|10|7|7|5|1,6,114,413475,silent,413361
10,10|10|7|7|4|2,6,165,927307,silent,927142
10,10|10|7|7|3|3,6,114,572233,silent,572119
10,10|10|7|6|6|1,6,76,292142,silent,292066
10,10|10|7|6|5|2,6,243,1345505,silent,1345262
10,10|10|7|6|4|3,6,270,1811865,silent,1811595
10,10|10|7|5|5|3,6,152,1189509,silent,1189357
10,10|10|7|5|4|4,6,113,952829,silent,952716
10,10|10|6|6|6|2,6,72,291405,silent,291333
10,10|10|6|6|5|3,6,101,861866,silent,861765
10,10|10|6|6|4|4,6,101,577347,silent,577246
10,10|10|6|5|5|4,6,46,587822,silent,587776
10,10|10|5|5|5|5,6,8,75609,silent,75601
10,10|9|9|9|2|1,6,13,29579,silent,29566
10,10|9|9|8|3|1,6,76,195140,silent,195064
10,10|9|9|8|2|2,6,34,132540,silent,132506
10,10|9|9|7|4|1,6,142,470545,silent,470403
10,10|9|9|7|3|2,6,157,646185,silent,646028
10,10|9|9|6|5|1,6,131,476942,silent,476811
10,10|9|9|6|4|2,6,216,1134711,silent,1134495
10,10|9|9|6|3|3,6,133,714042,silent,713909
10,10|9|9|5|5|2,6,124,625200,silent,625076
10,10|9|9|5|4|3,6,157,1040050,silent,1039893
10,10|9|9|4|4|4,6,27,245062,silent,245035
10,10|9|8|8|4|1,6,106,330838,silent,330732
10,10|9|8|8|3|2,6,111,448041,silent,447930
10,10|9|8|7|5|1,6,185,711889,silent,711704
10,10|9|8|7|4|2,6,309,1570003,silent,1569694
10,10|9|8|7|3|3,6,152,956621,silent,956469
10,10|9|8|6|6|1,6,104,410568,silent,410464
10,10|9|8|6|5|2,6,315,1820859,silent,1820544
10,10|9|8|6|4|3,6,343,2409634,silent,2409291
10,10|9|8|5|5|3,6,180,1483112,silent,1482932
10,10|9|8|5|4|4,6,144,1171906,silent,1171762
10,10|9|7|7|6|1,6,69,318924,silent,318855
10,10|9|7|7|5|2,6,179,1141799,silent,1141620
10,10|9|7|7|4|3,6,181,1417226,silent,1417045
10,10|9|7|6|6|2,6,124,840120,silent,839996
10,10|9|7|6|5|3,6,263,2304763,silent,2304500
10,10|9|7|6|4|4,6,158,1485556,silent,1485398
10,10|9|7|5|5|4,6,113,1236881,silent,1236768
10,10|9|6|6|6|3,6,66,541677,silent,541611
10,10|9|6|6|5|4,6,89,964706,silent,964617
10,10|9|6|5|5|5,6,18,322811,silent,322793
10,10|8|8|8|5|1,6,41,160501,silent,160460
10,10|8|8|8|4|2,6,92,344231,silent,344139
10,10|8|8|8|3|3,6,20,203781,silent,203761
10,10|8|8|7|6|1,6,59,246244,silent,246185
10,10|8|8|7|5|2,6,132,853032,silent,852900
10,10|8|8|7|4|3,6,141,1044371,silent,1044230
10,10|8|8|6|6|2,6,105,524035,silent,523930
10,10|8|8|6|5|3,6,153,1384514,silent,1384361
10,10|8|8|6|4|4,6,127,887542,silent,887415
10,10|8|8|5|5|4,6,49,692206,silent,692157
10,10|8|7|7|7|1,6,16,73306,silent,73290
10,10|8|7|7|6|2,6,59,509559,silent,509500
10,10|8|7|7|5|3,6,119,1101090,silent,1100971
10,10|8|7|7|4|4,6,49,660796,silent,660747
10,10|8|7|6|6|3,6,88,871737,silent,871649
10,10|8|7|6|5|4,6,121,1442583,silent,1442462
10,10|8|7|5|5|5,6,26,387247,silent,387221
10,10|8|6|6|6|4,6,51,407990,silent,407939
10,10|8|6|6|5|5,6,14,350243,silent,350229
10,10|7|7|7|7|2,6,10,59913,silent,59903
10,10|7|7|7|6|3,6,22,267365,silent,267343
10,10|7|7|7|5|4,6,27,354900,silent,354873
10,10|7|7|6|6|4,6,17,326313,silent,326296
10,10|7|7|6|5|5,6,18,269702,silent,269684
10,10|7|6|6|6|5,6,10,123866,silent,123856
10,10|6|6|6|6|6,6,5,10259,silent,10254
