delta,lam,ell,a,m_det,class,margin
11,18|8|8|3|3|3|1,7,465,2392372,silent,2391907
11,18|8|8|3|3|2|2,7,554,2760240,silent,2759686
11,18|8|7|7|2|1|1,7,877,1982890,silent,1982013
11,18|8|7|6|3|1|1,7,2546,7467420,silent,7464874
11,18|8|7|6|2|2|1,7,2268,6602900,silent,6600632
11,18|8|7|5|4|1|1,7,2840,8974048,silent,8971208
11,18|8|7|5|3|2|1,7,4766,18079577,silent,18074811
11,18|8|7|5|2|2|2,7,1611,6260643,silent,6259032
11,18|8|7|4|4|2|1,7,3064,11526350,silent,11523286
11,18|8|7|4|3|3|1,7,2015,10574883,silent,10572868
11,18|8|7|4|3|2|2,7,2263,11386799,silent,11384536
11,18|8|7|3|3|3|2,7,439,4227167,silent,4226728
11,18|8|6|6|4|1|1,7,1533,5427691,silent,5426158
11,18|8|6|6|3|2|1,7,2609,10274130,silent,10271521
11,18|8|6|6|2|2|2,7,988,3475114,silent,3474126
11,18|8|6|5|5|1|1,7,1093,4049943,silent,4048850
11,18|8|6|5|4|2|1,7,4000,17309354,silent,17305354
11,18|8|6|5|3|3|1,7,2263,12967931,silent,12965668
11,18|8|6|5|3|2|2,7,2391,13580617,silent,13578226
11,18|8|6|4|4|3|1,7,2167,11168589,silent,11166422
11,18|8|6|4|4|2|2,7,1920,9727701,silent,9725781
11,18|8|6|4|3|3|2,7,1259,11376550,silent,11375291
11,18|8|6|3|3|3|3,7,83,1960956,silent,1960873
11,18|8|5|5|5|2|1,7,750,4072651,silent,4071901
11,18|8|5|5|4|3|1,7,1475,8637675,silent,8636200
11,18|8|5|5|4|2|2,7,1061,7322357,silent,7321296
11,18|8|5|5|3|3|2,7,793,7139439,silent,7138646
11,18|8|5|4|4|4|1,7,654,3143108,silent,3142454
11,18|8|5|4|4|3|2,7,1062,7974595,silent,7973533
11,18|8|5|4|3|3|3,7,195,3464904,silent,3464709
11,18|8|4|4|4|4|2,7,281,1262384,silent,1262103
11,18|8|4|4|4|3|3,7,105,1335252,silent,1335147
11,18|7|7|7|3|1|1,7,438,1368029,silent,1367591
11,18|7|7|7|2|2|1,7,348,1187094,silent,1186746
11,18|7|7|6|4|1|1,7,1011,3495925,silent,3494914
11,18|7|7|6|3|2|1,7,1533,6508884,silent,6507351
11,18|7|7|6|2|2|2,7,456,2171280,silent,2170824
11,18|7|7|5|5|1|1,7,524,2159336,silent,2158812
11,18|7|7|5|4|2|1,7,1925,8950244,silent,8948319
11,18|7|7|5|3|3|1,7,1116,6633617,silent,6632501
11,18|7|7|5|3|2|2,7,1143,6912903,silent,6911760
11,18|7|7|4|4|3|1,7,1006,5394181,silent,5393175
11,18|7|7|4|4|2|2,7,740,4666939,silent,4666199
11,18|7|7|4|3|3|2,7,619,5416344,silent,5415725
11,18|7|7|3|3|3|3,7,32,904464,silent,904432
11,18|7|6|6|5|1|1,7,481,2040673,silent,2040192
11,18|7|6|6|4|2|1,7,1458,6871412,silent,6869954
11,18|7|6|6|3|3|1,7,755,4802606,silent,4801851
11,18|7|6|6|3|2|2,7,839,4960883,silent,4960044
11,18|7|6|5|5|2|1,7,971,5505187,silent,5504216
11,18|7|6|5|4|3|1,7,1710,10845185,silent,10843475
11,18|7|6|5|4|2|2,7,1348,9136274,silent,9134926
11,18|7|6|5|3|3|2,7,869,8641890,silent,8641021
11,18|7|6|4|4|4|1,7,599,3164100,silent,3163501
11,18|7|6|4|4|3|2,7,970,7889446,silent,7888476
11,18|7|6|4|3|3|3,7,170,3314200,silent,3314030
11,18|7|5|5|5|3|1,7,384,3059509,silent,3059125
11,18|7|5|5|5|2|2,7,254,2412088,silent,2411834
11,18|7|5|5|4|4|1,7,401,2849597,silent,2849196
11,18|7|5|5|4|3|2,7,668,6674085,silent,6673417
11,18|7|5|5|3|3|3,7,140,2296498,silent,2296358
11,18|7|5|4|4|4|2,7,369,2729526,silent,2729157
11,18|7|5|4|4|3|3,7,230,2825106,silent,2824876
11,18|7|4|4|4|4|3,7,98,608478,silent,608380
11,18|6|6|6|6|1|1,7,34,217795,silent,217761
11,18|6|6|6|5|2|1,7,280,1555853,silent,1555573
11,18|6|6|6|4|3|1,7,359,2454344,silent,2453985
11,18|6|6|6|4|2|2,7,364,2048657,silent,2048293
11,18|6|6|6|3|3|2,7,149,1804289,silent,1804140
11,18|6|6|5|5|3|1,7,280,2297081,silent,2296801
11,18|6|6|5|5|2|2,7,177,1800531,silent,1800354
11,18|6|6|5|4|4|1,7,296,2027843,silent,2027547
11,18|6|6|5|4|3|2,7,468,4675095,silent,4674627
11,18|6|6|5|3|3|3,7,79,1559719,silent,1559640
11,18|6|6|4|4|4|2,7,251,1568305,silent,1568054
11,18|6|6|4|4|3|3,7,97,1593558,silent,1593461
11,18|6|5|5|5|4|1,7,87,936346,silent,936259
11,18|6|5|5|5|3|2,7,128,1733056,silent,1732928
11,18|6|5|5|4|4|2,7,142,1779552,silent,1779410
11,18|6|5|5|4|3|3,7,122,1727532,silent,1727410
11,18|6|5|4|4|4|3,7,102,945457,silent,945355
11,18|6|4|4|4|4|4,7,39,106456,silent,106417
11,18|5|5|5|5|5|1,7,8,74272,silent,74264
11,18|5|5|5|5|4|2,7,21,324411,silent,324390
11,18|5|5|5|5|3|3,7,13,254606,silent,254593
11,18|5|5|5|4|4|3,7,19,338138,silent,338119
11,18|5|5|4|4|4|4,7,6,87616,silent,87610
11,17|17|6|1|1|1|1,7,2,5852,silent,5850
11,17|17|5|2|1|1|1,7,23,18911,silent,18888
11,17|17|4|3|1|1|1,7,20,21004,silent,20984
11,17|17|4|2|2|1|1,7,43,21378,silent,21335
11,17|17|3|3|2|1|1,7,21,16389,silent,16368
11,17|17|3|2|2|2|1,7,26,9541,silent,9515
11,17|17|2|2|2|2|2,7,4,1201,silent,1197
11,17|16|7|1|1|1|1,7,16,19044,silent,19028
11,17|16|6|2|1|1|1,7,81,74809,silent,74728
11,17|16|5|3|1|1|1,7,131,117854,silent,117723
11,17|16|5|2|2|1|1,7,164,110404,silent,110240
11,17|16|4|4|1|1|1,7,60,60546,silent,60486
11,17|16|4|3|2|1|1,7,191,158102,silent,157911
11,17|16|4|2|2|2|1,7,143,72298,silent,72155
11,17|16|3|3|3|1|1,7,38,42993,silent,42955
11,17|16|3|3|2|2|1,7,76,59438,silent,59362
11,17|16|3|2|2|2|2,7,45,17656,silent,17611
11,17|15|8|1|1|1|1,7,28,37701,silent,37673
11,17|15|7|2|1|1|1,7,194,178500,silent,178306
11,17|15|6|3|1|1|1,7,351,357862,silent,357511
11,17|15|6|2|2|1|1,7,425,324985,silent,324560
11,17|15|5|4|1|1|1,7,320,327862,silent,327542
11,17|15|5|3|2|1|1,7,695,664944,silent,664249
11,17|15|5|2|2|2|1,7,403,277204,silent,276801
11,17|15|4|4|2|1|1,7,373,372958,silent,372585
11,17|15|4|3|3|1|1,7,248,334574,silent,334326
11,17|15|4|3|2|2|1,7,461,434169,silent,433708
11,17|15|4|2|2|2|2,7,156,98644,silent,98488
11,17|15|3|3|3|2|1,7,80,149948,silent,149868
11,17|15|3|3|2|2|2,7,81,83671,silent,83590
11,17|14|9|1|1|1|1,7,47,53914,silent,53867
11,17|14|8|2|1|1|1,7,305,300752,silent,300447
11,17|14|7|3|1|1|1,7,694,740999,silent,740305
11,17|14|7|2|2|1|1,7,745,660178,silent,659433
11,17|14|6|4|1|1|1,7,795,939699,silent,938904
11,17|14|6|3|2|1|1,7,1573,1748035,silent,1746462
11,17|14|6|2|2|2|1,7,829,700150,silent,699321
11,17|14|5|5|1|1|1,7,401,451075,silent,450674
11,17|14|5|4|2|1|1,7,1469,1761882,silent,1760413
11,17|14|5|3|3|1|1,7,864,1263980,silent,1263116
11,17|14|5|3|2|2|1,7,1322,1583168,silent,1581846
11,17|14|5|2|2|2|2,7,377,326352,silent,325975
11,17|14|4|4|3|1|1,7,587,887824,silent,887237
11,17|14|4|4|2|2|1,7,760,928817,silent,928057
11,17|14|4|3|3|2|1,7,537,1038210,silent,1037673
11,17|14|4|3|2|2|2,7,407,534791,silent,534384
11,17|14|3|3|3|3|1,7,34,165016,silent,164982
11,17|14|3|3|3|2|2,7,56,201464,silent,201408
11,17|13|10|1|1|1|1,7,46,55426,silent,55380
11,17|13|9|2|1|1|1,7,370,372627,silent,372257
11,17|13|8|3|1|1|1,7,956,1107626,silent,1106670
11,17|13|8|2|2|1|1,7,1009,977884,silent,976875
11,17|13|7|4|1|1|1,7,1431,1802262,silent,1800831
11,17|13|7|3|2|1|1,7,2583,3213741,silent,3211158
11,17|13|7|2|2|2|1,7,1240,1256734,silent,1255494
11,17|13|6|5|1|1|1,7,1099,1497432,silent,1496333
11,17|13|6|4|2|1|1,7,3256,4548950,silent,4545694
11,17|13|6|3|3|1|1,7,1781,3024400,silent,3022619
11,17|13|6|3|2|2|1,7,2627,3725498,silent,3722871
11,17|13|6|2|2|2|2,7,650,732803,silent,732153
11,17|13|5|5|2|1|1,7,1544,2266993,silent,2265449
11,17|13|5|4|3|1|1,7,2247,3925552,silent,3923305
11,17|13|5|4|2|2|1,7,2494,3953415,silent,3950921
11,17|13|5|3|3|2|1,7,1593,3548767,silent,3547174
11,17|13|5|3|2|2|2,7,1003,1751161,silent,1750158
11,17|13|4|4|4|1|1,7,507,882410,silent,881903
11,17|13|4|4|3|2|1,7,1228,2606905,silent,2605677
11,17|13|4|4|2|2|2,7,604,1055815,silent,1055211
11,17|13|4|3|3|3|1,7,242,1069601,silent,1069359
11,17|13|4|3|3|2|2,7,401,1274658,silent,1274257
11,17|13|3|3|3|3|2,7,20,264257,silent,264237
11,17|12|11|1|1|1|1,7,31,35729,silent,35698
11,17|12|10|2|1|1|1,7,296,317321,silent,317025
11,17|12|9|3|1|1|1,7,984,1184318,silent,1183334
11,17|12|9|2|2|1|1,7,988,1039058,silent,1038070
11,17|12|8|4|1|1|1,7,1754,2419011,silent,2417257
11,17|12|8|3|2|1|1,7,3099,4225278,silent,4222179
11,17|12|8|2|2|2|1,7,1436,1633805,silent,1632369
11,17|12|7|5|1|1|1,7,1911,2809199,silent,2807288
11,17|12|7|4|2|1|1,7,4967,7784554,silent,7779587
11,17|12|7|3|3|1|1,7,2697,5002660,silent,4999963
11,17|12|7|3|2|2|1,7,3724,6097844,silent,6094120
11,17|12|7|2|2|2|2,7,864,1169749,silent,1168885
11,17|12|6|6|1|1|1,7,769,1282277,silent,1281508
11,17|12|6|5|2|1|1,7,3971,6838745,silent,6834774
11,17|12|6|4|3|1|1,7,4580,9301504,silent,9296924
11,17|12|6|4|2|2|1,7,4945,9208472,silent,9203527
11,17|12|6|3|3|2|1,7,3026,7670021,silent,7666995
11,17|12|6|3|2|2|2,7,1789,3708606,silent,3706817
11,17|12|5|5|3|1|1,7,2396,5037326,silent,5034930
11,17|12|5|5|2|2|1,7,2239,4700853,silent,4698614
11,17|12|5|4|4|1|1,7,1792,3883517,silent,3881725
11,17|12|5|4|3|2|1,7,4043,10507394,silent,10503351
11,17|12|5|4|2|2|2,7,1723,4074381,silent,4072658
11,17|12|5|3|3|3|1,7,764,3382095,silent,3381331
11,17|12|5|3|3|2|2,7,1044,3959122,silent,3958078
11,17|12|4|4|4|2|1,7,1064,2611840,silent,2610776
11,17|12|4|4|3|3|1,7,669,2690748,silent,2690079
11,17|12|4|4|3|2|2,7,901,2991503,silent,2990602
11,17|12|4|3|3|3|2,7,171,1577334,silent,1577163
11,17|12|3|3|3|3|3,7,5,160867,silent,160862
11,17|11|11|2|1|1|1,7,125,126487,silent,126362
11,17|11|10|3|1|1|1,7,619,779877,silent,779258
11,17|11|10|2|2|1|1,7,625,682573,silent,681948
11,17|11|9|4|1|1|1,7,1536,2178326,silent,2176790
11,17|11|9|3|2|1|1,7,2606,3758421,silent,3755815
11,17|11|9|2|2|2|1,7,1152,1440995,silent,1439843
11,17|11|8|5|1|1|1,7,2133,3398330,silent,3396197
11,17|11|8|4|2|1|1,7,5318,9038490,silent,9033172
11,17|11|8|3|3|1|1,7,2836,5709258,silent,5706422
11,17|11|8|3|2|2|1,7,3856,6922598,silent,6918742
11,17|11|8|2|2|2|2,7,847,1309908,silent,1309061
11,17|11|7|6|1|1|1,7,1607,2755270,silent,2753663
11,17|11|7|5|2|1|1,7,5958,11339795,silent,11333837
11,17|11|7|4|3|1|1,7,6349,14184094,silent,14177745
11,17|11|7|4|2|2|1,7,6505,13890939,silent,13884434
11,17|11|7|3|3|2|1,7,4002,11200780,silent,11196778
11,17|11|7|3|2|2|2,7,2190,5344233,silent,5342043
11,17|11|6|6|2|1|1,7,2611,5364604,silent,5361993
11,17|11|6|5|3|1|1,7,5645,13855380,silent,13849735
11,17|11|6|5|2|2|1,7,5325,12727389,silent,12722064
11,17|11|6|4|4|1|1,7,3436,8593856,silent,8590420
11,17|11|6|4|3|2|1,7,7472,22341697,silent,22334225
11,17|11|6|4|2|2|2,7,3035,8483060,silent,8480025
11,17|11|6|3|3|3|1,7,1354,6601690,silent,6600336
11,17|11|6|3|3|2|2,7,1826,7660785,silent,7658959
11,17|11|5|5|4|1|1,7,2171,5867439,silent,5865268
11,17|11|5|5|3|2|1,7,3804,12439399,silent,12435595
11,17|11|5|5|2|2|2,7,1325,4418721,silent,4417396
11,17|11|5|4|4|2|1,7,3296,10438017,silent,10434721
11,17|11|5|4|3|3|1,7,2207,10006041,silent,10003834
11,17|11|5|4|3|2|2,7,2556,10902880,silent,10900324
11,17|11|5|3|3|3|2,7,515,4522743,silent,4522228
11,17|11|4|4|4|3|1,7,840,3208662,silent,3207822
11,17|11|4|4|4|2|2,7,756,2865352,silent,2864596
11,17|11|4|4|3|3|2,7,505,3700118,silent,3699613
11,17|11|4|3|3|3|3,7,26,887098,silent,887072
11,17|10|10|4|1|1|1,7,577,882116,silent,881539
11,17|10|10|3|2|1|1,7,1005,1517414,silent,1516409
11,17|10|10|2|2|2|1,7,461,581986,silent,581525
11,17|10|9|5|1|1|1,7,1445,2390240,silent,2388795
11,17|10|9|4|2|1|1,7,3487,6234212,silent,6230725
11,17|10|9|3|3|1|1,7,1865,3905914,silent,3904049
11,17|10|9|3|2|2|1,7,2471,4720748,silent,4718277
11,17|10|9|2|2|2|2,7,531,886960,silent,886429
11,17|10|8|6|1|1|1,7,1617,3012957,silent,3011340
11,17|10|8|5|2|1|1,7,5544,11369061,silent,11363517
11,17|10|8|4|3|1|1,7,5702,13717091,silent,13711389
11,17|10|8|4|2|2|1,7,5828,13371479,silent,13365651
11,17|10|8|3|3|2|1,7,3546,10606624,silent,10603078
