delta,lam,ell,a,m_det,class,margin
9,9|7|7|3|3|3|2|1|1,9,0,-1,a0,
9,9|7|7|3|3|2|2|2|1,9,0,-1,a0,
9,9|7|7|3|2|2|2|2|2,9,0,-1,a0,
9,9|7|6|6|4|1|1|1|1,9,0,-1,a0,
9,9|7|6|6|3|2|1|1|1,9,2,639203,silent,639201
9,9|7|6|6|2|2|2|1|1,9,2,326686,silent,326684
9,9|7|6|5|5|1|1|1|1,9,1,223778,silent,223777
9,9|7|6|5|4|2|1|1|1,9,4,1241014,silent,1241010
9,9|7|6|5|3|3|1|1|1,9,2,1041319,silent,1041317
9,9|7|6|5|3|2|2|1|1,9,3,1554361,silent,1554358
9,9|7|6|5|2|2|2|2|1,9,1,503164,silent,503163
9,9|7|6|4|4|3|1|1|1,9,3,979642,silent,979639
9,9|7|6|4|4|2|2|1|1,9,5,1213751,silent,1213746
9,9|7|6|4|3|3|2|1|1,9,1,1596346,silent,1596345
9,9|7|6|4|3|2|2|2|1,9,1,1204834,silent,1204833
9,9|7|6|4|2|2|2|2|2,9,0,-1,a0,
9,9|7|6|3|3|3|3|1|1,9,0,-1,a0,
9,9|7|6|3|3|3|2|2|1,9,0,-1,a0,
9,9|7|6|3|3|2|2|2|2,9,0,-1,a0,
9,9|7|5|5|5|2|1|1|1,9,1,351296,silent,351295
9,9|7|5|5|4|3|1|1|1,9,3,871871,silent,871868
9,9|7|5|5|4|2|2|1|1,9,1,1056471,silent,1056470
9,9|7|5|5|3|3|2|1|1,9,1,1151781,silent,1151780
9,9|7|5|5|3|2|2|2|1,9,0,-1,a0,
9,9|7|5|5|2|2|2|2|2,9,0,-1,a0,
9,9|7|5|4|4|4|1|1|1,9,3,364446,silent,364443
9,9|7|5|4|4|3|2|1|1,9,3,1407956,silent,1407953
9,9|7|5|4|4|2|2|2|1,9,1,845259,silent,845258
9,9|7|5|4|3|3|3|1|1,9,0,-1,a0,
9,9|7|5|4|3|3|2|2|1,9,0,-1,a0,
9,9|7|5|4|3|2|2|2|2,9,0,-1,a0,
9,9|7|5|3|3|3|3|2|1,9,0,-1,a0,
9,9|7|5|3|3|3|2|2|2,9,0,-1,a0,
9,9|7|4|4|4|4|2|1|1,9,3,268583,silent,268580
9,9|7|4|4|4|3|3|1|1,9,0,-1,a0,
9,9|7|4|4|4|3|2|2|1,9,1,523878,silent,523877
9,9|7|4|4|4|2|2|2|2,9,0,-1,a0,
9,9|7|4|4|3|3|3|2|1,9,0,-1,a0,
9,9|7|4|4|3|3|2|2|2,9,0,-1,a0,
9,9|7|4|3|3|3|3|3|1,9,0,-1,a0,
9,9|7|4|3|3|3|3|2|2,9,0,-1,a0,
9,9|7|3|3|3|3|3|3|2,9,0,-1,a0,
9,9|6|6|6|5|1|1|1|1,9,0,-1,a0,
9,9|6|6|6|4|2|1|1|1,9,0,-1,a0,
9,9|6|6|6|3|3|1|1|1,9,1,248914,silent,248913
9,9|6|6|6|3|2|2|1|1,9,1,364675,silent,364674
9,9|6|6|6|2|2|2|2|1,9,1,114474,silent,114473
9,9|6|6|5|5|2|1|1|1,9,1,290485,silent,290484
9,9|6|6|5|4|3|1|1|1,9,1,675134,silent,675133
9,9|6|6|5|4|2|2|1|1,9,2,811892,silent,811890
9,9|6|6|5|3|3|2|1|1,9,1,866095,silent,866094
9,9|6|6|5|3|2|2|2|1,9,1,631092,silent,631091
9,9|6|6|5|2|2|2|2|2,9,0,-1,a0,
9,9|6|6|4|4|4|1|1|1,9,0,-1,a0,
9,9|6|6|4|4|3|2|1|1,9,2,876889,silent,876887
9,9|6|6|4|4|2|2|2|1,9,2,523423,silent,523421
9,9|6|6|4|3|3|3|1|1,9,0,-1,a0,
9,9|6|6|4|3|3|2|2|1,9,0,-1,a0,
9,9|6|6|4|3|2|2|2|2,9,0,-1,a0,
9,9|6|6|3|3|3|3|2|1,9,0,-1,a0,
9,9|6|6|3|3|3|2|2|2,9,0,-1,a0,
9,9|6|5|5|5|3|1|1|1,9,0,-1,a0,
9,9|6|5|5|5|2|2|1|1,9,0,-1,a0,
9,9|6|5|5|4|4|1|1|1,9,1,276844,silent,276843
9,9|6|5|5|4|3|2|1|1,9,1,988945,silent,988944
9,9|6|5|5|4|2|2|2|1,9,0,-1,a0,
9,9|6|5|5|3|3|3|1|1,9,0,-1,a0,
9,9|6|5|5|3|3|2|2|1,9,0,-1,a0,
9,9|6|5|5|3|2|2|2|2,9,0,-1,a0,
9,9|6|5|4|4|4|2|1|1,9,2,473249,silent,473247
9,9|6|5|4|4|3|3|1|1,9,1,583974,silent,583973
9,9|6|5|4|4|3|2|2|1,9,1,890751,silent,890750
9,9|6|5|4|4|2|2|2|2,9,0,-1,a0,
9,9|6|5|4|3|3|3|2|1,9,0,-1,a0,
9,9|6|5|4|3|3|2|2|2,9,0,-1,a0,
9,9|6|5|3|3|3|3|3|1,9,0,-1,a0,
9,9|6|5|3|3|3|3|2|2,9,0,-1,a0,
9,9|6|4|4|4|4|3|1|1,9,1,159215,silent,159214
9,9|6|4|4|4|4|2|2|1,9,2,198114,silent,198112
9,9|6|4|4|4|3|3|2|1,9,0,-1,a0,
9,9|6|4|4|4|3|2|2|2,9,0,-1,a0,
9,9|6|4|4|3|3|3|3|1,9,0,-1,a0,
9,9|6|4|4|3|3|3|2|2,9,0,-1,a0,
9,9|6|4|3|3|3|3|3|2,9,0,-1,a0,
9,9|6|3|3|3|3|3|3|3,9,0,-1,a0,
9,9|5|5|5|5|4|1|1|1,9,0,-1,a0,
9,9|5|5|5|5|3|2|1|1,9,0,-1,a0,
9,9|5|5|5|5|2|2|2|1,9,0,-1,a0,
9,9|5|5|5|4|4|2|1|1,9,0,-1,a0,
9,9|5|5|5|4|3|3|1|1,9,0,-1,a0,
9,9|5|5|5|4|3|2|2|1,9,0,-1,a0,
9,9|5|5|5|4|2|2|2|2,9,0,-1,a0,
9,9|5|5|5|3|3|3|2|1,9,0,-1,a0,
9,9|5|5|5|3|3|2|2|2,9,0,-1,a0,
9,9|5|5|4|4|4|3|1|1,9,1,143173,silent,143172
9,9|5|5|4|4|4|2|2|1,9,0,-1,a0,
9,9|5|5|4|4|3|3|2|1,9,0,-1,a0,
9,9|5|5|4|4|3|2|2|2,9,0,-1,a0,
9,9|5|5|4|3|3|3|3|1,9,0,-1,a0,
9,9|5|5|4|3|3|3|2|2,9,0,-1,a0,
9,9|5|5|3|3|3|3|3|2,9,0,-1,a0,
9,9|5|4|4|4|4|4|1|1,9,1,25198,silent,25197
9,9|5|4|4|4|4|3|2|1,9,1,103180,silent,103179
9,9|5|4|4|4|4|2|2|2,9,0,-1,a0,
9,9|5|4|4|4|3|3|3|1,9,0,-1,a0,
9,9|5|4|4|4|3|3|2|2,9,0,-1,a0,
9,9|5|4|4|3|3|3|3|2,9,0,-1,a0,
9,9|5|4|3|3|3|3|3|3,9,0,-1,a0,
9,9|4|4|4|4|4|4|2|1,9,1,9324,silent,9323
9,9|4|4|4|4|4|3|3|1,9,0,-1,a0,
9,9|4|4|4|4|4|3|2|2,9,0,-1,a0,
9,9|4|4|4|4|3|3|3|2,9,0,-1,a0,
9,9|4|4|4|3|3|3|3|3,9,0,-1,a0,
