delta,lam,ell,a,m_det,class,margin
12,15|13|9|6|2|2|1,7,28592,96863634,silent,96835042
12,15|13|9|5|4|1|1,7,30765,111350014,silent,111319249
12,15|13|9|5|3|2|1,7,51806,211532111,silent,211480305
12,15|13|9|5|2|2|2,7,16570,69854868,silent,69838298
12,15|13|9|4|4|2|1,7,28927,122865011,silent,122836084
12,15|13|9|4|3|3|1,7,21069,107919809,silent,107898740
12,15|13|9|4|3|2|2,7,22026,112845392,silent,112823366
12,15|13|9|3|3|3|2,7,5328,38685329,silent,38680001
12,15|13|8|8|2|1|1,7,7464,21704613,silent,21697149
12,15|13|8|7|3|1|1,7,25138,88908789,silent,88883651
12,15|13|8|7|2|2|1,7,20697,74907495,silent,74886798
12,15|13|8|6|4|1|1,7,35810,141351233,silent,141315423
12,15|13|8|6|3|2|1,7,55790,248355739,silent,248299949
12,15|13|8|6|2|2|2,7,17060,79172399,silent,79155339
12,15|13|8|5|5|1|1,7,17374,73994232,silent,73976858
12,15|13|8|5|4|2|1,7,57389,279362271,silent,279304882
12,15|13|8|5|3|3|1,7,34566,198052768,silent,198018202
12,15|13|8|5|3|2|2,7,34398,200688131,silent,200653733
12,15|13|8|4|4|3|1,7,25604,146914527,silent,146888923
12,15|13|8|4|4|2|2,7,20427,123574913,silent,123554486
12,15|13|8|4|3|3|2,7,17637,137025603,silent,137007966
12,15|13|8|3|3|3|3,7,1590,20796159,silent,20794569
12,15|13|7|7|4|1|1,7,16113,66786196,silent,66770083
12,15|13|7|7|3|2|1,7,24322,114106761,silent,114082439
12,15|13|7|7|2|2|2,7,7222,35849945,silent,35842723
12,15|13|7|6|5|1|1,7,19066,86635603,silent,86616537
12,15|13|7|6|4|2|1,7,49623,259829574,silent,259779951
12,15|13|7|6|3|3|1,7,28276,172767510,silent,172739234
12,15|13|7|6|3|2|2,7,27513,172630827,silent,172603314
12,15|13|7|5|5|2|1,7,26698,152509330,silent,152482632
12,15|13|7|5|4|3|1,7,41966,272538253,silent,272496287
12,15|13|7|5|4|2|2,7,32220,222419301,silent,222387081
12,15|13|7|5|3|3|2,7,23435,199939896,silent,199916461
12,15|13|7|4|4|4|1,7,10345,67541648,silent,67531303
12,15|13|7|4|4|3|2,7,19122,159756563,silent,159737441
12,15|13|7|4|3|3|3,7,4958,62723557,silent,62718599
12,15|13|6|6|6|1|1,7,3409,16478458,silent,16475049
12,15|13|6|6|5|2|1,7,17034,100474992,silent,100457958
12,15|13|6|6|4|3|1,7,21656,146629663,silent,146608007
12,15|13|6|6|4|2|2,7,16531,118310850,silent,118294319
12,15|13|6|6|3|3|2,7,11344,100475872,silent,100464528
12,15|13|6|5|5|3|1,7,15543,116314109,silent,116298566
12,15|13|6|5|5|2|2,7,11063,88672130,silent,88661067
12,15|13|6|5|4|4|1,7,13046,96642995,silent,96629949
12,15|13|6|5|4|3|2,7,22896,212473393,silent,212450497
12,15|13|6|5|3|3|3,7,5025,66877289,silent,66872264
12,15|13|6|4|4|4|2,7,7087,63153643,silent,63146556
12,15|13|6|4|4|3|3,7,5158,62403517,silent,62398359
12,15|13|5|5|5|4|1,7,3226,28772104,silent,28768878
12,15|13|5|5|5|3|2,7,4701,50717258,silent,50712557
12,15|13|5|5|4|4|2,7,4810,49212455,silent,49207645
12,15|13|5|5|4|3|3,7,3501,45993388,silent,45989887
12,15|13|5|4|4|4|3,7,2009,22432833,silent,22430824
12,15|13|4|4|4|4|4,7,216,1945193,silent,1944977
12,15|12|12|6|1|1|1,7,1616,3527409,silent,3525793
12,15|12|12|5|2|1|1,7,4814,11423161,silent,11418347
12,15|12|12|4|3|1|1,7,4759,12729763,silent,12725004
12,15|12|12|4|2|2|1,7,4658,12074077,silent,12069419
12,15|12|12|3|3|2|1,7,2963,9167885,silent,9164922
12,15|12|12|3|2|2|2,7,1474,4186143,silent,4184669
12,15|12|11|7|1|1|1,7,3498,8183395,silent,8179897
12,15|12|11|6|2|1|1,7,12646,34053409,silent,34040763
12,15|12|11|5|3|1|1,7,17672,54964170,silent,54946498
12,15|12|11|5|2|2|1,7,15407,48397005,silent,48381598
12,15|12|11|4|4|1|1,7,8895,28999641,silent,28990746
12,15|12|11|4|3|2|1,7,18970,69727909,silent,69708939
12,15|12|11|4|2|2|2,7,6777,24975427,silent,24968650
12,15|12|11|3|3|3|1,7,3847,18350168,silent,18346321
12,15|12|11|3|3|2|2,7,4490,20610334,silent,20605844
12,15|12|10|8|1|1|1,7,3701,9391601,silent,9387900
12,15|12|10|7|2|1|1,7,17430,51540575,silent,51523145
12,15|12|10|6|3|1|1,7,32189,112887382,silent,112855193
12,15|12|10|6|2|2|1,7,27063,96254144,silent,96227081
12,15|12|10|5|4|1|1,7,28548,108750512,silent,108721964
12,15|12|10|5|3|2|1,7,47921,205671736,silent,205623815
12,15|12|10|5|2|2|2,7,15315,67738588,silent,67723273
12,15|12|10|4|4|2|1,7,26509,118378813,silent,118352304
12,15|12|10|4|3|3|1,7,19224,103581580,silent,103562356
12,15|12|10|4|3|2|2,7,20101,108160678,silent,108140577
12,15|12|10|3|3|3|2,7,4824,36802750,silent,36797926
12,15|12|9|9|1|1|1,7,1675,4237009,silent,4235334
12,15|12|9|8|2|1|1,7,13017,40541987,silent,40528970
12,15|12|9|7|3|1|1,7,34088,128436030,silent,128401942
12,15|12|9|7|2|2|1,7,27683,107782531,silent,107754848
12,15|12|9|6|4|1|1,7,44255,186962710,silent,186918455
12,15|12|9|6|3|2|1,7,68414,326021472,silent,325953058
12,15|12|9|6|2|2|2,7,20681,103423935,silent,103403254
12,15|12|9|5|5|1|1,7,20955,94781087,silent,94760132
12,15|12|9|5|4|2|1,7,67682,352975577,silent,352907895
12,15|12|9|5|3|3|1,7,40844,248746062,silent,248705218
12,15|12|9|5|3|2|2,7,40103,251408728,silent,251368625
12,15|12|9|4|4|3|1,7,29431,181419473,silent,181390042
12,15|12|9|4|4|2|2,7,23474,152217803,silent,152194329
12,15|12|9|4|3|3|2,7,20285,167770711,silent,167750426
12,15|12|9|3|3|3|3,7,1902,25120531,silent,25118629
12,15|12|8|8|3|1|1,7,14781,58046514,silent,58031733
12,15|12|8|8|2|2|1,7,12121,48431293,silent,48419172
12,15|12|8|7|4|1|1,7,35005,157178883,silent,157143878
12,15|12|8|7|3|2|1,7,52267,265249630,silent,265197363
12,15|12|8|7|2|2|2,7,15393,82731866,silent,82716473
12,15|12|8|6|5|1|1,7,32549,160534152,silent,160501603
12,15|12|8|6|4|2|1,7,82676,470244264,silent,470161588
12,15|12|8|6|3|3|1,7,46720,309486113,silent,309439393
12,15|12|8|6|3|2|2,7,45211,308073464,silent,308028253
12,15|12|8|5|5|2|1,7,41467,256657490,silent,256616023
12,15|12|8|5|4|3|1,7,63673,448997130,silent,448933457
12,15|12|8|5|4|2|2,7,48609,365020653,silent,364972044
12,15|12|8|5|3|3|2,7,35201,324760555,silent,324725354
12,15|12|8|4|4|4|1,7,14944,106999551,silent,106984607
12,15|12|8|4|4|3|2,7,27575,251104325,silent,251076750
12,15|12|8|4|3|3|3,7,7174,97341294,silent,97334120
12,15|12|7|7|5|1|1,7,16138,82971536,silent,82955398
12,15|12|7|7|4|2|1,7,37680,226925132,silent,226887452
12,15|12|7|7|3|3|1,7,21153,145895425,silent,145874272
12,15|12|7|7|3|2|2,7,19816,144235586,silent,144215770
12,15|12|7|6|6|1|1,7,10325,56033650,silent,56023325
12,15|12|7|6|5|2|1,7,47047,310560926,silent,310513879
12,15|12|7|6|4|3|1,7,57498,435478720,silent,435421222
12,15|12|7|6|4|2|2,7,43214,349105996,silent,349062782
12,15|12|7|6|3|3|2,7,29667,291319087,silent,291289420
12,15|12|7|5|5|3|1,7,33642,277564358,silent,277530716
12,15|12|7|5|5|2|2,7,23468,210258002,silent,210234534
12,15|12|7|5|4|4|1,7,26758,223004214,silent,222977456
12,15|12|7|5|4|3|2,7,46804,484096076,silent,484049272
12,15|12|7|5|3|3|3,7,10421,149122433,silent,149112012
12,15|12|7|4|4|4|2,7,13036,132173073,silent,132160037
12,15|12|7|4|4|3|3,7,9528,129276998,silent,129267470
12,15|12|6|6|6|2|1,7,8855,61344236,silent,61335381
12,15|12|6|6|5|3|1,7,22006,188256629,silent,188234623
12,15|12|6|6|5|2|2,7,15561,141015043,silent,140999482
12,15|12|6|6|4|4|1,7,14561,125560747,silent,125546186
12,15|12|6|6|4|3|2,7,24684,265080314,silent,265055630
12,15|12|6|6|3|3|3,7,5013,76551469,silent,76546456
12,15|12|6|5|5|4|1,7,12618,125116802,silent,125104184
12,15|12|6|5|5|3|2,7,18027,215775318,silent,215757291
12,15|12|6|5|4|4|2,7,16753,194512973,silent,194496220
12,15|12|6|5|4|3|3,7,12013,178484732,silent,178472719
12,15|12|6|4|4|4|3,7,5209,68369514,silent,68364305
12,15|12|5|5|5|5|1,7,1220,14998692,silent,14997472
12,15|12|5|5|5|4|2,7,4170,59943905,silent,59939735
12,15|12|5|5|5|3|3,7,2743,44956626,silent,44953883
12,15|12|5|5|4|4|3,7,3553,54742786,silent,54739233
12,15|12|5|4|4|4|4,7,927,11388273,silent,11387346
12,15|11|11|8|1|1|1,7,1678,4196528,silent,4194850
12,15|11|11|7|2|1|1,7,7384,22232175,silent,22224791
12,15|11|11|6|3|1|1,7,13418,47867633,silent,47854215
12,15|11|11|6|2|2|1,7,11047,40742180,silent,40731133
12,15|11|11|5|4|1|1,7,11751,45729690,silent,45717939
12,15|11|11|5|3|2|1,7,19571,86286462,silent,86266891
12,15|11|11|5|2|2|2,7,6107,28357237,silent,28351130
12,15|11|11|4|4|2|1,7,10721,49456216,silent,49445495
12,15|11|11|4|3|3|1,7,7894,43222680,silent,43214786
12,15|11|11|4|3|2|2,7,8089,45077874,silent,45069785
12,15|11|11|3|3|3|2,7,2010,15303213,silent,15301203
12,15|11|10|9|1|1|1,7,1655,4460407,silent,4458752
12,15|11|10|8|2|1|1,7,10335,33524568,silent,33514233
12,15|11|10|7|3|1|1,7,24857,97653134,silent,97628277
12,15|11|10|7|2|2|1,7,20179,81791467,silent,81771288
12,15|11|10|6|4|1|1,7,31204,137091530,silent,137060326
12,15|11|10|6|3|2|1,7,48003,238112876,silent,238064873
12,15|11|10|6|2|2|2,7,14398,75341883,silent,75327485
12,15|11|10|5|5|1|1,7,14515,68499013,silent,68484498
12,15|11|10|5|4|2|1,7,46658,253333527,silent,253286869
12,15|11|10|5|3|3|1,7,28102,177960557,silent,177932455
12,15|11|10|5|3|2|2,7,27552,179631319,silent,179603767
12,15|11|10|4|4|3|1,7,20074,128741134,silent,128721060
12,15|11|10|4|4|2|2,7,15890,107867028,silent,107851138
12,15|11|10|4|3|3|2,7,13832,118519211,silent,118505379
12,15|11|10|3|3|3|3,7,1281,17619541,silent,17618260
12,15|11|9|9|2|1|1,7,4907,16413895,silent,16408988
12,15|11|9|8|3|1|1,7,20684,85391012,silent,85370328
12,15|11|9|8|2|2|1,7,16511,70947816,silent,70931305
12,15|11|9|7|4|1|1,7,38062,180574415,silent,180536353
12,15|11|9|7|3|2|1,7,56227,302588519,silent,302532292
12,15|11|9|7|2|2|2,7,16231,93927439,silent,93911208
12,15|11|9|6|5|1|1,7,32782,170435225,silent,170402443
12,15|11|9|6|4|2|1,7,81586,492898952,silent,492817366
12,15|11|9|6|3|3|1,7,46316,322648978,silent,322602662
12,15|11|9|6|3|2|2,7,44090,320374547,silent,320330457
12,15|11|9|5|5|2|1,7,39887,260945111,silent,260905224
12,15|11|9|5|4|3|1,7,60497,451384449,silent,451323952
12,15|11|9|5|4|2|2,7,45751,366082908,silent,366037157
12,15|11|9|5|3|3|2,7,33456,323968546,silent,323935090
12,15|11|9|4|4|4|1,7,13724,105490984,silent,105477260
12,15|11|9|4|4|3|2,7,25440,246498832,silent,246473392
12,15|11|9|4|3|3|3,7,6790,94920760,silent,94913970
12,15|11|8|8|4|1|1,7,17609,86395639,silent,86378030
12,15|11|8|8|3|2|1,7,25757,142779474,silent,142753717
12,15|11|8|8|2|2|2,7,7477,44002468,silent,43994991
12,15|11|8|7|5|1|1,7,29654,163807601,silent,163777947
12,15|11|8|7|4|2|1,7,68054,438060168,silent,437992114
12,15|11|8|7|3|3|1,7,37695,278877695,silent,278840000
12,15|11|8|7|3|2|2,7,35444,274759052,silent,274723608
12,15|11|8|6|6|1|1,7,15390,89258647,silent,89243257
12,15|11|8|6|5|2|1,7,66853,473421740,silent,473354887
12,15|11|8|6|4|3|1,7,80007,650421290,silent,650341283
12,15|11|8|6|4|2|2,7,59650,519488621,silent,519428971
12,15|11|8|6|3|3|2,7,40892,429310036,silent,429269144
12,15|11|8|5|5|3|1,7,43673,386096130,silent,386052457
12,15|11|8|5|5|2|2,7,30483,291417739,silent,291387256
12,15|11|8|5|4|4|1,7,33993,305059903,silent,305025910
12,15|11|8|5|4|3|2,7,59175,657345382,silent,657286207
12,15|11|8|5|3|3|3,7,13112,200067322,silent,200054210
12,15|11|8|4|4|4|2,7,15588,172775371,silent,172759783
12,15|11|8|4|4|3|3,7,11578,168003934,silent,167992356
12,15|11|7|7|6|1|1,7,9629,58855638,silent,58846009
12,15|11|7|7|5|2|1,7,33605,251854387,silent,251820782
12,15|11|7|7|4|3|1,7,37832,324524029,silent,324486197
12,15|11|7|7|4|2|2,7,27673,257467711,silent,257440038
12,15|11|7|7|3|3|2,7,18915,207874353,silent,207855438
12,15|11|7|6|6|2|1,7,22549,175261179,silent,175238630
12,15|11|7|6|5|3|1,7,52242,491726676,silent,491674434
12,15|11|7|6|5|2|2,7,35953,366000902,silent,365964949
12,15|11|7|6|4|4|1,7,32730,317278614,silent,317245884
12,15|11|7|6|4|3|2,7,55497,661721171,silent,661665674
12,15|11|7|6|3|3|3,7,11606,187184458,silent,187172852
12,15|11|7|5|5|4|1,7,23470,254481701,silent,254458231
12,15|11|7|5|5|3|2,7,33190,433508926,silent,433475736
12,15|11|7|5|4|4|2,7,29133,378095568,silent,378066435
12,15|11|7|5|4|3|3,7,21154,343548674,silent,343527520
12,15|11|7|4|4|4|3,7,8076,121016804,silent,121008728
12,15|11|6|6|6|3|1,7,10452,103223699,silent,103213247
12,15|11|6|6|6|2|2,7,7119,74767877,silent,74760758
12,15|11|6|6|5|4|1,7,16323,181371594,silent,181355271
12,15|11|6|6|5|3|2,7,22401,300515941,silent,300493540
12,15|11|6|6|4|4|2,7,16234,217574098,silent,217557864
12,15|11|6|6|4|3|3,7,11331,193000285,silent,192988954
12,15|11|6|5|5|5|1,7,4292,58200282,silent,58195990
12,15|11|6|5|5|4|2,7,14311,222837257,silent,222822946
12,15|11|6|5|5|3|3,7,8847,164127793,silent,164118946
12,15|11|6|5|4|4|3,7,10809,185829631,silent,185818822
12,15|11|6|4|4|4|4,7,2011,30041125,silent,30039114
12,15|11|5|5|5|5|2,7,1434,28483658,silent,28482224
12,15|11|5|5|5|4|3,7,2861,60605947,silent,60603086
12,15|11|5|5|4|4|4,7,1345,25158220,silent,25156875
12,15|10|10|10|1|1|1,7,236,729526,silent,729290
12,15|10|10|9|2|1|1,7,2818,9845378,silent,9842560
12,15|10|10|8|3|1|1,7,9590,41172243,silent,41162653
12,15|10|10|8|2|2|1,7,7825,34182771,silent,34174946
12,15|10|10|7|4|1|1,7,16569,81104956,silent,81088387
12,15|10|10|7|3|2|1,7,24539,135518049,silent,135493510
12,15|10|10|7|2|2|2,7,7206,42013057,silent,42005851
12,15|10|10|6|5|1|1,7,13854,74431957,silent,74418103
12,15|10|10|6|4|2|1,7,34600,214123722,silent,214089122
12,15|10|10|6|3|3|1,7,19419,139778206,silent,139758787
12,15|10|10|6|3|2|2,7,18722,138699711,silent,138680989
12,15|10|10|5|5|2|1,7,16655,111996967,silent,111980312
12,15|10|10|5|4|3|1,7,25146,192786534,silent,192761388
12,15|10|10|5|4|2|2,7,19144,156225852,silent,156206708
12,15|10|10|5|3|3|2,7,13774,137852752,silent,137838978
12,15|10|10|4|4|4|1,7,5725,44706462,silent,44700737
12,15|10|10|4|4|3|2,7,10524,104231337,silent,104220813
12,15|10|10|4|3|3|3,7,2745,39992465,silent,39989720
12,15|10|9|9|3|1|1,7,5807,25418105,silent,25412298
12,15|10|9|9|2|2|1,7,4514,20993230,silent,20988716
12,15|10|9|8|4|1|1,7,18111,93125744,silent,93107633
12,15|10|9|8|3|2|1,7,26258,152943730,silent,152917472
12,15|10|9|8|2|2|2,7,7479,46935530,silent,46928051
12,15|10|9|7|5|1|1,7,24331,140135136,silent,140110805
12,15|10|9|7|4|2|1,7,54943,370557397,silent,370502454
12,15|10|9|7|3|3|1,7,30472,234767185,silent,234736713
12,15|10|9|7|3|2|2,7,28342,230821612,silent,230793270
12,15|10|9|6|6|1|1,7,11786,71588990,silent,71577204
12,15|10|9|6|5|2|1,7,50207,371999675,silent,371949468
12,15|10|9|6|4|3|1,7,59505,506004327,silent,505944822
12,15|10|9|6|4|2|2,7,44139,403327841,silent,403283702
12,15|10|9|6|3|3|2,7,30314,331708410,silent,331678096
12,15|10|9|5|5|3|1,7,31711,292054511,silent,292022800
12,15|10|9|5|5|2|2,7,21942,219992320,silent,219970378
12,15|10|9|5|4|4|1,7,24291,228882934,silent,228858643
12,15|10|9|5|4|3|2,7,42302,491312608,silent,491270306
12,15|10|9|5|3|3|3,7,9454,148634952,silent,148625498
12,15|10|9|4|4|4|2,7,10880,126906994,silent,126896114
12,15|10|9|4|4|3|3,7,8095,123028299,silent,123020204
12,15|10|8|8|5|1|1,7,12581,75101680,silent,75089099
12,15|10|8|8|4|2|1,7,27907,192762276,silent,192734369
12,15|10|8|8|3|3|1,7,15084,120652822,silent,120637738
12,15|10|8|8|3|2|2,7,14289,118240478,silent,118226189
12,15|10|8|7|6|1|1,7,14952,96359494,silent,96344542
12,15|10|8|7|5|2|1,7,50198,395640193,silent,395589995
12,15|10|8|7|4|3|1,7,55274,500101074,silent,500045800
12,15|10|8|7|4|2|2,7,40530,395507437,silent,395466907
12,15|10|8|7|3|3|2,7,27227,316341867,silent,316314640
12,15|10|8|6|6|2|1,7,27147,223042273,silent,223015126
12,15|10|8|6|5|3|1,7,60371,601501047,silent,601440676
12,15|10|8|6|5|2|2,7,41515,446226252,silent,446184737
12,15|10|8|6|4|4|1,7,37241,382071351,silent,382034110
12,15|10|8|6|4|3|2,7,62688,791408462,silent,791345774
12,15|10|8|6|3|3|3,7,12939,221357480,silent,221344541
12,15|10|8|5|5|4|1,7,24948,286085350,silent,286060402
12,15|10|8|5|5|3|2,7,35011,484038543,silent,484003532
12,15|10|8|5|4|4|2,7,30218,415623336,silent,415593118
12,15|10|8|5|4|3|3,7,21795,375527953,silent,375506158
12,15|10|8|4|4|4|3,7,7983,127615422,silent,127607439
12,15|10|7|7|7|1|1,7,2766,19214892,silent,19212126
12,15|10|7|7|6|2|1,7,17445,153829823,silent,153812378
12,15|10|7|7|5|3|1,7,32032,336239126,silent,336207094
12,15|10|7|7|5|2|2,7,21421,247766190,silent,247744769
12,15|10|7|7|4|4|1,7,18341,201779871,silent,201761530
12,15|10|7|7|4|3|2,7,30771,412187635,silent,412156864
12,15|10|7|7|3|3|3,7,6475,112183466,silent,112176991
12,15|10|7|6|6|3|1,7,22566,245900212,silent,245877646
12,15|10|7|6|6|2|2,7,15057,177037639,silent,177022582
12,15|10|7|6|5|4|1,7,32688,398158670,silent,398125982
12,15|10|7|6|5|3|2,7,44457,652022147,silent,651977690
12,15|10|7|6|4|4|2,7,30727,457172208,silent,457141481
12,15|10|7|6|4|3|3,7,21766,401788782,silent,401767016
12,15|10|7|5|5|5|1,7,7000,100919789,silent,100912789
12,15|10|7|5|5|4|2,7,22354,377798106,silent,377775752
12,15|10|7|5|5|3|3,7,13855,275628565,silent,275614710
12,15|10|7|5|4|4|3,7,15940,302260213,silent,302244273
12,15|10|7|4|4|4|4,7,2645,44754323,silent,44751678
12,15|10|6|6|6|4|1,7,7498,93860167,silent,93852669
12,15|10|6|6|6|3|2,7,9425,142860164,silent,142850739
12,15|10|6|6|5|5|1,7,5356,79277654,silent,79272298
12,15|10|6|6|5|4|2,7,16240,277355820,silent,277339580
12,15|10|6|6|5|3|3,7,9450,197548897,silent,197539447
12,15|10|6|6|4|4|3,7,9223,179862143,silent,179852920
12,15|10|6|5|5|5|2,7,4377,94201678,silent,94197301
12,15|10|6|5|5|4|3,7,8384,192882524,silent,192874140
12,15|10|6|5|4|4|4,7,3597,73711207,silent,73707610
12,15|10|5|5|5|5|3,7,965,27746112,silent,27745147
12,15|10|5|5|5|4|4,7,924,26737794,silent,26736870
12,15|9|9|9|4|1|1,7,2989,16046290,silent,16043301
12,15|9|9|9|3|2|1,7,4199,26077082,silent,26072883
12,15|9|9|9|2|2|2,7,1119,7940604,silent,7939485
12,15|9|9|8|5|1|1,7,7620,46581656,silent,46574036
12,15|9|9|8|4|2|1,7,16383,118415124,silent,118398741
12,15|9|9|8|3|3|1,7,9047,73867755,silent,73858708
12,15|9|9|8|3|2|2,7,8229,72221549,silent,72213320
12,15|9|9|7|6|1|1,7,7354,48779228,silent,48771874
12,15|9|9|7|5|2|1,7,24131,196908300,silent,196884169
12,15|9|9|7|4|3|1,7,26409,246901893,silent,246875484
12,15|9|9|7|4|2|2,7,19066,194904882,silent,194885816
12,15|9|9|7|3|3|2,7,13066,155357587,silent,155344521
12,15|9|9|6|6|2|1,7,12263,104872238,silent,104859975
12,15|9|9|6|5|3|1,7,27148,278434189,silent,278407041
12,15|9|9|6|5|2|2,7,18382,206194139,silent,206175757
12,15|9|9|6|4|4|1,7,16381,175651808,silent,175635427
12,15|9|9|6|4|3|2,7,27725,362789160,silent,362761435
12,15|9|9|6|3|3|3,7,5900,101020110,silent,101014210
12,15|9|9|5|5|4|1,7,10895,128454519,silent,128443624
12,15|9|9|5|5|3|2,7,15294,216688302,silent,216673008
12,15|9|9|5|4|4|2,7,12813,184772608,silent,184759795
12,15|9|9|5|4|3|3,7,9444,166596649,silent,166587205
12,15|9|9|4|4|4|3,7,3296,55786118,silent,55782822
12,15|9|8|8|6|1|1,7,5185,35292681,silent,35287496
12,15|9|8|8|5|2|1,7,15988,132794977,silent,132778989
12,15|9|8|8|4|3|1,7,16915,161924258,silent,161907343
12,15|9|8|8|4|2|2,7,12395,127402377,silent,127389982
12,15|9|8|8|3|3|2,7,8144,100286672,silent,100278528
12,15|9|8|7|7|1|1,7,3427,24811571,silent,24808144
12,15|9|8|7|6|2|1,7,20107,182800446,silent,182780339
12,15|9|8|7|5|3|1,7,35342,385375750,silent,385340408
12,15|9|8|7|5|2|2,7,23794,283180888,silent,283157094
12,15|9|8|7|4|4|1,7,20032,228025971,silent,228005939
12,15|9|8|7|4|3|2,7,33301,462986410,silent,462953109
12,15|9|8|7|3|3|3,7,6819,124737511,silent,124730692
12,15|9|8|6|6|3|1,7,20256,230103325,silent,230083069
12,15|9|8|6|6|2|2,7,13420,165171030,silent,165157610
12,15|9|8|6|5|4|1,7,28391,360456475,silent,360428084
12,15|9|8|6|5|3|2,7,38355,586762156,silent,586723801
12,15|9|8|6|4|4|2,7,26029,405595548,silent,405569519
12,15|9|8|6|4|3|3,7,18405,354729284,silent,354710879
12,15|9|8|5|5|5|1,7,5656,84866701,silent,84861045
12,15|9|8|5|5|4|2,7,17886,314252435,silent,314234549
12,15|9|8|5|5|3|3,7,10955,228148557,silent,228137602
12,15|9|8|5|4|4|3,7,12417,246669422,silent,246657005
12,15|9|8|4|4|4|4,7,1930,35229177,silent,35227247
12,15|9|7|7|7|2|1,7,3991,40532541,silent,40528550
12,15|9|7|7|6|3|1,7,14257,173673245,silent,173658988
12,15|9|7|7|6|2|2,7,9169,123815393,silent,123806224
12,15|9|7|7|5|4|1,7,16396,222139099,silent,222122703
12,15|9|7|7|5|3|2,7,21943,356574319,silent,356552376
12,15|9|7|7|4|4|2,7,13805,232854247,silent,232840442
12,15|9|7|7|4|3|3,7,9984,201368470,silent,201358486
12,15|9|7|6|6|4|1,7,12895,179185577,silent,179172682
12,15|9|7|6|6|3|2,7,16135,269780641,silent,269764506
12,15|9|7|6|5|5|1,7,8996,141381131,silent,141372135
12,15|9|7|6|5|4|2,7,25961,484171496,silent,484145535
12,15|9|7|6|5|3|3,7,15438,341882070,silent,341866632
12,15|9|7|6|4|4|3,7,14001,301855136,silent,301841135
12,15|9|7|5|5|5|2,7,5836,130590374,silent,130584538
12,15|9|7|5|5|4|3,7,10678,262301068,silent,262290390
12,15|9|7|5|4|4|4,7,4234,96670910,silent,96666676
12,15|9|6|6|6|5|1,7,2832,44601091,silent,44598259
12,15|9|6|6|6|4|2,7,6429,121380393,silent,121373964
12,15|9|6|6|6|3|3,7,3449,80354562,silent,80351113
12,15|9|6|6|5|5|2,7,4730,107374086,silent,107369356
12,15|9|6|6|5|4|3,7,8096,202352194,silent,202344098
12,15|9|6|6|4|4|4,7,2660,60943360,silent,60940700
12,15|9|6|5|5|5|3,7,2418,76543244,silent,76540826
12,15|9|6|5|5|4|4,7,2427,71517090,silent,71514663
12,15|9|5|5|5|5|4,7,339,13753428,silent,13753089
12,15|8|8|8|7|1|1,7,872,6508105,silent,6507233
12,15|8|8|8|6|2|1,7,4110,37809842,silent,37805732
12,15|8|8|8|5|3|1,7,6534,73662700,silent,73656166
12,15|8|8|8|5|2|2,7,4519,53906511,silent,53901992
12,15|8|8|8|4|4|1,7,3698,42412067,silent,42408369
12,15|8|8|8|4|3|2,7,5972,85250582,silent,85244610
12,15|8|8|8|3|3|3,7,1124,22556746,silent,22555622
12,15|8|8|7|7|2|1,7,2868,29075044,silent,29072176
12,15|8|8|7|6|3|1,7,9432,116058230,silent,116048798
12,15|8|8|7|6|2|2,7,6165,82579730,silent,82573565
12,15|8|8|7|5|4|1,7,10532,144357954,silent,144347422
12,15|8|8|7|5|3|2,7,13944,230598698,silent,230584754
12,15|8|8|7|4|4|2,7,8846,148887347,silent,148878501
12,15|8|8|7|4|3|3,7,6153,128181811,silent,128175658
12,15|8|8|6|6|4|1,7,6872,96632082,silent,96625210
12,15|8|8|6|6|3|2,7,8533,144787332,silent,144778799
12,15|8|8|6|5|5|1,7,4579,74416304,silent,74411725
12,15|8|8|6|5|4|2,7,13299,252657519,silent,252644220
12,15|8|8|6|5|3|3,7,7728,177682585,silent,177674857
12,15|8|8|6|4|4|3,7,7096,155084821,silent,155077725
12,15|8|8|5|5|5|2,7,2713,63862307,silent,63859594
12,15|8|8|5|5|4|3,7,5032,127302107,silent,127297075
12,15|8|8|5|4|4|4,7,2033,46278663,silent,46276630
12,15|8|7|7|7|3|1,7,2441,33816863,silent,33814422
12,15|8|7|7|7|2|2,7,1495,23707212,silent,23705717
12,15|8|7|7|6|4|1,7,5954,93042075,silent,93036121
12,15|8|7|7|6|3|2,7,7356,137475399,silent,137468043
12,15|8|7|7|5|5|1,7,3488,59494154,silent,59490666
12,15|8|7|7|5|4|2,7,9465,195897041,silent,195887576
12,15|8|7|7|5|3|3,7,5705,136218982,silent,136213277
12,15|8|7|7|4|4|3,7,4655,112287402,silent,112282747
12,15|8|7|6|6|5|1,7,3614,62231474,silent,62227860
12,15|8|7|6|6|4|2,7,7995,166155085,silent,166147090
12,15|8|7|6|6|3|3,7,4378,109158240,silent,109153862
12,15|8|7|6|5|5|2,7,5726,137867510,silent,137861784
12,15|8|7|6|5|4|3,7,9526,255358771,silent,255349245
12,15|8|7|6|4|4|4,7,2916,74387062,silent,74384146
12,15|8|7|5|5|5|3,7,2356,77404736,silent,77402380
12,15|8|7|5|5|4|4,7,2267,71294342,silent,71292075
12,15|8|6|6|6|6|1,7,537,8501777,silent,8501240
12,15|8|6|6|6|5|2,7,2101,48421424,silent,48419323
12,15|8|6|6|6|4|3,7,2684,71899373,silent,71896689
12,15|8|6|6|5|5|3,7,2056,69649228,silent,69647172
