delta,lam,ell,a,m_det,class,margin
11,12|8|7|7|4|2|1|1|1|1,10,164,29700772,silent,29700608
11,12|8|7|7|3|3|1|1|1|1,10,99,21287582,silent,21287483
11,12|8|7|7|3|2|2|1|1|1,10,141,30509281,silent,30509140
11,12|8|7|7|2|2|2|2|1|1,10,48,9200649,silent,9200601
11,12|8|7|6|6|1|1|1|1|1,10,32,6355004,silent,6354972
11,12|8|7|6|5|2|1|1|1|1,10,233,47263779,silent,47263546
11,12|8|7|6|4|3|1|1|1|1,10,314,76879623,silent,76879309
11,12|8|7|6|4|2|2|1|1|1,10,359,89354460,silent,89354101
11,12|8|7|6|3|3|2|1|1|1,10,239,83197723,silent,83197484
11,12|8|7|6|3|2|2|2|1|1,10,179,60051819,silent,60051640
11,12|8|7|6|2|2|2|2|2|1,10,38,12192226,silent,12192188
11,12|8|7|5|5|3|1|1|1|1,10,227,53396327,silent,53396100
11,12|8|7|5|5|2|2|1|1|1,10,227,58674225,silent,58673998
11,12|8|7|5|4|4|1|1|1|1,10,191,46748193,silent,46748002
11,12|8|7|5|4|3|2|1|1|1,10,462,156854389,silent,156853927
11,12|8|7|5|4|2|2|2|1|1,10,250,90828611,silent,90828361
11,12|8|7|5|3|3|3|1|1|1,10,90,60092291,silent,60092201
11,12|8|7|5|3|3|2|2|1|1,10,148,98894894,silent,98894746
11,12|8|7|5|3|2|2|2|2|1,10,69,44469826,silent,44469757
11,12|8|7|5|2|2|2|2|2|2,10,7,5535102,silent,5535095
11,12|8|7|4|4|4|2|1|1|1,10,158,48586283,silent,48586125
11,12|8|7|4|4|3|3|1|1|1,10,107,56459751,silent,56459644
11,12|8|7|4|4|3|2|2|1|1,10,173,87846282,silent,87846109
11,12|8|7|4|4|2|2|2|2|1,10,63,32041288,silent,32041225
11,12|8|7|4|3|3|3|2|1|1,10,30,55349286,silent,55349256
11,12|8|7|4|3|3|2|2|2|1,10,28,45355829,silent,45355801
11,12|8|7|4|3|2|2|2|2|2,10,9,12043494,silent,12043485
11,12|8|7|3|3|3|3|3|1|1,10,0,-1,a0,
11,12|8|7|3|3|3|3|2|2|1,10,0,-1,a0,
11,12|8|7|3|3|3|2|2|2|2,10,0,-1,a0,
11,12|8|6|6|6|2|1|1|1|1,10,47,11683274,silent,11683227
11,12|8|6|6|5|3|1|1|1|1,10,152,43265076,silent,43264924
11,12|8|6|6|5|2|2|1|1|1,10,155,46993543,silent,46993388
11,12|8|6|6|4|4|1|1|1|1,10,114,31443326,silent,31443212
11,12|8|6|6|4|3|2|1|1|1,10,281,102610513,silent,102610232
11,12|8|6|6|4|2|2|2|1|1,10,146,58590602,silent,58590456
11,12|8|6|6|3|3|3|1|1|1,10,61,36876608,silent,36876547
11,12|8|6|6|3|3|2|2|1|1,10,107,60324346,silent,60324239
11,12|8|6|6|3|2|2|2|2|1,10,51,26718163,silent,26718112
11,12|8|6|6|2|2|2|2|2|2,10,12,3230611,silent,3230599
11,12|8|6|5|5|4|1|1|1|1,10,123,34139744,silent,34139621
11,12|8|6|5|5|3|2|1|1|1,10,243,91060194,silent,91059951
11,12|8|6|5|5|2|2|2|1|1,10,114,48809029,silent,48808915
11,12|8|6|5|4|4|2|1|1|1,10,254,89497725,silent,89497471
11,12|8|6|5|4|3|3|1|1|1,10,178,97566965,silent,97566787
11,12|8|6|5|4|3|2|2|1|1,10,255,149749435,silent,149749180
11,12|8|6|5|4|2|2|2|2|1,10,80,52751409,silent,52751329
11,12|8|6|5|3|3|3|2|1|1,10,44,75659850,silent,75659806
11,12|8|6|5|3|3|2|2|2|1,10,36,60996826,silent,60996790
11,12|8|6|5|3|2|2|2|2|2,10,9,15617615,silent,15617606
11,12|8|6|4|4|4|3|1|1|1,10,110,42433188,silent,42433078
11,12|8|6|4|4|4|2|2|1|1,10,119,53206845,silent,53206726
11,12|8|6|4|4|3|3|2|1|1,10,89,78538327,silent,78538238
11,12|8|6|4|4|3|2|2|2|1,10,69,59417889,silent,59417820
11,12|8|6|4|4|2|2|2|2|2,10,20,12306283,silent,12306263
11,12|8|6|4|3|3|3|3|1|1,10,2,25352883,silent,25352881
11,12|8|6|4|3|3|3|2|2|1,10,5,42222700,silent,42222695
11,12|8|6|4|3|3|2|2|2|2,10,1,18189512,silent,18189511
11,12|8|6|3|3|3|3|3|2|1,10,0,-1,a0,
11,12|8|6|3|3|3|3|2|2|2,10,0,-1,a0,
11,12|8|5|5|5|5|1|1|1|1,10,20,4950502,silent,4950482
11,12|8|5|5|5|4|2|1|1|1,10,87,32093141,silent,32093054
11,12|8|5|5|5|3|3|1|1|1,10,43,28580246,silent,28580203
11,12|8|5|5|5|3|2|2|1|1,10,50,42689032,silent,42688982
11,12|8|5|5|5|2|2|2|2|1,10,7,13919855,silent,13919848
11,12|8|5|5|4|4|3|1|1|1,10,90,37996214,silent,37996124
11,12|8|5|5|4|4|2|2|1|1,10,95,47127221,silent,47127126
11,12|8|5|5|4|3|3|2|1|1,10,52,65721641,silent,65721589
11,12|8|5|5|4|3|2|2|2|1,10,33,49058151,silent,49058118
11,12|8|5|5|4|2|2|2|2|2,10,1,9837300,silent,9837299
11,12|8|5|5|3|3|3|3|1|1,10,2,17209438,silent,17209436
11,12|8|5|5|3|3|3|2|2|1,10,3,28481364,silent,28481361
11,12|8|5|5|3|3|2|2|2|2,10,2,12099254,silent,12099252
11,12|8|5|4|4|4|4|1|1|1,10,37,9568459,silent,9568422
11,12|8|5|4|4|4|3|2|1|1,10,80,38376475,silent,38376395
11,12|8|5|4|4|4|2|2|2|1,10,44,22986145,silent,22986101
11,12|8|5|4|4|3|3|3|1|1,10,10,23202205,silent,23202195
11,12|8|5|4|4|3|3|2|2|1,10,18,37517468,silent,37517450
11,12|8|5|4|4|3|2|2|2|2,10,8,14894889,silent,14894881
11,12|8|5|4|3|3|3|3|2|1,10,0,-1,a0,
11,12|8|5|4|3|3|3|2|2|2,10,0,-1,a0,
11,12|8|5|3|3|3|3|3|3|1,10,0,-1,a0,
11,12|8|5|3|3|3|3|3|2|2,10,0,-1,a0,
11,12|8|4|4|4|4|4|2|1|1,10,20,4734695,silent,4734675
11,12|8|4|4|4|4|3|3|1|1,10,13,6144380,silent,6144367
11,12|8|4|4|4|4|3|2|2|1,10,20,9284499,silent,9284479
11,12|8|4|4|4|4|2|2|2|2,10,11,2911179,silent,2911168
11,12|8|4|4|4|3|3|3|2|1,10,1,7549043,silent,7549042
11,12|8|4|4|4|3|3|2|2|2,10,0,-1,a0,
11,12|8|4|4|3|3|3|3|3|1,10,0,-1,a0,
11,12|8|4|4|3|3|3|3|2|2,10,0,-1,a0,
11,12|8|4|3|3|3|3|3|3|2,10,0,-1,a0,
11,12|8|3|3|3|3|3|3|3|3,10,0,-1,a0,
11,12|7|7|7|6|1|1|1|1|1,10,9,1803896,silent,1803887
11,12|7|7|7|5|2|1|1|1|1,10,55,10608116,silent,10608061
11,12|7|7|7|4|3|1|1|1|1,10,63,16033086,silent,16033023
11,12|7|7|7|4|2|2|1|1|1,10,79,18496392,silent,18496313
11,12|7|7|7|3|3|2|1|1|1,10,42,16746223,silent,16746181
11,12|7|7|7|3|2|2|2|1|1,10,31,11977083,silent,11977052
11,12|7|7|7|2|2|2|2|2|1,10,3,2383827,silent,2383824
11,12|7|7|6|6|2|1|1|1|1,10,29,8833011,silent,8832982
11,12|7|7|6|5|3|1|1|1|1,10,106,30567923,silent,30567817
11,12|7|7|6|5|2|2|1|1|1,10,113,33079178,silent,33079065
11,12|7|7|6|4|4|1|1|1|1,10,71,21682286,silent,21682215
11,12|7|7|6|4|3|2|1|1|1,10,188,70240260,silent,70240072
11,12|7|7|6|4|2|2|2|1|1,10,108,39942595,silent,39942487
11,12|7|7|6|3|3|3|1|1|1,10,34,24890962,silent,24890928
11,12|7|7|6|3|3|2|2|1|1,10,56,40615478,silent,40615422
11,12|7|7|6|3|2|2|2|2|1,10,23,17903745,silent,17903722
11,12|7|7|6|2|2|2|2|2|2,10,0,-1,a0,
11,12|7|7|5|5|4|1|1|1|1,10,76,19544906,silent,19544830
11,12|7|7|5|5|3|2|1|1|1,10,131,51713012,silent,51712881
11,12|7|7|5|5|2|2|2|1|1,10,51,27587088,silent,27587037
11,12|7|7|5|4|4|2|1|1|1,10,146,49635417,silent,49635271
11,12|7|7|5|4|3|3|1|1|1,10,89,53759108,silent,53759019
11,12|7|7|5|4|3|2|2|1|1,10,134,82335982,silent,82335848
11,12|7|7|5|4|2|2|2|2|1,10,34,28858022,silent,28857988
11,12|7|7|5|3|3|3|2|1|1,10,22,41017371,silent,41017349
11,12|7|7|5|3|3|2|2|2|1,10,17,32982873,silent,32982856
11,12|7|7|5|3|2|2|2|2|2,10,3,8401490,silent,8401487
11,12|7|7|4|4|4|3|1|1|1,10,53,21921255,silent,21921202
11,12|7|7|4|4|4|2|2|1|1,10,74,27445055,silent,27444981
11,12|7|7|4|4|3|3|2|1|1,10,36,40224765,silent,40224729
11,12|7|7|4|4|3|2|2|2|1,10,30,30356367,silent,30356337
11,12|7|7|4|4|2|2|2|2|2,10,1,6243168,silent,6243167
11,12|7|7|4|3|3|3|3|1|1,10,2,12792184,silent,12792182
11,12|7|7|4|3|3|3|2|2|1,10,2,21270911,silent,21270909
11,12|7|7|4|3|3|2|2|2|2,10,2,9145246,silent,9145244
11,12|7|7|3|3|3|3|3|2|1,10,0,-1,a0,
11,12|7|7|3|3|3|3|2|2|2,10,0,-1,a0,
11,12|7|6|6|6|3|1|1|1|1,10,25,10113853,silent,10113828
11,12|7|6|6|6|2|2|1|1|1,10,26,10645751,silent,10645725
11,12|7|6|6|5|4|1|1|1|1,10,53,20533365,silent,20533312
11,12|7|6|6|5|3|2|1|1|1,10,122,52862969,silent,52862847
11,12|7|6|6|5|2|2|2|1|1,10,62,27816762,silent,27816700
11,12|7|6|6|4|4|2|1|1|1,10,95,42100120,silent,42100025
11,12|7|6|6|4|3|3|1|1|1,10,79,44547926,silent,44547847
11,12|7|6|6|4|3|2|2|1|1,10,116,67798234,silent,67798118
11,12|7|6|6|4|2|2|2|2|1,10,42,23412455,silent,23412413
11,12|7|6|6|3|3|3|2|1|1,10,23,31687123,silent,31687100
11,12|7|6|6|3|3|2|2|2|1,10,18,25286400,silent,25286382
11,12|7|6|6|3|2|2|2|2|2,10,6,6343013,silent,6343007
11,12|7|6|5|5|5|1|1|1|1,10,24,7745420,silent,7745396
11,12|7|6|5|5|4|2|1|1|1,10,111,48474534,silent,48474423
11,12|7|6|5|5|3|3|1|1|1,10,67,42570603,silent,42570536
11,12|7|6|5|5|3|2|2|1|1,10,83,63305860,silent,63305777
11,12|7|6|5|5|2|2|2|2|1,10,18,20431773,silent,20431755
11,12|7|6|5|4|4|3|1|1|1,10,111,53073149,silent,53073038
11,12|7|6|5|4|4|2|2|1|1,10,119,65522267,silent,65522148
11,12|7|6|5|4|3|3|2|1|1,10,82,90129189,silent,90129107
11,12|7|6|5|4|3|2|2|2|1,10,53,66913470,silent,66913417
11,12|7|6|5|4|2|2|2|2|2,10,8,13283968,silent,13283960
11,12|7|6|5|3|3|3|3|1|1,10,3,22775145,silent,22775142
11,12|7|6|5|3|3|3|2|2|1,10,5,37599365,silent,37599360
11,12|7|6|5|3|3|2|2|2|2,10,2,15872420,silent,15872418
11,12|7|6|4|4|4|4|1|1|1,10,33,10612223,silent,10612190
11,12|7|6|4|4|4|3|2|1|1,10,79,42170326,silent,42170247
11,12|7|6|4|4|4|2|2|2|1,10,45,25124748,silent,25124703
11,12|7|6|4|4|3|3|3|1|1,10,11,25073734,silent,25073723
11,12|7|6|4|4|3|3|2|2|1,10,19,40438482,silent,40438463
11,12|7|6|4|4|3|2|2|2|2,10,8,15962453,silent,15962445
11,12|7|6|4|3|3|3|3|2|1,10,0,-1,a0,
11,12|7|6|4|3|3|3|2|2|2,10,0,-1,a0,
11,12|7|6|3|3|3|3|3|3|1,10,0,-1,a0,
11,12|7|6|3|3|3|3|3|2|2,10,0,-1,a0,
11,12|7|5|5|5|5|2|1|1|1,10,14,8157170,silent,8157156
11,12|7|5|5|5|4|3|1|1|1,10,40,21788678,silent,21788638
11,12|7|5|5|5|4|2|2|1|1,10,26,26176486,silent,26176460
11,12|7|5|5|5|3|3|2|1|1,10,17,29417678,silent,29417661
11,12|7|5|5|5|3|2|2|2|1,10,5,21156187,silent,21156182
11,12|7|5|5|5|2|2|2|2|2,10,0,-1,a0,
11,12|7|5|5|4|4|4|1|1|1,10,36,10655396,silent,10655360
11,12|7|5|5|4|4|3|2|1|1,10,58,41189937,silent,41189879
11,12|7|5|5|4|4|2|2|2|1,10,19,24205600,silent,24205581
11,12|7|5|5|4|3|3|3|1|1,10,7,22975296,silent,22975289
11,12|7|5|5|4|3|3|2|2|1,10,11,36837082,silent,36837071
11,12|7|5|5|4|3|2|2|2|2,10,2,14324981,silent,14324979
11,12|7|5|5|3|3|3|3|2|1,10,0,-1,a0,
11,12|7|5|5|3|3|3|2|2|2,10,0,-1,a0,
11,12|7|5|4|4|4|4|2|1|1,10,45,11833433,silent,11833388
11,12|7|5|4|4|4|3|3|1|1,10,19,15101662,silent,15101643
11,12|7|5|4|4|4|3|2|2|1,10,32,22725192,silent,22725160
11,12|7|5|4|4|4|2|2|2|2,10,6,7029092,silent,7029086
11,12|7|5|4|4|3|3|3|2|1,10,2,17839860,silent,17839858
11,12|7|5|4|4|3|3|2|2|2,10,2,12029405,silent,12029403
11,12|7|5|4|3|3|3|3|3|1,10,0,-1,a0,
11,12|7|5|4|3|3|3|3|2|2,10,0,-1,a0,
11,12|7|5|3|3|3|3|3|3|2,10,0,-1,a0,
11,12|7|4|4|4|4|4|3|1|1,10,13,2581531,silent,2581518
11,12|7|4|4|4|4|4|2|2|1,10,18,3141443,silent,3141425
11,12|7|4|4|4|4|3|3|2|1,10,5,5132272,silent,5132267
11,12|7|4|4|4|4|3|2|2|2,10,5,3206466,silent,3206461
11,12|7|4|4|4|3|3|3|3|1,10,0,-1,a0,
11,12|7|4|4|4|3|3|3|2|2,10,0,-1,a0,
11,12|7|4|4|3|3|3|3|3|2,10,0,-1,a0,
11,12|7|4|3|3|3|3|3|3|3,10,0,-1,a0,
11,12|6|6|6|6|4|1|1|1|1,10,6,2828595,silent,2828589
11,12|6|6|6|6|3|2|1|1|1,10,12,6730871,silent,6730859
11,12|6|6|6|6|2|2|2|1|1,10,5,3415970,silent,3415965
11,12|6|6|6|5|5|1|1|1|1,10,5,2705535,silent,2705530
11,12|6|6|6|5|4|2|1|1|1,10,26,15671458,silent,15671432
11,12|6|6|6|5|3|3|1|1|1,10,22,13390219,silent,13390197
11,12|6|6|6|5|3|2|2|1|1,10,32,19762969,silent,19762937
11,12|6|6|6|5|2|2|2|2|1,10,13,6264377,silent,6264364
11,12|6|6|6|4|4|3|1|1|1,10,21,13632873,silent,13632852
11,12|6|6|6|4|4|2|2|1|1,10,22,16692959,silent,16692937
11,12|6|6|6|4|3|3|2|1|1,10,27,22355491,silent,22355464
11,12|6|6|6|4|3|2|2|2|1,10,21,16443787,silent,16443766
11,12|6|6|6|4|2|2|2|2|2,10,9,3210541,silent,3210532
11,12|6|6|6|3|3|3|3|1|1,10,1,5223026,silent,5223025
11,12|6|6|6|3|3|3|2|2|1,10,1,8588790,silent,8588789
11,12|6|6|6|3|3|2|2|2|2,10,0,-1,a0,
11,12|6|6|5|5|5|2|1|1|1,10,12,6776024,silent,6776012
11,12|6|6|5|5|4|3|1|1|1,10,25,17599790,silent,17599765
11,12|6|6|5|5|4|2|2|1|1,10,29,21075451,silent,21075422
11,12|6|6|5|5|3|3|2|1|1,10,15,23403303,silent,23403288
11,12|6|6|5|5|3|2|2|2|1,10,9,16758003,silent,16757994
11,12|6|6|5|5|2|2|2|2|2,10,0,-1,a0,
11,12|6|6|5|4|4|4|1|1|1,10,15,8070104,silent,8070089
11,12|6|6|5|4|4|3|2|1|1,10,42,30968085,silent,30968043
11,12|6|6|5|4|4|2|2|2|1,10,22,18122898,silent,18122876
11,12|6|6|5|4|3|3|3|1|1,10,8,17038033,silent,17038025
11,12|6|6|5|4|3|3|2|2|1,10,10,27256635,silent,27256625
11,12|6|6|5|4|3|2|2|2|2,10,4,10550450,silent,10550446
11,12|6|6|5|3|3|3|3|2|1,10,0,-1,a0,
11,12|6|6|5|3|3|3|2|2|2,10,0,-1,a0,
11,12|6|6|4|4|4|4|2|1|1,10,16,7203588,silent,7203572
11,12|6|6|4|4|4|3|3|1|1,10,15,9148438,silent,9148423
11,12|6|6|4|4|4|3|2|2|1,10,20,13730419,silent,13730399
11,12|6|6|4|4|4|2|2|2|2,10,10,4236671,silent,4236661
11,12|6|6|4|4|3|3|3|2|1,10,1,10630233,silent,10630232
11,12|6|6|4|4|3|3|2|2|2,10,0,-1,a0,
11,12|6|6|4|3|3|3|3|3|1,10,0,-1,a0,
11,12|6|6|4|3|3|3|3|2|2,10,0,-1,a0,
11,12|6|6|3|3|3|3|3|3|2,10,0,-1,a0,
11,12|6|5|5|5|5|3|1|1|1,10,3,4243329,silent,4243326
11,12|6|5|5|5|5|2|2|1|1,10,1,4746658,silent,4746657
11,12|6|5|5|5|4|4|1|1|1,10,10,4645703,silent,4645693
11,12|6|5|5|5|4|3|2|1|1,10,11,16577536,silent,16577525
11,12|6|5|5|5|4|2|2|2|1,10,1,9396093,silent,9396092
11,12|6|5|5|5|3|3|3|1|1,10,1,7316013,silent,7316012
11,12|6|5|5|5|3|3|2|2|1,10,1,11548283,silent,11548282
11,12|6|5|5|5|3|2|2|2|2,10,0,-1,a0,
11,12|6|5|5|4|4|4|2|1|1,10,23,9137512,silent,9137489
11,12|6|5|5|4|4|3|3|1|1,10,10,11316159,silent,11316149
11,12|6|5|5|4|4|3|2|2|1,10,10,16892553,silent,16892543
11,12|6|5|5|4|4|2|2|2|2,10,0,-1,a0,
11,12|6|5|5|4|3|3|3|2|1,10,1,12272219,silent,12272218
11,12|6|5|5|4|3|3|2|2|2,10,1,8197560,silent,8197559
11,12|6|5|5|3|3|3|3|3|1,10,0,-1,a0,
11,12|6|5|5|3|3|3|3|2|2,10,0,-1,a0,
11,12|6|5|4|4|4|4|3|1|1,10,17,4449414,silent,4449397
11,12|6|5|4|4|4|4|2|2|1,10,18,5388444,silent,5388426
11,12|6|5|4|4|4|3|3|2|1,10,7,8686157,silent,8686150
11,12|6|5|4|4|4|3|2|2|2,10,4,5396877,silent,5396873
11,12|6|5|4|4|3|3|3|3|1,10,0,-1,a0,
11,12|6|5|4|4|3|3|3|2|2,10,0,-1,a0,
11,12|6|5|4|3|3|3|3|3|2,10,0,-1,a0,
11,12|6|5|3|3|3|3|3|3|3,10,0,-1,a0,
11,12|6|4|4|4|4|4|4|1|1,10,4,436713,silent,436709
11,12|6|4|4|4|4|4|3|2|1,10,10,1747700,silent,1747690
11,12|6|4|4|4|4|4|2|2|2,10,8,863705,silent,863697
11,12|6|4|4|4|4|3|3|3|1,10,0,-1,a0,
11,12|6|4|4|4|4|3|3|2|2,10,0,-1,a0,
11,12|6|4|4|4|3|3|3|3|2,10,0,-1,a0,
11,12|6|4|4|3|3|3|3|3|3,10,0,-1,a0,
11,12|5|5|5|5|5|4|1|1|1,10,0,-1,a0,
11,12|5|5|5|5|5|3|2|1|1,10,0,-1,a0,
11,12|5|5|5|5|5|2|2|2|1,10,0,-1,a0,
11,12|5|5|5|5|4|4|2|1|1,10,1,2116288,silent,2116287
11,12|5|5|5|5|4|3|3|1|1,10,1,2452773,silent,2452772
11,12|5|5|5|5|4|3|2|2|1,10,0,-1,a0,
11,12|5|5|5|5|4|2|2|2|2,10,0,-1,a0,
11,12|5|5|5|5|3|3|3|2|1,10,0,-1,a0,
11,12|5|5|5|5|3|3|2|2|2,10,0,-1,a0,
11,12|5|5|5|4|4|4|3|1|1,10,5,1815284,silent,1815279
11,12|5|5|5|4|4|4|2|2|1,10,1,2180634,silent,2180633
11,12|5|5|5|4|4|3|3|2|1,10,1,3422235,silent,3422234
11,12|5|5|5|4|4|3|2|2|2,10,0,-1,a0,
11,12|5|5|5|4|3|3|3|3|1,10,0,-1,a0,
11,12|5|5|5|4|3|3|3|2|2,10,0,-1,a0,
11,12|5|5|5|3|3|3|3|3|2,10,0,-1,a0,
11,12|5|5|4|4|4|4|4|1|1,10,6,397190,silent,397184
11,12|5|5|4|4|4|4|3|2|1,10,5,1567929,silent,1567924
11,12|5|5|4|4|4|4|2|2|2,10,0,-1,a0,
11,12|5|5|4|4|4|3|3|3|1,10,0,-1,a0,
11,12|5|5|4|4|4|3|3|2|2,10,1,1357443,silent,1357442
11,12|5|5|4|4|3|3|3|3|2,10,0,-1,a0,
11,12|5|5|4|3|3|3|3|3|3,10,0,-1,a0,
11,12|5|4|4|4|4|4|4|2|1,10,6,227965,silent,227959
11,12|5|4|4|4|4|4|3|3|1,10,1,300466,silent,300465
11,12|5|4|4|4|4|4|3|2|2,10,2,371318,silent,371316
11,12|5|4|4|4|4|3|3|3|2,10,0,-1,a0,
11,12|5|4|4|4|3|3|3|3|3,10,0,-1,a0,
11,12|4|4|4|4|4|4|4|3|1,10,1,26642,silent,26641
11,12|4|4|4|4|4|4|4|2|2,10,3,27415,silent,27412
11,12|4|4|4|4|4|4|3|3|2,10,0,-1,a0,
11,12|4|4|4|4|4|3|3|3|3,10,0,-1,a0,
11,11|11|11|5|1|1|1|1|1|1,10,5,153865,silent,153860
11,11|11|11|4|2|1|1|1|1|1,10,6,439974,silent,439968
11,11|11|11|3|3|1|1|1|1|1,10,6,287644,silent,287638
11,11|11|11|3|2|2|1|1|1|1,10,6,399585,silent,399579
11,11|11|11|2|2|2|2|1|1|1,10,3,114190,silent,114187
11,11|11|10|6|1|1|1|1|1|1,10,10,488509,silent,488499
11,11|11|10|5|2|1|1|1|1|1,10,29,1943799,silent,1943770
11,11|11|10|4|3|1|1|1|1|1,10,34,2423753,silent,2423719
11,11|11|10|4|2|2|1|1|1|1,10,32,2710134,silent,2710102
11,11|11|10|3|3|2|1|1|1|1,10,26,2229584,silent,2229558
11,11|11|10|3|2|2|2|1|1|1,10,20,1560462,silent,1560442
11,11|11|10|2|2|2|2|2|1|1,10,7,306693,silent,306686
11,11|11|9|7|1|1|1|1|1|1,10,10,665706,silent,665696
11,11|11|9|6|2|1|1|1|1|1,10,48,3687305,silent,3687257
11,11|11|9|5|3|1|1|1|1|1,10,81,7014313,silent,7014232
11,11|11|9|5|2|2|1|1|1|1,10,84,7304756,silent,7304672
11,11|11|9|4|4|1|1|1|1|1,10,39,3993255,silent,3993216
11,11|11|9|4|3|2|1|1|1|1,10,110,11879401,silent,11879291
11,11|11|9|4|2|2|2|1|1|1,10,67,6548328,silent,6548261
11,11|11|9|3|3|3|1|1|1|1,10,26,3615733,silent,3615707
11,11|11|9|3|3|2|2|1|1|1,10,42,5876369,silent,5876327
11,11|11|9|3|2|2|2|2|1|1,10,25,2621364,silent,2621339
11,11|11|9|2|2|2|2|2|2|1,10,4,356352,silent,356348
11,11|11|8|8|1|1|1|1|1|1,10,8,324709,silent,324701
11,11|11|8|7|2|1|1|1|1|1,10,41,3270309,silent,3270268
11,11|11|8|6|3|1|1|1|1|1,10,104,9632826,silent,9632722
11,11|11|8|6|2|2|1|1|1|1,10,93,9733693,silent,9733600
11,11|11|8|5|4|1|1|1|1|1,10,103,10757836,silent,10757733
11,11|11|8|5|3|2|1|1|1|1,10,211,25301364,silent,25301153
11,11|11|8|5|2|2|2|1|1|1,10,111,12866688,silent,12866577
11,11|11|8|4|4|2|1|1|1|1,10,114,15905240,silent,15905126
11,11|11|8|4|3|3|1|1|1|1,10,99,15560335,silent,15560236
11,11|11|8|4|3|2|2|1|1|1,10,145,23548832,silent,23548687
11,11|11|8|4|2|2|2|2|1|1,10,64,8199352,silent,8199288
11,11|11|8|3|3|3|2|1|1|1,10,33,9355869,silent,9355836
11,11|11|8|3|3|2|2|2|1|1,10,30,7746425,silent,7746395
11,11|11|8|3|2|2|2|2|2|1,10,13,2308405,silent,2308392
11,11|11|8|2|2|2|2|2|2|2,10,0,-1,a0,
11,11|11|7|7|3|1|1|1|1|1,10,42,4741538,silent,4741496
11,11|11|7|7|2|2|1|1|1|1,10,52,4739544,silent,4739492
11,11|11|7|6|4|1|1|1|1|1,10,92,10935428,silent,10935336
11,11|11|7|6|3|2|1|1|1|1,10,181,23908559,silent,23908378
11,11|11|7|6|2|2|2|1|1|1,10,91,11771728,silent,11771637
11,11|11|7|5|5|1|1|1|1|1,10,56,6519867,silent,6519811
11,11|11|7|5|4|2|1|1|1|1,10,227,32028350,silent,32028123
11,11|11|7|5|3|3|1|1|1|1,10,138,25392606,silent,25392468
11,11|11|7|5|3|2|2|1|1|1,10,215,37311913,silent,37311698
11,11|11|7|5|2|2|2|2|1|1,10,70,11954650,silent,11954580
11,11|11|7|4|4|3|1|1|1|1,10,109,20728007,silent,20727898
11,11|11|7|4|4|2|2|1|1|1,10,137,25284204,silent,25284067
11,11|11|7|4|3|3|2|1|1|1,10,110,31381106,silent,31380996
11,11|11|7|4|3|2|2|2|1|1,10,94,23985645,silent,23985551
11,11|11|7|4|2|2|2|2|2|1,10,24,5565361,silent,5565337
11,11|11|7|3|3|3|3|1|1|1,10,8,6213349,silent,6213341
11,11|11|7|3|3|3|2|2|1|1,10,15,10735046,silent,10735031
11,11|11|7|3|3|2|2|2|2|1,10,10,5495737,silent,5495727
11,11|11|7|3|2|2|2|2|2|2,10,2,972037,silent,972035
11,11|11|6|6|5|1|1|1|1|1,10,36,4505022,silent,4504986
11,11|11|6|6|4|2|1|1|1|1,10,107,17933380,silent,17933273
11,11|11|6|6|3|3|1|1|1|1,10,79,13443581,silent,13443502
11,11|11|6|6|3|2|2|1|1|1,10,100,19521389,silent,19521289
11,11|11|6|6|2|2|2|2|1|1,10,40,6073789,silent,6073749
11,11|11|6|5|5|2|1|1|1|1,10,95,13883117,silent,13883022
11,11|11|6|5|4|3|1|1|1|1,10,152,29558582,silent,29558430
11,11|11|6|5|4|2|2|1|1|1,10,173,35079893,silent,35079720
11,11|11|6|5|3|3|2|1|1|1,10,120,35565871,silent,35565751
11,11|11|6|5|3|2|2|2|1|1,10,91,26323070,silent,26322979
11,11|11|6|5|2|2|2|2|2|1,10,20,5637737,silent,5637717
11,11|11|6|4|4|4|1|1|1|1,10,35,8853723,silent,8853688
11,11|11|6|4|4|3|2|1|1|1,10,117,32584902,silent,32584785
11,11|11|6|4|4|2|2|2|1|1,10,79,19709459,silent,19709380
11,11|11|6|4|3|3|3|1|1|1,10,30,16118451,silent,16118421
11,11|11|6|4|3|3|2|2|1|1,10,44,27034700,silent,27034656
11,11|11|6|4|3|2|2|2|2|1,10,27,12744815,silent,12744788
11,11|11|6|4|2|2|2|2|2|2,10,1,1760192,silent,1760191
11,11|11|6|3|3|3|3|2|1|1,10,2,7331464,silent,7331462
11,11|11|6|3|3|3|2|2|2|1,10,2,6259911,silent,6259909
11,11|11|6|3|3|2|2|2|2|2,10,2,1833983,silent,1833981
11,11|11|5|5|5|3|1|1|1|1,10,38,7448675,silent,7448637
11,11|11|5|5|5|2|2|1|1|1,10,40,8296058,silent,8296018
11,11|11|5|5|4|4|1|1|1|1,10,42,7189509,silent,7189467
11,11|11|5|5|4|3|2|1|1|1,10,85,24814310,silent,24814225
11,11|11|5|5|4|2|2|2|1|1,10,42,14601888,silent,14601846
11,11|11|5|5|3|3|3|1|1|1,10,13,10025041,silent,10025028
11,11|11|5|5|3|3|2|2|1|1,10,29,16630277,silent,16630248
11,11|11|5|5|3|2|2|2|2|1,10,11,7610263,silent,7610252
11,11|11|5|5|2|2|2|2|2|2,10,2,979853,silent,979851
11,11|11|5|4|4|4|2|1|1|1,10,41,10441738,silent,10441697
