delta,lam,ell,a,m_det,class,margin
10,10|9|9|5|3|3|1,7,168,1976690,silent,1976522
10,10|9|9|5|3|2|2,7,156,2068808,silent,2068652
10,10|9|9|4|4|3|1,7,134,1510952,silent,1510818
10,10|9|9|4|4|2|2,7,79,1311033,silent,1310954
10,10|9|9|4|3|3|2,7,83,1508229,silent,1508146
10,10|9|9|3|3|3|3,7,3,244602,silent,244599
10,10|9|8|8|3|1|1,7,92,524609,silent,524517
10,10|9|8|8|2|2|1,7,74,454197,silent,454123
10,10|9|8|7|4|1|1,7,249,1716535,silent,1716286
10,10|9|8|7|3|2|1,7,352,3063357,silent,3063005
10,10|9|8|7|2|2|2,7,94,1008253,silent,1008159
10,10|9|8|6|5|1|1,7,245,1936525,silent,1936280
10,10|9|8|6|4|2|1,7,604,6133442,silent,6132838
10,10|9|8|6|3|3|1,7,321,4196284,silent,4195963
10,10|9|8|6|3|2|2,7,297,4329715,silent,4329418
10,10|9|8|5|5|2|1,7,303,3542361,silent,3542058
10,10|9|8|5|4|3|1,7,476,6586854,silent,6586378
10,10|9|8|5|4|2|2,7,339,5551554,silent,5551215
10,10|9|8|5|3|3|2,7,224,5139700,silent,5139476
10,10|9|8|4|4|4|1,7,127,1679576,silent,1679449
10,10|9|8|4|4|3|2,7,204,4168452,silent,4168248
10,10|9|8|4|3|3|3,7,39,1714430,silent,1714391
10,10|9|7|7|5|1|1,7,143,1211429,silent,1211286
10,10|9|7|7|4|2|1,7,322,3579839,silent,3579517
10,10|9|7|7|3|3|1,7,176,2394309,silent,2394133
10,10|9|7|7|3|2|2,7,151,2451527,silent,2451376
10,10|9|7|6|6|1|1,7,101,881056,silent,880955
10,10|9|7|6|5|2|1,7,429,5412971,silent,5412542
10,10|9|7|6|4|3|1,7,532,8067777,silent,8067245
10,10|9|7|6|4|2|2,7,364,6704519,silent,6704155
10,10|9|7|6|3|3|2,7,240,5824741,silent,5824501
10,10|9|7|5|5|3|1,7,305,5441945,silent,5441640
10,10|9|7|5|5|2|2,7,206,4275373,silent,4275167
10,10|9|7|5|4|4|1,7,270,4559685,silent,4559415
10,10|9|7|5|4|3|2,7,415,10473883,silent,10473468
10,10|9|7|5|3|3|3,7,77,3425205,silent,3425128
10,10|9|7|4|4|4|2,7,138,3060608,silent,3060470
10,10|9|7|4|4|3|3,7,94,3115183,silent,3115089
10,10|9|6|6|6|2|1,7,94,1231703,silent,1231609
10,10|9|6|6|5|3|1,7,224,4119208,silent,4118984
10,10|9|6|6|5|2|2,7,154,3201616,silent,3201462
10,10|9|6|6|4|4|1,7,168,2867089,silent,2866921
10,10|9|6|6|4|3|2,7,247,6403672,silent,6403425
10,10|9|6|6|3|3|3,7,41,1962034,silent,1961993
10,10|9|6|5|5|4|1,7,130,3021980,silent,3021850
10,10|9|6|5|5|3|2,7,169,5516669,silent,5516500
10,10|9|6|5|4|4|2,7,193,5191467,silent,5191274
10,10|9|6|5|4|3|3,7,119,4954720,silent,4954601
10,10|9|6|4|4|4|3,7,77,2033841,silent,2033764
10,10|9|5|5|5|5|1,7,10,409367,silent,409357
10,10|9|5|5|5|4|2,7,42,1767652,silent,1767610
10,10|9|5|5|5|3|3,7,26,1379635,silent,1379609
10,10|9|5|5|4|4|3,7,45,1753380,silent,1753335
10,10|9|5|4|4|4|4,7,19,398974,silent,398955
10,10|8|8|8|4|1|1,7,43,371331,silent,371288
10,10|8|8|8|3|2|1,7,74,654095,silent,654021
10,10|8|8|8|2|2|2,7,34,215528,silent,215494
10,10|8|8|7|5|1|1,7,116,903154,silent,903038
10,10|8|8|7|4|2|1,7,241,2630690,silent,2630449
10,10|8|8|7|3|3|1,7,128,1745144,silent,1745016
10,10|8|8|7|3|2|2,7,110,1786246,silent,1786136
10,10|8|8|6|6|1|1,7,45,543814,silent,543769
10,10|8|8|6|5|2|1,7,257,3245886,silent,3245629
10,10|8|8|6|4|3|1,7,300,4767639,silent,4767339
10,10|8|8|6|4|2|2,7,252,3961639,silent,3961387
10,10|8|8|6|3|3|2,7,120,3407683,silent,3407563
10,10|8|8|5|5|3|1,7,176,3038182,silent,3038006
10,10|8|8|5|5|2|2,7,91,2379171,silent,2379080
10,10|8|8|5|4|4|1,7,151,2517819,silent,2517668
10,10|8|8|5|4|3|2,7,225,5752944,silent,5752719
10,10|8|8|5|3|3|3,7,43,1864915,silent,1864872
10,10|8|8|4|4|4|2,7,99,1640109,silent,1640010
10,10|8|8|4|4|3|3,7,33,1654565,silent,1654532
10,10|8|7|7|6|1|1,7,59,533419,silent,533360
10,10|8|7|7|5|2|1,7,182,2557635,silent,2557453
10,10|8|7|7|4|3|1,7,213,3524910,silent,3524697
10,10|8|7|7|4|2|2,7,126,2900752,silent,2900626
10,10|8|7|7|3|3|2,7,99,2449126,silent,2449027
10,10|8|7|6|6|2|1,7,138,1971536,silent,1971398
10,10|8|7|6|5|3|1,7,311,6096044,silent,6095733
10,10|8|7|6|5|2|2,7,205,4713887,silent,4713682
10,10|8|7|6|4|4|1,7,217,4123517,silent,4123300
10,10|8|7|6|4|3|2,7,324,9124272,silent,9123948
10,10|8|7|6|3|3|3,7,55,2749967,silent,2749912
10,10|8|7|5|5|4|1,7,144,3548903,silent,3548759
10,10|8|7|5|5|3|2,7,188,6416974,silent,6416786
10,10|8|7|5|4|4|2,7,194,5869373,silent,5869179
10,10|8|7|5|4|3|3,7,131,5560250,silent,5560119
10,10|8|7|4|4|4|3,7,73,2119406,silent,2119333
10,10|8|6|6|6|3|1,7,77,1585258,silent,1585181
10,10|8|6|6|6|2|2,7,71,1197256,silent,1197185
10,10|8|6|6|5|4|1,7,125,3010320,silent,3010195
10,10|8|6|6|5|3|2,7,153,5292886,silent,5292733
10,10|8|6|6|4|4|2,7,160,4027130,silent,4026970
10,10|8|6|6|4|3|3,7,68,3714307,silent,3714239
10,10|8|6|5|5|5|1,7,26,1062362,silent,1062336
10,10|8|6|5|5|4|2,7,91,4417039,silent,4416948
10,10|8|6|5|5|3|3,7,63,3395236,silent,3395173
10,10|8|6|5|4|4|3,7,101,4033089,silent,4032988
10,10|8|6|4|4|4|4,7,43,723713,silent,723670
10,10|8|5|5|5|5|2,7,10,662385,silent,662375
10,10|8|5|5|5|4|3,7,20,1501116,silent,1501096
10,10|8|5|5|4|4|4,7,11,666954,silent,666943
10,10|7|7|7|7|1|1,7,2,61618,silent,61616
10,10|7|7|7|6|2|1,7,34,599066,silent,599032
10,10|7|7|7|5|3|1,7,63,1472379,silent,1472316
10,10|7|7|7|5|2|2,7,45,1128527,silent,1128482
10,10|7|7|7|4|4|1,7,43,932045,silent,932002
10,10|7|7|7|4|3|2,7,60,2030234,silent,2030174
10,10|7|7|7|3|3|3,7,13,593687,silent,593674
10,10|7|7|6|6|3|1,7,61,1270816,silent,1270755
10,10|7|7|6|6|2|2,7,25,950374,silent,950349
10,10|7|7|6|5|4|1,7,83,2261263,silent,2261180
10,10|7|7|6|5|3|2,7,110,3947386,silent,3947276
10,10|7|7|6|4|4|2,7,73,2921943,silent,2921870
10,10|7|7|6|4|3|3,7,62,2690401,silent,2690339
10,10|7|7|5|5|5|1,7,16,652475,silent,652459
10,10|7|7|5|5|4|2,7,65,2670313,silent,2670248
10,10|7|7|5|5|3|3,7,26,2035909,silent,2035883
10,10|7|7|5|4|4|3,7,52,2360943,silent,2360891
10,10|7|7|4|4|4|4,7,8,392595,silent,392587
10,10|7|6|6|6|4|1,7,35,824159,silent,824124
10,10|7|6|6|6|3|2,7,41,1336872,silent,1336831
10,10|7|6|6|5|5|1,7,20,745224,silent,745204
10,10|7|6|6|5|4|2,7,67,2854416,silent,2854349
10,10|7|6|6|5|3|3,7,36,2125559,silent,2125523
10,10|7|6|6|4|4|3,7,47,2048694,silent,2048647
10,10|7|6|5|5|5|2,7,12,1102465,silent,1102453
10,10|7|6|5|5|4|3,7,32,2423496,silent,2423464
10,10|7|6|5|4|4|4,7,24,1003488,silent,1003464
10,10|7|5|5|5|5|3,7,2,441857,silent,441855
10,10|7|5|5|5|4|4,7,6,447019,silent,447013
10,10|6|6|6|6|5|1,7,5,136039,silent,136034
10,10|6|6|6|6|4|2,7,20,411861,silent,411841
10,10|6|6|6|6|3|3,7,2,283748,silent,283746
10,10|6|6|6|5|5|2,7,3,397672,silent,397669
10,10|6|6|6|5|4|3,7,13,816068,silent,816055
10,10|6|6|6|4|4|4,7,15,273225,silent,273210
10,10|6|6|5|5|5|3,7,2,377612,silent,377610
10,10|6|6|5|5|4|4,7,1,372891,silent,372890
10,10|6|5|5|5|5|4,7,0,-1,a0,
10,10|5|5|5|5|5|5,7,0,-1,a0,
